Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -1.1711598671478185 | Original: -2.4609858357550385
Output: -1.0919592400943485 | Original: -2.1507912663368667
Output: -1.0332513987306668 | Original: -1.8405966969186949
Output: -0.737298645797775 | Original: -1.8405966969186949
Output: -1.146513103489246 | Original: -1.8405966969186949
Output: -0.8303582889642407 | Original: -1.8405966969186949
Output: -1.1110903678633155 | Original: -1.8405966969186949
Output: -0.9394337062798437 | Original: -1.530402127500523
Output: -0.8256751462366296 | Original: -1.530402127500523
Output: -0.6769575740504485 | Original: -1.530402127500523
Output: -0.7566709346597289 | Original: -1.530402127500523
Output: -0.47685387980608285 | Original: -1.530402127500523
Output: -0.7907642776982093 | Original: -1.530402127500523
Output: -1.0989083887378486 | Original: -1.530402127500523
Output: -0.7918693493108513 | Original: -1.530402127500523
Output: -0.9875266189124932 | Original: -1.530402127500523
Output: -0.7491661017492974 | Original: -1.530402127500523
Output: -0.9065004344934242 | Original: -1.530402127500523
Output: -0.5524732564024701 | Original: -1.2202075580823513
Output: -0.9109024551320883 | Original: -1.2202075580823513
Output: -0.3133924181697618 | Original: -1.2202075580823513
Output: -0.4640715944759555 | Original: -1.2202075580823513
Output: -0.06619791925277196 | Original: -1.2202075580823513
Output: -0.5619987729375497 | Original: -1.2202075580823513
Output: -0.052695785210747026 | Original: -1.2202075580823513
Output: -0.5053926267972468 | Original: -1.2202075580823513
Output: -0.017205183296305993 | Original: -1.2202075580823513
Output: 0.15626881449222046 | Original: -1.2202075580823513
Output: -0.799205780060992 | Original: -1.2202075580823513
Output: -0.6261081902392418 | Original: -1.2202075580823513
Output: -0.6262387608350257 | Original: -1.2202075580823513
Output: -0.6046136012820975 | Original: -1.2202075580823513
Output: -0.13432454532609828 | Original: -1.2202075580823513
Output: -0.6041260546469762 | Original: -1.2202075580823513
Output: -0.4324765253249243 | Original: -1.2202075580823513
Output: -0.35538862331027465 | Original: -1.2202075580823513
Output: -0.5203332102691798 | Original: -1.2202075580823513
Output: -0.24317374936660252 | Original: -1.2202075580823513
Output: -0.3093379296854212 | Original: -1.2202075580823513
Output: -0.12411462892963832 | Original: -1.2202075580823513
Output: -0.5079042610521158 | Original: -1.2202075580823513
Output: -0.46165976014699805 | Original: -0.9100129886641795
Output: -0.5146147317991625 | Original: -0.9100129886641795
Output: -0.6902269741107896 | Original: -0.9100129886641795
Output: -1.036478968528003 | Original: -0.9100129886641795
Output: -0.1622610703860603 | Original: -0.9100129886641795
Output: -0.49663532620457085 | Original: -0.9100129886641795
Output: -0.4179489488456789 | Original: -0.9100129886641795
Output: -0.1147016454112556 | Original: -0.9100129886641795
Output: 0.27746251126970856 | Original: -0.9100129886641795
Output: -0.2188163651254933 | Original: -0.9100129886641795
Output: 0.07911287651875976 | Original: -0.9100129886641795
Output: -0.49565047551635 | Original: -0.9100129886641795
Output: 0.11079898662902388 | Original: -0.9100129886641795
Output: 0.10333920327927537 | Original: -0.9100129886641795
Output: -0.4545441854783975 | Original: -0.9100129886641795
Output: 0.29304706114323686 | Original: -0.9100129886641795
Output: -0.5687375341917394 | Original: -0.9100129886641795
Output: 0.36592238134931065 | Original: -0.9100129886641795
Output: -0.3834293266673714 | Original: -0.9100129886641795
Output: -0.4532759432068256 | Original: -0.9100129886641795
Output: -0.827066818489008 | Original: -0.9100129886641795
Output: -0.17810155662298133 | Original: -0.9100129886641795
Output: -0.0683199869428951 | Original: -0.9100129886641795
Output: -0.24709609233606322 | Original: -0.9100129886641795
Output: 0.4175081896995078 | Original: -0.9100129886641795
Output: -0.21348722731908687 | Original: -0.9100129886641795
Output: 0.38124314438630014 | Original: -0.9100129886641795
Output: 0.20559598663638043 | Original: -0.9100129886641795
Output: -0.45417647254354465 | Original: -0.9100129886641795
Output: 0.0016733330439053784 | Original: -0.9100129886641795
Output: -0.22135143905038634 | Original: -0.9100129886641795
Output: -0.27014070812988533 | Original: -0.9100129886641795
Output: 0.4360202121977301 | Original: -0.9100129886641795
Output: -0.2902989198449154 | Original: -0.9100129886641795
Output: -0.24259044519886963 | Original: -0.9100129886641795
