Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.2832140901025946 | Original: -0.5897454533211701
Output: 0.21978571367319893 | Original: -0.5585822252305238
Output: 0.22368085289378506 | Original: -0.5336516427580067
Output: 0.21659510055853154 | Original: -0.5087210602854896
Output: 0.2000656562758654 | Original: -0.4900231234311017
Output: 0.5669738989002446 | Original: -0.45885989534045535
Output: 0.3534034014134356 | Original: -0.4463946041041968
Output: 0.7843208640317554 | Original: -0.4214640216316797
Output: 0.3244569024989046 | Original: -0.38406814792290406
Output: 0.31291317519927037 | Original: -0.3466722742141284
Output: 0.30924156523098856 | Original: -0.28434581803283565
Output: 0.5401826615260356 | Original: -0.24694994432405998
Output: 0.2591344868520712 | Original: -0.20955407061528433
Output: 0.5576626533201196 | Original: -0.03503999330766461
Output: 0.556127304000092 | Original: 0.1644046664724722
Output: 0.607797989361706 | Original: 0.23919641389002352
Output: 0.7812140567964392 | Original: 0.6754816071590728
Output: 0.8200764418716698 | Original: 1.3735379163895516
Output: 0.8281822051589475 | Original: 3.3056580580096275
Overall Mean-Squared Error for Fold 7: 0.8060185115155435

