Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.11255992652293349 | Original: -0.5835128077030408
Output: 0.11895274107495005 | Original: -0.5585822252305238
Output: 0.08425714452039779 | Original: -0.5336516427580067
Output: 0.06409618786031006 | Original: -0.5087210602854896
Output: 0.0666442226665041 | Original: -0.4900231234311017
Output: 0.0910452292805578 | Original: -0.45885989534045535
Output: 0.2153108001141099 | Original: -0.44016195848606754
Output: 0.11006452047935869 | Original: -0.4214640216316797
Output: 0.08632717824451265 | Original: -0.37783550230477475
Output: 0.14616654749388946 | Original: -0.3466722742141284
Output: 0.1486612580696951 | Original: -0.28434581803283565
Output: 0.29277871117490195 | Original: -0.24694994432405998
Output: 0.5321364196598439 | Original: -0.19708877937902577
Output: 0.7116832593566502 | Original: -0.03503999330766461
Output: 0.4291930231033891 | Original: 0.1644046664724722
Output: 0.7580567287432233 | Original: 0.41371049119764325
Output: 0.7580047832014639 | Original: 0.7128774808678484
Output: 0.7738945294178763 | Original: 1.629076386732852
Output: 0.7742179078842423 | Original: 5.044566185467695
Overall Mean-Squared Error for Fold 8: 1.2717042849414386

