Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.15276024339988833 | Original: -0.5897454533211701
Output: 0.05259606464445569 | Original: -0.5585822252305238
Output: 0.08697798731220396 | Original: -0.5336516427580067
Output: 0.03603287520680399 | Original: -0.5149537059036189
Output: 0.14400939348218783 | Original: -0.496255769049231
Output: 0.03485908384578158 | Original: -0.4650925409585846
Output: 0.10802530869275012 | Original: -0.4463946041041968
Output: 0.2665387514763547 | Original: -0.4214640216316797
Output: 0.19400207911733558 | Original: -0.3965334391591626
Output: 0.10459874955946967 | Original: -0.3466722742141284
Output: 0.284603852201442 | Original: -0.2968111092690942
Output: 0.31817284398563883 | Original: -0.25318258994218923
Output: 0.0760169421104232 | Original: -0.20955407061528433
Output: 0.3979791679818257 | Original: -0.07866851263456953
Output: 0.3871934943041106 | Original: 0.15193937523621365
Output: 0.24633887946514188 | Original: 0.23919641389002352
Output: 0.42107178148075 | Original: 0.6754816071590728
Output: 0.44356438746514565 | Original: 1.3236767514445174
Output: 0.47260522809164607 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 6: 0.5088319945538278

