Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.7571532927855984 | Original: -0.6209086814118165
Output: 0.7812484413387903 | Original: -0.5772801620849116
Output: 0.7760266865580078 | Original: -0.5461169339942652
Output: 0.710476305840723 | Original: -0.5211863515217481
Output: 0.7472017296737319 | Original: -0.5024884146673603
Output: 0.72112326169532 | Original: -0.47755783219484316
Output: 0.7509321492710195 | Original: -0.45885989534045535
Output: 0.7176087394717153 | Original: -0.43392931286793823
Output: 0.7251134474872833 | Original: -0.4089987303954212
Output: 0.7807270719817666 | Original: -0.37783550230477475
Output: 0.7118446830530638 | Original: -0.3342069829778698
Output: 0.7056973418808249 | Original: -0.2718805267965771
Output: 0.7012396840637557 | Original: -0.22825200746967214
Output: 0.7027975539102269 | Original: -0.17839084252463794
Output: 0.7976586684820547 | Original: 0.033519108491757425
Output: 0.7447825172004516 | Original: 0.20180054018124785
Output: 0.7748751719289118 | Original: 0.5196654667058409
Output: 0.7903081975982571 | Original: 1.0182771161561828
Output: 0.805410116095463 | Original: 1.8659169202217643
Overall Mean-Squared Error for Fold 1: 1.1177491139459372

