Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.061021730499503754 | Original: -2.1507912663368667
Output: 0.0665603763287589 | Original: -2.1507912663368667
Output: 0.06829020966351868 | Original: -1.8405966969186949
Output: 0.06691665527202675 | Original: -1.8405966969186949
Output: 0.06130500214326708 | Original: -1.8405966969186949
Output: 0.10625169657429627 | Original: -1.8405966969186949
Output: 0.061986619885642684 | Original: -1.8405966969186949
Output: 0.10127184869759259 | Original: -1.530402127500523
Output: 0.0912198847299743 | Original: -1.530402127500523
Output: 0.10309906398229329 | Original: -1.530402127500523
Output: 0.17335133264325198 | Original: -1.530402127500523
Output: 0.21133190811164762 | Original: -1.530402127500523
Output: 0.08355816035396668 | Original: -1.530402127500523
Output: 0.06297127553818688 | Original: -1.530402127500523
Output: 0.13121385413287376 | Original: -1.530402127500523
Output: 0.06728323454114406 | Original: -1.530402127500523
Output: 0.10389460920996169 | Original: -1.530402127500523
Output: 0.11254937309989652 | Original: -1.2202075580823513
Output: 0.15335535439576725 | Original: -1.2202075580823513
Output: 0.19049719408908586 | Original: -1.2202075580823513
Output: 0.23405885578840227 | Original: -1.2202075580823513
Output: 0.1622339671129443 | Original: -1.2202075580823513
Output: 0.516237347295669 | Original: -1.2202075580823513
Output: 0.16041146373059934 | Original: -1.2202075580823513
Output: 0.7027626080138181 | Original: -1.2202075580823513
Output: 0.1680305650475707 | Original: -1.2202075580823513
Output: 0.38843297096613194 | Original: -1.2202075580823513
Output: 0.2448107576708238 | Original: -1.2202075580823513
Output: 0.09335189640517035 | Original: -1.2202075580823513
Output: 0.12178480702936148 | Original: -1.2202075580823513
Output: 0.14288828097897294 | Original: -1.2202075580823513
Output: 0.25941701089954106 | Original: -1.2202075580823513
Output: 0.4742124446012348 | Original: -1.2202075580823513
Output: 0.13601581019509618 | Original: -1.2202075580823513
Output: 0.25027510167004996 | Original: -1.2202075580823513
Output: 0.10986063041420481 | Original: -1.2202075580823513
Output: 0.20074903680542758 | Original: -1.2202075580823513
Output: 0.08498664405576777 | Original: -1.2202075580823513
Output: 0.16240177123711164 | Original: -1.2202075580823513
Output: 0.825128505297929 | Original: -1.2202075580823513
Output: 0.16046897900219004 | Original: -1.2202075580823513
Output: 0.5281061688294337 | Original: -0.9100129886641795
Output: 0.08747924042990798 | Original: -0.9100129886641795
Output: 0.16228145187867682 | Original: -0.9100129886641795
Output: 0.09576441273881058 | Original: -0.9100129886641795
Output: 0.11209218709126552 | Original: -0.9100129886641795
Output: 0.1589286680723661 | Original: -0.9100129886641795
Output: 0.24336554307365837 | Original: -0.9100129886641795
Output: 0.42164231615658043 | Original: -0.9100129886641795
Output: 1.2268303835345709 | Original: -0.9100129886641795
Output: 0.3727778047564909 | Original: -0.9100129886641795
Output: 0.814654691358092 | Original: -0.9100129886641795
Output: 0.1517699370153766 | Original: -0.9100129886641795
Output: 0.8609576279819915 | Original: -0.9100129886641795
Output: 0.838225092770933 | Original: -0.9100129886641795
Output: 0.2506186576634597 | Original: -0.9100129886641795
Output: 0.965725416451306 | Original: -0.9100129886641795
Output: 0.15272234224705927 | Original: -0.9100129886641795
