Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.0451781295171818 | Original: -0.6209086814118165
Output: 0.1426433033015969 | Original: -0.5835128077030408
Output: 0.037943738984635565 | Original: -0.5461169339942652
Output: 0.06338619078535822 | Original: -0.5211863515217481
Output: 0.18369213645332425 | Original: -0.5087210602854896
Output: 0.04131646795873584 | Original: -0.47755783219484316
Output: 0.14957046049429332 | Original: -0.45885989534045535
Output: 0.052172030049733815 | Original: -0.43392931286793823
Output: 0.05559749675080111 | Original: -0.4089987303954212
Output: 0.3592009464471465 | Original: -0.37783550230477475
Output: 0.6676695870685461 | Original: -0.34043962859599913
Output: 0.23299298562077772 | Original: -0.27811317241470634
Output: 0.3222491533917854 | Original: -0.2407172987059307
Output: 0.26789328073892055 | Original: -0.18462348814276722
Output: 0.38236631410086 | Original: 0.02105381725549887
Output: 0.6573842574228331 | Original: 0.18933524894498932
Output: 0.7690380696056452 | Original: 0.5134328210877116
Output: 0.7287664636269592 | Original: 0.9559506599748901
Output: 0.7860126693252414 | Original: 1.8160557552767302
Overall Mean-Squared Error for Fold 0: 0.37341134929906805

