Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 2.4928258332138196 | Original: -0.20201978829184197
Output: 1.0587106567613653 | Original: -0.20201978829184197
Output: 0.4129068600628376 | Original: -0.20201978829184197
Output: 1.568380952494765 | Original: -0.20201978829184197
Output: -2.40787111790818 | Original: -0.20201978829184197
Output: -1.5580119334233895 | Original: -0.20201978829184197
Output: -0.9405955437468247 | Original: -0.20201978829184197
Output: -0.3300008978368197 | Original: -0.20201978829184197
Output: 0.4784139750939084 | Original: -0.20201978829184197
Output: -0.4313417733224255 | Original: -0.20201978829184197
Output: -1.798760621004215 | Original: -0.20201978829184197
Output: -0.47442587210228127 | Original: -0.20201978829184197
Output: 0.8669124120409127 | Original: -0.20201978829184197
Output: -0.7201545389435616 | Original: -0.20201978829184197
Output: -1.4398779077877302 | Original: -0.20201978829184197
Output: -0.6171551576749063 | Original: -0.20201978829184197
Output: 2.170632468787696 | Original: -0.20201978829184197
Output: -1.7405362702270566 | Original: -0.20201978829184197
Output: -0.7700522555667961 | Original: -0.20201978829184197
Output: 0.2658368101840143 | Original: -0.20201978829184197
Output: 0.736646562236691 | Original: -0.20201978829184197
Output: -0.6630932468578954 | Original: -0.20201978829184197
Output: -1.3769577083786257 | Original: -0.20201978829184197
Output: 0.723198880793085 | Original: -0.1938429453164987
Output: -0.22748826181886445 | Original: -0.1899117708091221
Output: -0.20261377804789754 | Original: -0.18330739763672946
Output: 0.6877924283007061 | Original: -0.1774892593658121
Output: 0.16956972266046694 | Original: -0.17450156674020592
Output: -0.5478008490369979 | Original: -0.1694696633707639
Output: -0.520063116214725 | Original: -0.1631797841589614
Output: 0.21863834844904753 | Original: -0.1559464230653885
Output: 0.15587302901692204 | Original: -0.1469833451885699
Output: 0.5973790669210608 | Original: -0.13283111696201425
Output: 1.6955906976331734 | Original: -0.11977961759752401
Output: -1.282502992269653 | Original: -0.1070426121936239
Output: -1.849538523050552 | Original: -0.09807953431680531
Output: -1.2652715794033573 | Original: -0.08565702287349533
Output: -0.8929401533745288 | Original: -0.06552940939572728
Output: -0.9270433030454228 | Original: -0.044615561016483896
Output: 1.8053508739809458 | Original: -0.02606041734166646
Output: 0.5470839172922086 | Original: 0.01796873714095119
Output: -0.923225416140282 | Original: 0.07866607153484553
Output: 1.1712258916045706 | Original: 0.20886657121915767
Output: -2.2786592002453014 | Original: 0.29896909092822876
Output: -0.36157865553158125 | Original: 0.479174130346371
Output: 0.29176488276252543 | Original: 0.903740977143041
Output: 0.06492951826654353 | Original: 2.7190001176692484
Overall Mean-Squared Error for Fold 4: 1.5016297769759994

