Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -2.0529693487301914 | Original: -2.1507912663368667
Output: -1.6085091607082462 | Original: -1.8405966969186949
Output: -2.064852471267735 | Original: -1.8405966969186949
Output: -1.5919684473844695 | Original: -1.8405966969186949
Output: -1.510136313573247 | Original: -1.8405966969186949
Output: -1.5990357939361046 | Original: -1.8405966969186949
Output: -1.4969087528023977 | Original: -1.8405966969186949
Output: -1.494764791751543 | Original: -1.530402127500523
Output: -1.5310209126912895 | Original: -1.530402127500523
Output: -1.4052081833691412 | Original: -1.530402127500523
Output: -1.0199203651815132 | Original: -1.530402127500523
Output: -1.2271808976061138 | Original: -1.530402127500523
Output: -0.9418191545463087 | Original: -1.530402127500523
Output: -1.7017923160283543 | Original: -1.530402127500523
Output: -1.722233166737769 | Original: -1.530402127500523
Output: -1.4965163962588868 | Original: -1.530402127500523
Output: -1.3606597481242815 | Original: -1.530402127500523
Output: -1.4468197663700175 | Original: -1.2202075580823513
Output: -1.47037276319318 | Original: -1.2202075580823513
Output: -1.2404523644134813 | Original: -1.2202075580823513
Output: -1.563452323856632 | Original: -1.2202075580823513
Output: -0.7271150991608708 | Original: -1.2202075580823513
Output: 0.834852365076766 | Original: -1.2202075580823513
Output: -0.6700906138078715 | Original: -1.2202075580823513
Output: -1.1796129049242357 | Original: -1.2202075580823513
Output: -0.8475731102918173 | Original: -1.2202075580823513
Output: -1.296195685851429 | Original: -1.2202075580823513
Output: -0.9259184784398876 | Original: -1.2202075580823513
Output: -1.1117391565774732 | Original: -1.2202075580823513
Output: -1.2950823361353863 | Original: -1.2202075580823513
Output: -1.5170996328855535 | Original: -1.2202075580823513
Output: -1.0592654725688697 | Original: -1.2202075580823513
Output: -1.0474553012547103 | Original: -1.2202075580823513
Output: -1.2784423359595969 | Original: -1.2202075580823513
Output: -1.106697845625317 | Original: -1.2202075580823513
Output: -1.090162650145194 | Original: -1.2202075580823513
Output: -1.185932157046012 | Original: -1.2202075580823513
Output: -0.8455600556043329 | Original: -1.2202075580823513
Output: -1.3404403960549858 | Original: -1.2202075580823513
Output: -1.090618816754764 | Original: -1.2202075580823513
Output: -0.6453222095348932 | Original: -1.2202075580823513
Output: -0.7747821178498974 | Original: -0.9100129886641795
Output: -1.1835845083677807 | Original: -0.9100129886641795
Output: -1.1618182055471162 | Original: -0.9100129886641795
Output: -1.2429766295157603 | Original: -0.9100129886641795
Output: -1.025094855295963 | Original: -0.9100129886641795
Output: -0.7224947294065852 | Original: -0.9100129886641795
Output: -0.533295525726243 | Original: -0.9100129886641795
Output: -0.46216500853281156 | Original: -0.9100129886641795
Output: -1.0411408583875088 | Original: -0.9100129886641795
Output: -0.6918020253503108 | Original: -0.9100129886641795
Output: -1.1589552033303272 | Original: -0.9100129886641795
Output: -0.8051488475095473 | Original: -0.9100129886641795
Output: -0.9405240157164722 | Original: -0.9100129886641795
Output: -1.0813644987539837 | Original: -0.9100129886641795
Output: -0.5773378755553662 | Original: -0.9100129886641795
Output: -0.660753320399249 | Original: -0.9100129886641795
Output: -0.6590602365220632 | Original: -0.9100129886641795
Output: -0.9291358764045495 | Original: -0.9100129886641795
