Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: -0.9409864574493227 | Original: -2.1507912663368667
Output: -1.009081347418096 | Original: -1.8405966969186949
Output: -1.1670013963239962 | Original: -1.8405966969186949
Output: -0.5889043079935321 | Original: -1.8405966969186949
Output: -1.0169635746872154 | Original: -1.8405966969186949
Output: -1.0330255644744593 | Original: -1.8405966969186949
Output: -0.9767908983516158 | Original: -1.530402127500523
Output: -0.7650720048406754 | Original: -1.530402127500523
Output: -0.7647029108669984 | Original: -1.530402127500523
Output: -0.8185928110013971 | Original: -1.530402127500523
Output: -0.5375326744832967 | Original: -1.530402127500523
Output: -0.6436239982461005 | Original: -1.530402127500523
Output: -0.5549661684256506 | Original: -1.530402127500523
Output: -0.8568420661090885 | Original: -1.530402127500523
Output: -0.8282229591372794 | Original: -1.530402127500523
Output: -0.8832397150133082 | Original: -1.530402127500523
Output: -0.6902428417324414 | Original: -1.530402127500523
Output: -0.7626521008500561 | Original: -1.2202075580823513
Output: -0.6280732837049308 | Original: -1.2202075580823513
Output: -0.45361113924016283 | Original: -1.2202075580823513
Output: -0.7103485408428618 | Original: -1.2202075580823513
Output: -0.3536015623797648 | Original: -1.2202075580823513
Output: -0.8639526406804341 | Original: -1.2202075580823513
Output: -0.18849067522781593 | Original: -1.2202075580823513
Output: -0.607611230433593 | Original: -1.2202075580823513
Output: -0.41705876358807425 | Original: -1.2202075580823513
Output: -0.6276423885134939 | Original: -1.2202075580823513
Output: -0.43233879546583354 | Original: -1.2202075580823513
Output: -0.560604166920774 | Original: -1.2202075580823513
Output: -0.9845453644281255 | Original: -1.2202075580823513
Output: -0.8218795049729095 | Original: -1.2202075580823513
Output: -0.5305178106234526 | Original: -1.2202075580823513
Output: -0.49951100712779406 | Original: -1.2202075580823513
Output: -0.4441811927286482 | Original: -1.2202075580823513
Output: -0.1501814573287834 | Original: -1.2202075580823513
Output: -0.5395443827792725 | Original: -1.2202075580823513
Output: -0.6159506217622064 | Original: -1.2202075580823513
Output: -0.7374742992885018 | Original: -1.2202075580823513
Output: -0.48206616765286125 | Original: -1.2202075580823513
Output: -0.3955514537760101 | Original: -1.2202075580823513
Output: -0.5754515695412699 | Original: -0.9100129886641795
Output: -0.07192798849991189 | Original: -0.9100129886641795
Output: -0.3633232595088072 | Original: -0.9100129886641795
Output: -0.24481796912104237 | Original: -0.9100129886641795
Output: -0.61666601379832 | Original: -0.9100129886641795
Output: -0.36418673137410806 | Original: -0.9100129886641795
Output: -0.6726830516972422 | Original: -0.9100129886641795
Output: -0.13392936049105908 | Original: -0.9100129886641795
Output: 0.024337456740513463 | Original: -0.9100129886641795
Output: -0.38552715045915775 | Original: -0.9100129886641795
Output: -0.2137362893165476 | Original: -0.9100129886641795
Output: -0.6449074736998132 | Original: -0.9100129886641795
Output: -0.42449702141933376 | Original: -0.9100129886641795
Output: -0.16245243272498855 | Original: -0.9100129886641795
Output: -0.5097279609000404 | Original: -0.9100129886641795
Output: -0.21692828987985507 | Original: -0.9100129886641795
Output: -0.25789408014470355 | Original: -0.9100129886641795
Output: -0.1465125018115423 | Original: -0.9100129886641795
Output: -0.5491085249111947 | Original: -0.9100129886641795
Output: 0.26495671973444707 | Original: -0.9100129886641795
Output: -0.7958587051938315 | Original: -0.9100129886641795
Output: -0.6894159164577923 | Original: -0.9100129886641795
Output: -0.46019190335183024 | Original: -0.9100129886641795
Output: 0.20073751984302027 | Original: -0.9100129886641795
Output: -0.09911645346222192 | Original: -0.9100129886641795
Output: -0.39817733880614403 | Original: -0.9100129886641795
Output: -0.29226300144512884 | Original: -0.9100129886641795
Output: -0.06575080260853466 | Original: -0.9100129886641795
Output: -0.29792272311974766 | Original: -0.9100129886641795
Output: -0.6723576955260471 | Original: -0.9100129886641795
Output: 0.1365376883295596 | Original: -0.9100129886641795
Output: -0.5206100006583593 | Original: -0.9100129886641795
Output: -0.48405180882481313 | Original: -0.9100129886641795
Output: 0.5891643121588107 | Original: -0.9100129886641795
Output: -0.10743948877462617 | Original: -0.9100129886641795
Output: -0.5861555804328005 | Original: -0.9100129886641795
Output: -0.18686869339299816 | Original: -0.5998184192460075
Output: -0.682563579478911 | Original: -0.5998184192460075
Output: -0.46495113645278274 | Original: -0.5998184192460075
Output: -0.24200922235204042 | Original: -0.5998184192460075
Output: -0.11629013656733245 | Original: -0.5998184192460075
Output: -0.206770251081968 | Original: -0.5998184192460075
Output: 0.19336073589385475 | Original: -0.5998184192460075
Output: 0.5058684066848935 | Original: -0.5998184192460075
Output: -0.13784104177999112 | Original: -0.5998184192460075
Output: 0.20108178447041336 | Original: -0.5998184192460075
Output: 0.5926433526056455 | Original: -0.5998184192460075
Output: -0.5720935263997775 | Original: -0.5998184192460075
Output: -0.20260126216406105 | Original: -0.5998184192460075
Output: -0.042188571320628365 | Original: -0.5998184192460075
Output: -0.199096203715023 | Original: -0.5998184192460075
Output: 0.4260778175429769 | Original: -0.5998184192460075
Output: -0.4523284978888189 | Original: -0.5998184192460075
Output: -0.1179127426322053 | Original: -0.5998184192460075
Output: -0.029965149934839036 | Original: -0.5998184192460075
Output: 0.36855782906529433 | Original: -0.5998184192460075
Output: 0.19203744725504004 | Original: -0.5998184192460075
Output: -0.32074599214915755 | Original: -0.5998184192460075
Output: 0.18955158537119768 | Original: -0.5998184192460075
Output: -0.7185165136641428 | Original: -0.5998184192460075
Output: -0.08950053900410149 | Original: -0.5998184192460075
Output: -0.14425478601251707 | Original: -0.5998184192460075
Output: 0.08424146399791793 | Original: -0.5998184192460075
Output: -0.05442738125838259 | Original: -0.5998184192460075
Output: -0.17927158067978066 | Original: -0.5998184192460075
Output: 0.5661263714023679 | Original: -0.5998184192460075
Output: 0.07523881804628049 | Original: -0.5998184192460075
Output: -0.37516974235409006 | Original: -0.5998184192460075
Output: -0.25121134626891745 | Original: -0.5998184192460075
Output: -0.5665968752898936 | Original: -0.5998184192460075
Output: -0.007391601479232457 | Original: -0.5998184192460075
Output: 0.19983172480287106 | Original: -0.5998184192460075
Output: 0.04377440497015769 | Original: -0.5998184192460075
Output: -0.07194219389039735 | Original: -0.5998184192460075
Output: -0.3886501729710553 | Original: -0.5998184192460075
Output: -0.5186938382783247 | Original: -0.5998184192460075
Output: 0.6847245420454188 | Original: -0.5998184192460075
Output: 0.5101426851780005 | Original: -0.5998184192460075
Output: 0.3170160621303548 | Original: -0.5998184192460075
Output: -0.03767212269417053 | Original: -0.5998184192460075
Output: -0.05735548092268933 | Original: -0.5998184192460075
Output: 0.3932075947585161 | Original: -0.5998184192460075
Output: -0.3786028131891427 | Original: -0.5998184192460075
Output: -0.24457920725212345 | Original: -0.5998184192460075
Output: 0.008541212076597998 | Original: -0.5998184192460075
Output: 0.10373192693143321 | Original: -0.5998184192460075
Output: 0.12348354153838191 | Original: -0.5998184192460075
Output: 0.04542811990857121 | Original: -0.5998184192460075
Output: 0.4476592898009458 | Original: -0.28962384982783573
Output: -0.18777098704983552 | Original: -0.28962384982783573
Output: 0.08800406754443635 | Original: -0.28962384982783573
Output: 0.26737333525945434 | Original: -0.28962384982783573
Output: -0.2732369504355179 | Original: -0.28962384982783573
Output: -0.7568370809685426 | Original: -0.28962384982783573
Output: 0.04052007647886824 | Original: -0.28962384982783573
Output: 0.11984873091988012 | Original: -0.28962384982783573
Output: 0.6756252369458 | Original: -0.28962384982783573
Output: 0.5085257237725753 | Original: -0.28962384982783573
Output: -0.06373494449371658 | Original: -0.28962384982783573
Output: 0.4642041887144213 | Original: -0.28962384982783573
Output: 0.5171266221460504 | Original: -0.28962384982783573
Output: 0.7898192817218106 | Original: -0.28962384982783573
Output: -0.06554574922792705 | Original: -0.28962384982783573
Output: 0.042635353598751785 | Original: -0.28962384982783573
Output: 0.24441692441409218 | Original: -0.28962384982783573
Output: 0.6078986435465225 | Original: -0.28962384982783573
Output: -0.3111054149509612 | Original: -0.28962384982783573
Output: 0.330553628668508 | Original: -0.28962384982783573
Output: -0.13595659769251806 | Original: -0.28962384982783573
Output: 0.16214810372238003 | Original: -0.28962384982783573
Output: 0.3614298977968063 | Original: -0.28962384982783573
Output: 0.6033205078701797 | Original: -0.28962384982783573
Output: 0.6587954667360287 | Original: -0.28962384982783573
Output: 0.5188471722337586 | Original: -0.28962384982783573
Output: 0.11292163887784695 | Original: -0.28962384982783573
Output: 0.3289087879128762 | Original: -0.28962384982783573
Output: 0.40093652101631183 | Original: -0.28962384982783573
Output: -0.5051808855515769 | Original: -0.28962384982783573
Output: -0.3242187352958573 | Original: -0.28962384982783573
Output: -0.4706986934834988 | Original: -0.28962384982783573
Output: 0.5006803283039031 | Original: -0.28962384982783573
Output: -0.3283974916696286 | Original: -0.28962384982783573
Output: -0.5990133978405132 | Original: -0.28962384982783573
Output: 0.5103518514701392 | Original: -0.28962384982783573
Output: 0.5346517425031052 | Original: -0.28962384982783573
Output: 0.26241155774787417 | Original: -0.28962384982783573
Output: 0.6058166396674174 | Original: -0.28962384982783573
Output: -0.1957979610893178 | Original: -0.28962384982783573
Output: 0.366141278512984 | Original: -0.28962384982783573
Output: 0.22495210199310398 | Original: -0.28962384982783573
Output: 0.09307266923048207 | Original: -0.28962384982783573
Output: 0.4375921168316007 | Original: -0.28962384982783573
Output: 0.42588236000142166 | Original: -0.28962384982783573
Output: 0.26019009529993314 | Original: -0.28962384982783573
Output: 0.06425740071148928 | Original: -0.28962384982783573
Output: 0.04237557080038448 | Original: -0.28962384982783573
Output: -0.26892587785867145 | Original: -0.28962384982783573
Output: 0.04750252328093224 | Original: -0.28962384982783573
Output: 0.3942039473006904 | Original: -0.28962384982783573
Output: 0.09444769523077712 | Original: -0.28962384982783573
Output: 0.6090946411394547 | Original: -0.28962384982783573
Output: -0.24777911701819189 | Original: -0.28962384982783573
Output: 0.3357403908272192 | Original: -0.28962384982783573
Output: 0.5062919278938867 | Original: -0.28962384982783573
Output: 0.318546247360502 | Original: -0.28962384982783573
Output: 0.6510582537511188 | Original: -0.28962384982783573
Output: -0.7205920332996265 | Original: -0.28962384982783573
Output: 0.7111039592623245 | Original: -0.28962384982783573
Output: 0.44381170357133315 | Original: -0.28962384982783573
Output: 0.7821613681827401 | Original: -0.28962384982783573
Output: 0.1414361275349646 | Original: 0.020570719590336097
Output: 0.3446697652398892 | Original: 0.020570719590336097
Output: 0.8897250406384837 | Original: 0.020570719590336097
Output: -0.24544085622766298 | Original: 0.020570719590336097
Output: 0.24942171261619356 | Original: 0.020570719590336097
Output: -0.31767630190049323 | Original: 0.020570719590336097
Output: 0.047609096162453735 | Original: 0.020570719590336097
Output: -0.6079014299580279 | Original: 0.020570719590336097
Output: -0.44957819473568894 | Original: 0.020570719590336097
Output: -0.20551128603827362 | Original: 0.020570719590336097
Output: 0.988380514151978 | Original: 0.020570719590336097
Output: 0.7719277290166847 | Original: 0.020570719590336097
Output: 0.1559342829140768 | Original: 0.020570719590336097
Output: 0.8364243407566188 | Original: 0.020570719590336097
Output: 0.24437733195881603 | Original: 0.020570719590336097
Output: 0.531387309355341 | Original: 0.020570719590336097
Output: 0.5579770716212009 | Original: 0.020570719590336097
Output: 0.5290619920555326 | Original: 0.020570719590336097
Output: 0.8259616626903287 | Original: 0.020570719590336097
Output: 0.9043209431475769 | Original: 0.020570719590336097
Output: 0.1800221249579028 | Original: 0.020570719590336097
Output: 0.24784650425357987 | Original: 0.020570719590336097
Output: 0.5283825646706022 | Original: 0.020570719590336097
Output: 0.8483057328693268 | Original: 0.020570719590336097
Output: 0.6769476058177106 | Original: 0.020570719590336097
Output: 0.6623514450569038 | Original: 0.020570719590336097
Output: 0.3264142768260082 | Original: 0.020570719590336097
Output: 0.8101139252329354 | Original: 0.020570719590336097
Output: 0.9254377198972585 | Original: 0.020570719590336097
Output: 0.138721898850598 | Original: 0.020570719590336097
Output: 0.12071328078904141 | Original: 0.020570719590336097
Output: -0.35650480592008627 | Original: 0.020570719590336097
Output: -0.5773229671262105 | Original: 0.020570719590336097
Output: 0.03794489206954238 | Original: 0.020570719590336097
Output: 1.2947438853663076 | Original: 0.020570719590336097
Output: 0.5660766064009524 | Original: 0.020570719590336097
Output: 0.1532225645853881 | Original: 0.020570719590336097
Output: 0.5909029800946477 | Original: 0.020570719590336097
Output: 0.612767124258009 | Original: 0.020570719590336097
Output: 0.5501142402781556 | Original: 0.020570719590336097
Output: 0.7238469599373666 | Original: 0.020570719590336097
Output: 0.7825841986878901 | Original: 0.020570719590336097
Output: -0.07631844744840804 | Original: 0.020570719590336097
Output: -0.14236079993037098 | Original: 0.020570719590336097
Output: -0.4226956539089861 | Original: 0.020570719590336097
Output: 0.457590401165228 | Original: 0.020570719590336097
Output: 0.24752481158580758 | Original: 0.020570719590336097
Output: 0.39425325323547833 | Original: 0.020570719590336097
Output: 0.9883593611417086 | Original: 0.020570719590336097
Output: 0.3826835123928526 | Original: 0.020570719590336097
Output: 0.8962787364685103 | Original: 0.020570719590336097
Output: 0.15418655126055184 | Original: 0.020570719590336097
Output: 0.949561220526199 | Original: 0.020570719590336097
Output: 0.1236552025807415 | Original: 0.020570719590336097
Output: 1.503522973212597 | Original: 0.020570719590336097
Output: 0.19290991077799508 | Original: 0.020570719590336097
Output: 0.6002601935615237 | Original: 0.020570719590336097
