Done Forest Fires
Iteration: 0 | New Error: 0.5277105022659904

Iteration: 12 | Best Mean-Squared-Error: 0.5088044709068739

Iteration: 0 | New Error: 0.5262425529901175

Iteration: 2 | Best Mean-Squared-Error: 0.5187647689575804

Iteration: 0 | New Error: 0.5247413201167452

Iteration: 1 | Best Mean-Squared-Error: 0.5247413201167452

Iteration: 0 | New Error: 0.523782871862644

Iteration: 1 | Best Mean-Squared-Error: 0.523782871862644

Iteration: 0 | New Error: 0.5264670104552623

Iteration: 11 | Best Mean-Squared-Error: 0.5088791297211073

Iteration: 0 | New Error: 0.5257201813208386

Iteration: 1 | Best Mean-Squared-Error: 0.5257201813208386

Iteration: 0 | New Error: 0.525608610122567

Iteration: 1 | Best Mean-Squared-Error: 0.525608610122567

Iteration: 0 | New Error: 0.525886440175487

Iteration: 1 | Best Mean-Squared-Error: 0.525886440175487

Iteration: 0 | New Error: 0.5251914408330306

Iteration: 8 | Best Mean-Squared-Error: 0.5095917527877011

Iteration: 0 | New Error: 0.5250892262881084

Iteration: 2 | Best Mean-Squared-Error: 0.5119781927413258

Iteration: 0 | New Error: 0.5274479500338521

Iteration: 1 | Best Mean-Squared-Error: 0.5274479500338521

Iteration: 0 | New Error: 0.5288984495439939

Iteration: 1 | Best Mean-Squared-Error: 0.5288984495439939

Iteration: 0 | New Error: 0.5239013749454302

Iteration: 11 | Best Mean-Squared-Error: 0.5088253021032509

Iteration: 0 | New Error: 0.5229943464069415

Iteration: 1 | Best Mean-Squared-Error: 0.5229943464069415

Iteration: 0 | New Error: 0.5272849000125944

Iteration: 1 | Best Mean-Squared-Error: 0.5272849000125944

Iteration: 0 | New Error: 0.520733735470799

Iteration: 1 | Best Mean-Squared-Error: 0.520733735470799

Iteration: 0 | New Error: 0.5247671047944605

Iteration: 1 | Best Mean-Squared-Error: 0.5247671047944605

Iteration: 0 | New Error: 0.5263065785215048

Iteration: 1 | Best Mean-Squared-Error: 0.5263065785215048

Iteration: 0 | New Error: 0.5220564759637011

Iteration: 1 | Best Mean-Squared-Error: 0.5220564759637011

Iteration: 0 | New Error: 0.5231019695104896

Iteration: 1 | Best Mean-Squared-Error: 0.5231019695104896

Iteration: 0 | New Error: 0.5239156632402606

Iteration: 6 | Best Mean-Squared-Error: 0.5102501674499742


Fold 8 | Number of Hidden Layers: 0
Number of nodes per hidden layer: []
Learning Rate: 0.001 | Momentum Constant: 0.001
Fold 8
Output: -0.11567471937291465 | Original: -0.20201978829184197
Output: 0.007479111616594675 | Original: -0.20201978829184197
Output: -0.006684174383912174 | Original: -0.20201978829184197
Output: -0.053574645147352905 | Original: -0.20201978829184197
Output: -0.1702284048957116 | Original: -0.20201978829184197
Output: 0.07355548035625123 | Original: -0.20201978829184197
Output: -0.0501429994197573 | Original: -0.20201978829184197
Output: -0.35892853681421505 | Original: -0.20201978829184197
Output: -0.03283084175767423 | Original: -0.20201978829184197
Output: 0.01007215562410229 | Original: -0.20201978829184197
Output: -0.15858190743690959 | Original: -0.20201978829184197
Output: -0.0025084620392664264 | Original: -0.20201978829184197
Output: -0.14994562382079657 | Original: -0.20201978829184197
Output: -0.08901986364063066 | Original: -0.20201978829184197
Output: 0.09711091479257014 | Original: -0.20201978829184197
Output: 0.09513930694708006 | Original: -0.20201978829184197
Output: -0.2549607669889805 | Original: -0.20201978829184197
Output: -0.115727480281271 | Original: -0.20201978829184197
Output: 0.3629783429240898 | Original: -0.20201978829184197
Output: 0.20658631370662373 | Original: -0.20201978829184197
Output: -0.16335622512232711 | Original: -0.20201978829184197
Output: 0.11312310589289004 | Original: -0.20201978829184197
Output: 0.03348797432517095 | Original: -0.20201978829184197
Output: -0.012092777189199322 | Original: -0.1955726620997444
Output: -0.22569931073464783 | Original: -0.19085525269089249
Output: -0.08477757520153315 | Original: -0.1851943614002702
Output: -0.029343245030354993 | Original: -0.17906172916876276
Output: -0.1328366810801777 | Original: -0.17623128352345163
Output: 0.07301256458848521 | Original: -0.1713566271343047
Output: -0.07043834693636163 | Original: -0.16726820564663303
Output: 0.11064347317995896 | Original: -0.1589341156909947
Output: -0.15834905791275808 | Original: -0.15012828479447116
Output: -0.08850451345598956 | Original: -0.1402217250358822
Output: -0.13518310179483592 | Original: -0.12528326190785122
Output: -0.03505444642376063 | Original: -0.11081653972070542
Output: -0.0467299064869149 | Original: -0.10075273298182137
Output: -0.07766235051405883 | Original: -0.08864471549910154
Output: 0.13924051313470706 | Original: -0.07370625237107055
Output: -0.1702288113737731 | Original: -0.04933297042533576
Output: -0.1956549930673634 | Original: -0.0301488388293381
Output: -0.0058855242442511935 | Original: -0.003259605198882309
Output: -0.03530095256379947 | Original: 0.04957538018025885
Output: -0.18172246780653617 | Original: 0.17914689194339076
Output: -0.12342532531324132 | Original: 0.2615443096180038
Output: -0.14350572722475194 | Original: 0.4030665918835604
Output: 0.033835489147126155 | Original: 0.6791922892816911
Output: 0.023552970882450786 | Original: 1.4237567409788146
Overall Mean-Squared Error for Fold 8: 0.09508255342926324

