Done Abalone
Iteration: 0 | New Error: 1.0060022160407627

Iteration: 1 | Best Mean-Squared-Error: 1.0060022160407627

Iteration: 0 | New Error: 1.0060692437589285

Iteration: 1 | Best Mean-Squared-Error: 1.0060692437589285

Iteration: 0 | New Error: 1.0060022168496348

Iteration: 1 | Best Mean-Squared-Error: 1.0060022168496348

Iteration: 0 | New Error: 1.0060129479064759

Iteration: 1 | Best Mean-Squared-Error: 1.0060129479064759

Iteration: 0 | New Error: 1.006002635947271

Iteration: 1 | Best Mean-Squared-Error: 1.006002635947271

Iteration: 0 | New Error: 1.0060196434555655

Iteration: 1 | Best Mean-Squared-Error: 1.0060196434555655

Iteration: 0 | New Error: 1.0060022344994322

Iteration: 1 | Best Mean-Squared-Error: 1.0060022344994322

Iteration: 0 | New Error: 1.0060849872348614

Iteration: 2 | Best Mean-Squared-Error: 1.0060799633807935

Iteration: 0 | New Error: 1.0060042103054139

Iteration: 1 | Best Mean-Squared-Error: 1.0060042103054139

Iteration: 0 | New Error: 1.0060075647975653

Iteration: 1 | Best Mean-Squared-Error: 1.0060075647975653

Iteration: 0 | New Error: 1.0060043121894429

Iteration: 1 | Best Mean-Squared-Error: 1.0060043121894429

Iteration: 0 | New Error: 1.0060029409268267

Iteration: 1 | Best Mean-Squared-Error: 1.0060029409268267

Iteration: 0 | New Error: 1.006115105317003

Iteration: 1 | Best Mean-Squared-Error: 1.006115105317003

Iteration: 0 | New Error: 1.0060032047092207

Iteration: 1 | Best Mean-Squared-Error: 1.0060032047092207

Iteration: 0 | New Error: 1.0063990155963258

Iteration: 1 | Best Mean-Squared-Error: 1.0063990155963258

Iteration: 0 | New Error: 1.0060211590121544

Iteration: 1 | Best Mean-Squared-Error: 1.0060211590121544

Iteration: 0 | New Error: 1.0060324692198268

Iteration: 1 | Best Mean-Squared-Error: 1.0060324692198268

Iteration: 0 | New Error: 1.0060092575973694

Iteration: 1 | Best Mean-Squared-Error: 1.0060092575973694

Iteration: 0 | New Error: 1.00604675640028

Iteration: 1 | Best Mean-Squared-Error: 1.00604675640028

Iteration: 0 | New Error: 1.0060340760388904

Iteration: 1 | Best Mean-Squared-Error: 1.0060340760388904

Iteration: 0 | New Error: 1.0060055696956094

Iteration: 1 | Best Mean-Squared-Error: 1.0060055696956094

Iteration: 0 | New Error: 1.006078692715044

Iteration: 1 | Best Mean-Squared-Error: 1.006078692715044

Iteration: 0 | New Error: 1.006006051288676

Iteration: 1 | Best Mean-Squared-Error: 1.006006051288676

Iteration: 0 | New Error: 1.0060042135516498

Iteration: 1 | Best Mean-Squared-Error: 1.0060042135516498

Iteration: 0 | New Error: 1.0061359036770972

Iteration: 1 | Best Mean-Squared-Error: 1.0061359036770972

Iteration: 0 | New Error: 1.006058822117936

Iteration: 1 | Best Mean-Squared-Error: 1.006058822117936

Iteration: 0 | New Error: 1.0060254484383035

Iteration: 1 | Best Mean-Squared-Error: 1.0060254484383035

Iteration: 0 | New Error: 1.0060063637923038

Iteration: 1 | Best Mean-Squared-Error: 1.0060063637923038

Iteration: 0 | New Error: 1.0060853641408942

Iteration: 1 | Best Mean-Squared-Error: 1.0060853641408942

Iteration: 0 | New Error: 1.0062087759262182

Iteration: 1 | Best Mean-Squared-Error: 1.0062087759262182

Iteration: 0 | New Error: 1.006089763924908

Iteration: 1 | Best Mean-Squared-Error: 1.006089763924908

Iteration: 0 | New Error: 1.0064219872766764

Iteration: 1 | Best Mean-Squared-Error: 1.0064219872766764

Iteration: 0 | New Error: 1.0064001622559287

Iteration: 1 | Best Mean-Squared-Error: 1.0064001622559287

Iteration: 0 | New Error: 1.0064442456554747

Iteration: 1 | Best Mean-Squared-Error: 1.0064442456554747

Iteration: 0 | New Error: 1.0060065746184672

Iteration: 1 | Best Mean-Squared-Error: 1.0060065746184672

Iteration: 0 | New Error: 1.0061620102407653

Iteration: 1 | Best Mean-Squared-Error: 1.0061620102407653

Iteration: 0 | New Error: 1.006008428358092

Iteration: 1 | Best Mean-Squared-Error: 1.006008428358092

Iteration: 0 | New Error: 1.006091370039092

Iteration: 1 | Best Mean-Squared-Error: 1.006091370039092

Iteration: 0 | New Error: 1.0060107167580692

Iteration: 1 | Best Mean-Squared-Error: 1.0060107167580692

Iteration: 0 | New Error: 1.006021781244596

Iteration: 1 | Best Mean-Squared-Error: 1.006021781244596

Iteration: 0 | New Error: 1.0060476270643366

Iteration: 1 | Best Mean-Squared-Error: 1.0060476270643366

Iteration: 0 | New Error: 1.0060727996754941

Iteration: 1 | Best Mean-Squared-Error: 1.0060727996754941

Iteration: 0 | New Error: 1.0062396664851072

Iteration: 1 | Best Mean-Squared-Error: 1.0062396664851072

Iteration: 0 | New Error: 1.006054734523167

Iteration: 1 | Best Mean-Squared-Error: 1.006054734523167

Iteration: 0 | New Error: 1.006195039769452

Iteration: 1 | Best Mean-Squared-Error: 1.006195039769452

Iteration: 0 | New Error: 1.0060022234564874

Iteration: 1 | Best Mean-Squared-Error: 1.0060022234564874

Iteration: 0 | New Error: 1.00604240367745

Iteration: 1 | Best Mean-Squared-Error: 1.00604240367745

Iteration: 0 | New Error: 1.0061563651148544

Iteration: 1 | Best Mean-Squared-Error: 1.0061563651148544

Iteration: 0 | New Error: 1.0060135195919482

Iteration: 1 | Best Mean-Squared-Error: 1.0060135195919482

Iteration: 0 | New Error: 1.006003182415402

Iteration: 1 | Best Mean-Squared-Error: 1.006003182415402

Iteration: 0 | New Error: 1.0060389911080592

Iteration: 1 | Best Mean-Squared-Error: 1.0060389911080592

Iteration: 0 | New Error: 1.0060292020703598

Iteration: 1 | Best Mean-Squared-Error: 1.0060292020703598

Iteration: 0 | New Error: 1.006002158513937

Iteration: 1 | Best Mean-Squared-Error: 1.006002158513937

Iteration: 0 | New Error: 1.0063258072577788

Iteration: 1 | Best Mean-Squared-Error: 1.0063258072577788

Iteration: 0 | New Error: 1.0060947141155792

Iteration: 2 | Best Mean-Squared-Error: 1.0060022484962263

Iteration: 0 | New Error: 1.006096547576264

Iteration: 1 | Best Mean-Squared-Error: 1.006096547576264

Iteration: 0 | New Error: 1.0062576616637429

Iteration: 1 | Best Mean-Squared-Error: 1.0062576616637429

Iteration: 0 | New Error: 1.006008675401883

Iteration: 1 | Best Mean-Squared-Error: 1.006008675401883

Iteration: 0 | New Error: 1.006002115061578

Iteration: 1 | Best Mean-Squared-Error: 1.006002115061578

Iteration: 0 | New Error: 1.006216128049137

Iteration: 1 | Best Mean-Squared-Error: 1.006216128049137

Iteration: 0 | New Error: 1.0060268039285278

Iteration: 1 | Best Mean-Squared-Error: 1.0060268039285278

Iteration: 0 | New Error: 1.0061644390380635

Iteration: 1 | Best Mean-Squared-Error: 1.0061644390380635

Iteration: 0 | New Error: 1.0060437256203754

Iteration: 1 | Best Mean-Squared-Error: 1.0060437256203754

Iteration: 0 | New Error: 1.0060180735581126

Iteration: 1 | Best Mean-Squared-Error: 1.0060180735581126

Iteration: 0 | New Error: 1.0061652013506848

