Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.7361685458205471 | Original: -0.6084433901755579
Output: 0.748297368508448 | Original: -0.5710475164667823
Output: 0.7478620602142233 | Original: -0.5461169339942652
Output: 0.7449599690789636 | Original: -0.5211863515217481
Output: 0.7196344761985008 | Original: -0.496255769049231
Output: 0.8079947709021712 | Original: -0.4713251865767139
Output: 0.7376211071310165 | Original: -0.4526272497223261
Output: 0.7522806007291577 | Original: -0.43392931286793823
Output: 0.7395279747406406 | Original: -0.4089987303954212
Output: 0.7684787330384771 | Original: -0.3716028566866455
Output: 0.7516541010115021 | Original: -0.3279743373597406
Output: 0.7525563293200496 | Original: -0.2718805267965771
Output: 0.7895534039732413 | Original: -0.2220193618515429
Output: 0.7580431940300371 | Original: -0.134762323197733
Output: 0.8009275177104082 | Original: 0.05221704534614525
Output: 0.8050773983520394 | Original: 0.2142658314175064
Output: 0.7871684923995436 | Original: 0.6380857334502972
Output: 0.7983216471339815 | Original: 1.068138281101217
Output: 0.8073254261792576 | Original: 2.239875657309521
Overall Mean-Squared Error for Fold 3: 1.182957674758075

