Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.798072363734001 | Original: -0.5897454533211701
Output: 0.788348155705775 | Original: -0.5585822252305238
Output: 0.7948761401711458 | Original: -0.5336516427580067
Output: 0.7854766143952587 | Original: -0.5087210602854896
Output: 0.7633494698318971 | Original: -0.4900231234311017
Output: 0.7848942515347587 | Original: -0.45885989534045535
Output: 0.7894680923906375 | Original: -0.4463946041041968
Output: 0.8406953575689174 | Original: -0.4214640216316797
Output: 0.7835285361217879 | Original: -0.38406814792290406
Output: 0.7925437360468864 | Original: -0.3466722742141284
Output: 0.7724788314379668 | Original: -0.28434581803283565
Output: 0.8114142865012617 | Original: -0.24694994432405998
Output: 0.7692851873164611 | Original: -0.20955407061528433
Output: 0.8004097561469014 | Original: -0.03503999330766461
Output: 0.7829277964534255 | Original: 0.1644046664724722
Output: 0.8264274160699784 | Original: 0.23919641389002352
Output: 0.8435858203796364 | Original: 0.6754816071590728
Output: 0.8559132488313764 | Original: 1.3735379163895516
Output: 0.8586431634435423 | Original: 3.3056580580096275
Overall Mean-Squared Error for Fold 7: 1.420219042089964

