Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 1.1621459223439659 | Original: -0.5897454533211701
Output: 1.1399357600561026 | Original: -0.5585822252305238
Output: 1.11985311730386 | Original: -0.5336516427580067
Output: 1.1819949874769082 | Original: -0.5211863515217481
Output: 1.1300613676951352 | Original: -0.496255769049231
Output: 1.1691862285075447 | Original: -0.4713251865767139
Output: 1.1953762500236635 | Original: -0.4526272497223261
Output: 1.1164394159385944 | Original: -0.4214640216316797
Output: 1.1761151823508365 | Original: -0.3965334391591626
Output: 1.1615758897407527 | Original: -0.3466722742141284
Output: 1.1577696569003104 | Original: -0.3092764005053527
Output: 1.1645898683429952 | Original: -0.25941523556031854
Output: 1.1388381470071829 | Original: -0.2157867162334136
Output: 1.159728568980436 | Original: -0.08490115825269881
Output: 1.2255690231440082 | Original: 0.0896129190549209
Output: 1.219537088384914 | Original: 0.23296376827189424
Output: 1.2294756941240577 | Original: 0.6630163159228143
Output: 1.2304099995584243 | Original: 1.2551176496450953
Output: 1.2303473627898507 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 5: 2.0298791921708728

