Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.0026947360682835547 | Original: -2.1507912663368667
Output: 0.01045797222576428 | Original: -1.8405966969186949
Output: 0.002551345130433434 | Original: -1.8405966969186949
Output: 0.011053286516795498 | Original: -1.8405966969186949
Output: 0.013089266524537544 | Original: -1.8405966969186949
Output: 0.010287835958317932 | Original: -1.8405966969186949
Output: 0.014204922237690407 | Original: -1.8405966969186949
Output: 0.015368706622065208 | Original: -1.530402127500523
Output: 0.012834782330332672 | Original: -1.530402127500523
Output: 0.018811409538467654 | Original: -1.530402127500523
Output: 0.06370292180651718 | Original: -1.530402127500523
Output: 0.03394404265472591 | Original: -1.530402127500523
Output: 0.09678813479460684 | Original: -1.530402127500523
Output: 0.0076935774556581415 | Original: -1.530402127500523
Output: 0.0071315265608248996 | Original: -1.530402127500523
Output: 0.013918452988590607 | Original: -1.530402127500523
Output: 0.021524264763703317 | Original: -1.530402127500523
Output: 0.017203652703376718 | Original: -1.2202075580823513
Output: 0.015098497045607746 | Original: -1.2202075580823513
Output: 0.031499142197939624 | Original: -1.2202075580823513
Output: 0.011484494792394278 | Original: -1.2202075580823513
Output: 0.19540661891298206 | Original: -1.2202075580823513
Output: 2.771729853942735 | Original: -1.2202075580823513
Output: 0.23400057383636202 | Original: -1.2202075580823513
Output: 0.03796577499515817 | Original: -1.2202075580823513
Output: 0.12179891600351245 | Original: -1.2202075580823513
Output: 0.02684739259092535 | Original: -1.2202075580823513
Output: 0.09531324301716176 | Original: -1.2202075580823513
Output: 0.0495858412665809 | Original: -1.2202075580823513
Output: 0.026427622957697315 | Original: -1.2202075580823513
Output: 0.013612006625508325 | Original: -1.2202075580823513
Output: 0.06199747973986462 | Original: -1.2202075580823513
Output: 0.06290643799796432 | Original: -1.2202075580823513
Output: 0.02885160651374547 | Original: -1.2202075580823513
Output: 0.052712941839977163 | Original: -1.2202075580823513
Output: 0.05216947899246652 | Original: -1.2202075580823513
Output: 0.03961452496952916 | Original: -1.2202075580823513
Output: 0.12742765101022596 | Original: -1.2202075580823513
Output: 0.023462581787843294 | Original: -1.2202075580823513
Output: 0.05294645224393781 | Original: -1.2202075580823513
Output: 0.23966567414954706 | Original: -1.2202075580823513
Output: 0.16366962795424328 | Original: -0.9100129886641795
Output: 0.039037725962848005 | Original: -0.9100129886641795
Output: 0.04414956045669544 | Original: -0.9100129886641795
Output: 0.032370815842892295 | Original: -0.9100129886641795
Output: 0.06227339616160312 | Original: -0.9100129886641795
Output: 0.19134513994308094 | Original: -0.9100129886641795
Output: 0.32228379819495157 | Original: -0.9100129886641795
Output: 0.40586312432595933 | Original: -0.9100129886641795
Output: 0.06379477151605625 | Original: -0.9100129886641795
Output: 0.20242604575247716 | Original: -0.9100129886641795
Output: 0.043464954291176985 | Original: -0.9100129886641795
Output: 0.13324455550086328 | Original: -0.9100129886641795
Output: 0.08657522689103708 | Original: -0.9100129886641795
Output: 0.06147370771807889 | Original: -0.9100129886641795
Output: 0.3063456595386543 | Original: -0.9100129886641795
Output: 0.30815084770912615 | Original: -0.9100129886641795
Output: 0.20592826729712632 | Original: -0.9100129886641795
Output: 0.0978167045659041 | Original: -0.9100129886641795
Output: 0.9245481028516834 | Original: -0.9100129886641795
Output: 0.013924309995567465 | Original: -0.9100129886641795
Output: 0.08460266080422503 | Original: -0.9100129886641795
Output: 0.034722116760692784 | Original: -0.9100129886641795
Output: 0.7784811001787553 | Original: -0.9100129886641795
Output: 0.23377717147572585 | Original: -0.9100129886641795
Output: 0.15479887268832376 | Original: -0.9100129886641795
Output: 0.0759703989017822 | Original: -0.9100129886641795
Output: 2.733087317940092 | Original: -0.9100129886641795
Output: 0.20034888033055637 | Original: -0.9100129886641795
Output: 0.021197891897291453 | Original: -0.9100129886641795
Output: 0.9199269075973299 | Original: -0.9100129886641795
Output: 0.05826397418070368 | Original: -0.9100129886641795
Output: 1.355608856180902 | Original: -0.9100129886641795
Output: 0.06015832123258955 | Original: -0.9100129886641795
Output: 1.3842230271592812 | Original: -0.9100129886641795
Output: 0.39561046906363023 | Original: -0.9100129886641795
Output: 1.1754903003673018 | Original: -0.5998184192460075
Output: 1.3325517052812714 | Original: -0.5998184192460075
Output: 0.29955192354545346 | Original: -0.5998184192460075
Output: 0.051847490239577874 | Original: -0.5998184192460075
Output: 0.09711334901635711 | Original: -0.5998184192460075
Output: 0.22084465259834202 | Original: -0.5998184192460075
Output: 1.2857931347935712 | Original: -0.5998184192460075
Output: 2.369643804599369 | Original: -0.5998184192460075
Output: 0.250832244092473 | Original: -0.5998184192460075
Output: 0.9595854009996319 | Original: -0.5998184192460075
Output: 2.4280332683806747 | Original: -0.5998184192460075
Output: 0.04025795770531562 | Original: -0.5998184192460075
Output: 0.43541134656904484 | Original: -0.5998184192460075
Output: 0.9164277651728121 | Original: -0.5998184192460075
Output: 0.28281755471604975 | Original: -0.5998184192460075
Output: 2.335998604794664 | Original: -0.5998184192460075
Output: 0.06908736845389916 | Original: -0.5998184192460075
Output: 0.7751950316082212 | Original: -0.5998184192460075
Output: 1.4560722736805087 | Original: -0.5998184192460075
Output: 1.9714367696688335 | Original: -0.5998184192460075
Output: 0.4803056335105147 | Original: -0.5998184192460075
Output: 0.17417869156779334 | Original: -0.5998184192460075
Output: 1.3153256015997556 | Original: -0.5998184192460075
Output: 0.034916452114406096 | Original: -0.5998184192460075
Output: 0.9308708735138898 | Original: -0.5998184192460075
Output: 0.7628905301726203 | Original: -0.5998184192460075
Output: 0.25370522603629647 | Original: -0.5998184192460075
Output: 0.05382315809918009 | Original: -0.5998184192460075
Output: 2.7451099132684753 | Original: -0.5998184192460075
Output: 2.655414432390021 | Original: -0.5998184192460075
Output: 0.8714126958605968 | Original: -0.5998184192460075
Output: 2.3825066770198884 | Original: -0.5998184192460075
Output: 0.3092132492922978 | Original: -0.5998184192460075
Output: 2.350187379501373 | Original: -0.5998184192460075
Output: 0.29308270571375783 | Original: -0.5998184192460075
Output: 1.935731316091501 | Original: -0.5998184192460075
Output: 1.8413155128109653 | Original: -0.5998184192460075
Output: 0.30649913344368834 | Original: -0.5998184192460075
Output: 2.6918210565710456 | Original: -0.5998184192460075
Output: 1.638496189586248 | Original: -0.5998184192460075
Output: 0.5515276301954176 | Original: -0.5998184192460075
