Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.02911715231548553 | Original: -0.5835128077030408
Output: 0.03169145241130377 | Original: -0.5523495796123945
Output: 0.0726300330272028 | Original: -0.5274189971398774
Output: 0.03239905917501524 | Original: -0.5087210602854896
Output: 0.06314096393341906 | Original: -0.4900231234311017
Output: 0.08667366304725818 | Original: -0.45885989534045535
Output: 0.07749430809819188 | Original: -0.44016195848606754
Output: 0.017602837455884684 | Original: -0.4089987303954212
Output: 0.054509656907103354 | Original: -0.37783550230477475
Output: 0.072038683714745 | Original: -0.3466722742141284
Output: 0.13994175191850164 | Original: -0.28434581803283565
Output: 0.13961489326058824 | Original: -0.24694994432405998
Output: 0.3123954495514051 | Original: -0.1908561337608965
Output: 0.18200248333634905 | Original: -0.0038767652170182314
Output: 0.4071663752947823 | Original: 0.17063731209060148
Output: 0.5781400415208073 | Original: 0.4199431368157725
Output: 0.5727800591338708 | Original: 0.8188324563760461
Output: 0.5206219432257893 | Original: 1.6353090323509811
Output: 0.5966002840479848 | Original: 6.4718420320193
Overall Mean-Squared Error for Fold 9: 2.068676695281711

