Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.913889778162936 | Original: -2.1507912663368667
Output: 0.9139797280871674 | Original: -2.1507912663368667
Output: 0.9151631257577431 | Original: -1.8405966969186949
Output: 0.9140090065353008 | Original: -1.8405966969186949
Output: 0.9139196695216807 | Original: -1.8405966969186949
Output: 0.9143305179223331 | Original: -1.8405966969186949
Output: 0.9139370279901506 | Original: -1.8405966969186949
Output: 0.9139555458139313 | Original: -1.530402127500523
Output: 0.9161616669930386 | Original: -1.530402127500523
Output: 0.9153014135557803 | Original: -1.530402127500523
Output: 0.9150170073108792 | Original: -1.530402127500523
Output: 0.9199752282421472 | Original: -1.530402127500523
Output: 0.9144948510914002 | Original: -1.530402127500523
Output: 0.9144879282664318 | Original: -1.530402127500523
Output: 0.9141810173824345 | Original: -1.530402127500523
Output: 0.9152230022595909 | Original: -1.530402127500523
Output: 0.9146883194863373 | Original: -1.530402127500523
Output: 0.915130899177077 | Original: -1.2202075580823513
Output: 0.9144909166294176 | Original: -1.2202075580823513
Output: 0.9145927856164424 | Original: -1.2202075580823513
Output: 0.9207850652204758 | Original: -1.2202075580823513
Output: 0.91660516750931 | Original: -1.2202075580823513
Output: 0.9482280727622618 | Original: -1.2202075580823513
Output: 0.9170731340124347 | Original: -1.2202075580823513
Output: 0.9505814913822627 | Original: -1.2202075580823513
Output: 0.9175246330668592 | Original: -1.2202075580823513
Output: 0.9380513346473511 | Original: -1.2202075580823513
Output: 0.9280013329408617 | Original: -1.2202075580823513
Output: 0.9145559573027692 | Original: -1.2202075580823513
Output: 0.9175249211507184 | Original: -1.2202075580823513
Output: 0.9160110253486027 | Original: -1.2202075580823513
Output: 0.9220212677651317 | Original: -1.2202075580823513
Output: 0.9288330767002981 | Original: -1.2202075580823513
Output: 0.918879628689096 | Original: -1.2202075580823513
Output: 0.9143683572612519 | Original: -1.2202075580823513
Output: 0.915988808445674 | Original: -1.2202075580823513
Output: 0.9196867842949346 | Original: -1.2202075580823513
Output: 0.9160332853539223 | Original: -1.2202075580823513
Output: 0.9142505893972652 | Original: -1.2202075580823513
Output: 1.0092331087635587 | Original: -1.2202075580823513
Output: 0.9201139774058773 | Original: -1.2202075580823513
Output: 0.9200515665253285 | Original: -0.9100129886641795
Output: 0.9151478727841895 | Original: -0.9100129886641795
Output: 0.915721821801199 | Original: -0.9100129886641795
Output: 0.9154343833525268 | Original: -0.9100129886641795
Output: 0.9148507663314487 | Original: -0.9100129886641795
Output: 0.9188778080387296 | Original: -0.9100129886641795
Output: 0.9205516653651885 | Original: -0.9100129886641795
Output: 0.9343103295028441 | Original: -0.9100129886641795
Output: 0.9662019117605838 | Original: -0.9100129886641795
Output: 0.9285422715632422 | Original: -0.9100129886641795
Output: 1.0314297026821138 | Original: -0.9100129886641795
Output: 0.9192959073515967 | Original: -0.9100129886641795
Output: 0.9590356461082099 | Original: -0.9100129886641795
Output: 0.9159982186873135 | Original: -0.9100129886641795
Output: 0.9192335621820699 | Original: -0.9100129886641795
Output: 0.9672669212794546 | Original: -0.9100129886641795
Output: 0.9186624716296313 | Original: -0.9100129886641795
Output: 0.9154826467277312 | Original: -0.9100129886641795
Output: 0.9216324120553615 | Original: -0.9100129886641795
Output: 0.9213734358149828 | Original: -0.9100129886641795
Output: 0.9347031815450005 | Original: -0.9100129886641795
Output: 0.9286217000116257 | Original: -0.9100129886641795
Output: 0.9333527415916854 | Original: -0.9100129886641795
Output: 0.926128371472652 | Original: -0.9100129886641795
Output: 1.0411932659331762 | Original: -0.9100129886641795
Output: 0.9380388983371988 | Original: -0.9100129886641795
Output: 0.9161035973972048 | Original: -0.9100129886641795
