Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.9640883153556044 | Original: -2.4609858357550385
Output: 0.9641012099409672 | Original: -2.1507912663368667
Output: 0.9641152908267422 | Original: -1.8405966969186949
Output: 0.9643480357115668 | Original: -1.8405966969186949
Output: 0.9640904885597861 | Original: -1.8405966969186949
Output: 0.9641901103995345 | Original: -1.8405966969186949
Output: 0.964092472233297 | Original: -1.8405966969186949
Output: 0.9641233595418454 | Original: -1.530402127500523
Output: 0.96420331229716 | Original: -1.530402127500523
Output: 0.964335830323529 | Original: -1.530402127500523
Output: 0.9642651034262513 | Original: -1.530402127500523
Output: 0.9652633105908816 | Original: -1.530402127500523
Output: 0.9642437555788035 | Original: -1.530402127500523
Output: 0.9641002166349694 | Original: -1.530402127500523
Output: 0.9642426713686206 | Original: -1.530402127500523
Output: 0.9641280271305182 | Original: -1.530402127500523
Output: 0.964312237499787 | Original: -1.530402127500523
Output: 0.9641475611330224 | Original: -1.530402127500523
Output: 0.9645847651361642 | Original: -1.2202075580823513
Output: 0.9641666920559697 | Original: -1.2202075580823513
Output: 0.9665803192795034 | Original: -1.2202075580823513
Output: 0.965119557149107 | Original: -1.2202075580823513
Output: 0.9712881951727773 | Original: -1.2202075580823513
Output: 0.9650206448088999 | Original: -1.2202075580823513
Output: 0.9698962642028807 | Original: -1.2202075580823513
Output: 0.9649543313014615 | Original: -1.2202075580823513
Output: 0.9704268166905441 | Original: -1.2202075580823513
Output: 0.9743867552110891 | Original: -1.2202075580823513
Output: 0.9642271163787911 | Original: -1.2202075580823513
Output: 0.9642828722723252 | Original: -1.2202075580823513
Output: 0.9646214894943926 | Original: -1.2202075580823513
Output: 0.9645160783971403 | Original: -1.2202075580823513
Output: 0.9696611475525612 | Original: -1.2202075580823513
Output: 0.9645307592851833 | Original: -1.2202075580823513
Output: 0.9653851104731298 | Original: -1.2202075580823513
Output: 0.965631094981623 | Original: -1.2202075580823513
Output: 0.9647283589614924 | Original: -1.2202075580823513
Output: 0.9668532293333486 | Original: -1.2202075580823513
Output: 0.9660422180569761 | Original: -1.2202075580823513
Output: 0.9688793662815336 | Original: -1.2202075580823513
Output: 0.9648465455617078 | Original: -1.2202075580823513
Output: 0.9653144450964586 | Original: -0.9100129886641795
Output: 0.9647538839373995 | Original: -0.9100129886641795
Output: 0.9643816250421943 | Original: -0.9100129886641795
Output: 0.9641144301585779 | Original: -0.9100129886641795
Output: 0.9676840688464191 | Original: -0.9100129886641795
Output: 0.9654353806807793 | Original: -0.9100129886641795
Output: 0.9651274610900802 | Original: -0.9100129886641795
Output: 0.9691407908473536 | Original: -0.9100129886641795
Output: 0.9809219113822152 | Original: -0.9100129886641795
Output: 0.967267742856341 | Original: -0.9100129886641795
Output: 0.9759154916363111 | Original: -0.9100129886641795
Output: 0.9650400385299766 | Original: -0.9100129886641795
Output: 0.9747748955059553 | Original: -0.9100129886641795
Output: 0.9741826532499116 | Original: -0.9100129886641795
Output: 0.96532373168681 | Original: -0.9100129886641795
Output: 0.9810787081250615 | Original: -0.9100129886641795
Output: 0.9646481369489079 | Original: -0.9100129886641795
Output: 0.9838561200498456 | Original: -0.9100129886641795
Output: 0.9655623086330092 | Original: -0.9100129886641795
Output: 0.9651869871385587 | Original: -0.9100129886641795
Output: 0.9642194216207223 | Original: -0.9100129886641795
Output: 0.9676844332220478 | Original: -0.9100129886641795
Output: 0.969946371704923 | Original: -0.9100129886641795
Output: 0.9670683089578496 | Original: -0.9100129886641795
Output: 0.9832550568257807 | Original: -0.9100129886641795
Output: 0.9676436078232794 | Original: -0.9100129886641795
Output: 0.9838344968568171 | Original: -0.9100129886641795
Output: 0.9767615707944743 | Original: -0.9100129886641795
Output: 0.9653147033630267 | Original: -0.9100129886641795
Output: 0.9718263822322998 | Original: -0.9100129886641795
Output: 0.9674155456359487 | Original: -0.9100129886641795
Output: 0.9668640479816875 | Original: -0.9100129886641795
Output: 0.9817659574186709 | Original: -0.9100129886641795
Output: 0.9668035859627316 | Original: -0.9100129886641795
Output: 0.9669885824235824 | Original: -0.9100129886641795
Output: 0.9654322413008822 | Original: -0.9100129886641795
Output: 0.9665282709918039 | Original: -0.5998184192460075
Output: 0.9702726997606137 | Original: -0.5998184192460075
Output: 0.9657898924181549 | Original: -0.5998184192460075
Output: 0.9647219132019226 | Original: -0.5998184192460075
Output: 0.9867946415578844 | Original: -0.5998184192460075
Output: 0.9758049834007491 | Original: -0.5998184192460075
Output: 0.9872894436992251 | Original: -0.5998184192460075
Output: 0.9987114003197445 | Original: -0.5998184192460075
Output: 0.9746594258488389 | Original: -0.5998184192460075
Output: 0.9878262993787955 | Original: -0.5998184192460075
Output: 0.9970955087947327 | Original: -0.5998184192460075
