Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.48288822500462536 | Original: -2.7711804051732103
Output: 0.4829204588705538 | Original: -2.1507912663368667
Output: 0.48310711627185343 | Original: -1.8405966969186949
Output: 0.4829785007120524 | Original: -1.8405966969186949
Output: 0.4829143227521599 | Original: -1.8405966969186949
Output: 0.48299113312101416 | Original: -1.8405966969186949
Output: 0.4829153764510616 | Original: -1.8405966969186949
Output: 0.48292564882423217 | Original: -1.530402127500523
Output: 0.4829183636720191 | Original: -1.530402127500523
Output: 0.48296906581193655 | Original: -1.530402127500523
Output: 0.4830042474065215 | Original: -1.530402127500523
Output: 0.48337723929165527 | Original: -1.530402127500523
Output: 0.48294236308262856 | Original: -1.530402127500523
Output: 0.4831326666526672 | Original: -1.530402127500523
Output: 0.4830495049999194 | Original: -1.530402127500523
Output: 0.48294501027228476 | Original: -1.530402127500523
Output: 0.4842855935047702 | Original: -1.530402127500523
Output: 0.4830096333962589 | Original: -1.530402127500523
Output: 0.48341305987630867 | Original: -1.2202075580823513
Output: 0.48338329869693514 | Original: -1.2202075580823513
Output: 0.4847907919155257 | Original: -1.2202075580823513
Output: 0.48337880604610983 | Original: -1.2202075580823513
Output: 0.4883002561744652 | Original: -1.2202075580823513
Output: 0.48319735282579707 | Original: -1.2202075580823513
Output: 0.493468952893901 | Original: -1.2202075580823513
Output: 0.4836217797022095 | Original: -1.2202075580823513
Output: 0.4896609658907047 | Original: -1.2202075580823513
Output: 0.4862592996330811 | Original: -1.2202075580823513
Output: 0.4830848148476882 | Original: -1.2202075580823513
Output: 0.4831071020683742 | Original: -1.2202075580823513
Output: 0.48372405115029626 | Original: -1.2202075580823513
Output: 0.48381192770466436 | Original: -1.2202075580823513
Output: 0.48643143816834006 | Original: -1.2202075580823513
Output: 0.4833231529007442 | Original: -1.2202075580823513
Output: 0.4835130819192562 | Original: -1.2202075580823513
Output: 0.48704979840529067 | Original: -1.2202075580823513
Output: 0.4861288851453392 | Original: -1.2202075580823513
Output: 0.48467387405144075 | Original: -1.2202075580823513
Output: 0.4837681191104175 | Original: -1.2202075580823513
Output: 0.48408501811884186 | Original: -1.2202075580823513
Output: 0.48320430505998885 | Original: -1.2202075580823513
Output: 0.48397115039946137 | Original: -0.9100129886641795
Output: 0.4834708906167699 | Original: -0.9100129886641795
Output: 0.48310069879877215 | Original: -0.9100129886641795
Output: 0.483137323706991 | Original: -0.9100129886641795
Output: 0.48382333170508424 | Original: -0.9100129886641795
Output: 0.4840800544298332 | Original: -0.9100129886641795
Output: 0.48376825475845076 | Original: -0.9100129886641795
Output: 0.4933576761723788 | Original: -0.9100129886641795
Output: 0.49506043922379683 | Original: -0.9100129886641795
Output: 0.48581044578579535 | Original: -0.9100129886641795
Output: 0.5033888394743793 | Original: -0.9100129886641795
Output: 0.4840047461882749 | Original: -0.9100129886641795
Output: 0.49630921880018103 | Original: -0.9100129886641795
Output: 0.49353526276183585 | Original: -0.9100129886641795
Output: 0.48423269339471664 | Original: -0.9100129886641795
Output: 0.5000030761770322 | Original: -0.9100129886641795
Output: 0.4831174044351468 | Original: -0.9100129886641795
Output: 0.5082013126418934 | Original: -0.9100129886641795
Output: 0.48964062635875966 | Original: -0.9100129886641795
Output: 0.48564473815905684 | Original: -0.9100129886641795
Output: 0.484058712628015 | Original: -0.9100129886641795
Output: 0.4835185448615162 | Original: -0.9100129886641795
Output: 0.4906880100750974 | Original: -0.9100129886641795
Output: 0.5291260242185623 | Original: -0.9100129886641795
Output: 0.5155545056889147 | Original: -0.9100129886641795
Output: 0.48584222197577215 | Original: -0.9100129886641795
Output: 0.5111866799375095 | Original: -0.9100129886641795
Output: 0.48829699888655637 | Original: -0.9100129886641795
Output: 0.4830378559120904 | Original: -0.9100129886641795
Output: 0.48576310198658623 | Original: -0.9100129886641795
Output: 0.48713171637445396 | Original: -0.9100129886641795
Output: 0.4942519772338534 | Original: -0.9100129886641795
Output: 0.49256257552390514 | Original: -0.9100129886641795
Output: 0.48447758487260534 | Original: -0.9100129886641795
Output: 0.4860779423148376 | Original: -0.9100129886641795
Output: 0.4845818260753996 | Original: -0.9100129886641795
Output: 0.4910569231137814 | Original: -0.5998184192460075
Output: 0.4871700726085879 | Original: -0.5998184192460075
Output: 0.5168749209324499 | Original: -0.5998184192460075
Output: 0.484400900143643 | Original: -0.5998184192460075
Output: 0.49831320016822583 | Original: -0.5998184192460075
Output: 0.48848189974419987 | Original: -0.5998184192460075
Output: 0.5158082440362708 | Original: -0.5998184192460075
Output: 0.5285838564244373 | Original: -0.5998184192460075
Output: 0.5057381549696733 | Original: -0.5998184192460075
Output: 0.5209323728663213 | Original: -0.5998184192460075
Output: 0.5274280860040981 | Original: -0.5998184192460075
Output: 0.4847243898936935 | Original: -0.5998184192460075
Output: 0.4896951280757167 | Original: -0.5998184192460075
Output: 0.503985684232577 | Original: -0.5998184192460075
Output: 0.49789979097462417 | Original: -0.5998184192460075
Output: 0.528162060580017 | Original: -0.5998184192460075
Output: 0.48518094839291387 | Original: -0.5998184192460075
Output: 0.4992895341303757 | Original: -0.5998184192460075
Output: 0.5179062527495931 | Original: -0.5998184192460075
Output: 0.5296362625441757 | Original: -0.5998184192460075
Output: 0.514431165743584 | Original: -0.5998184192460075
Output: 0.4925157263461244 | Original: -0.5998184192460075
Output: 0.5056145363235913 | Original: -0.5998184192460075
Output: 0.4869804269468282 | Original: -0.5998184192460075
Output: 0.520726501443349 | Original: -0.5998184192460075
Output: 0.48479868299949525 | Original: -0.5998184192460075
Output: 0.48317538561805795 | Original: -0.5998184192460075
Output: 0.4848121678286555 | Original: -0.5998184192460075
Output: 0.5142662606552912 | Original: -0.5998184192460075
Output: 0.5320218234638026 | Original: -0.5998184192460075
Output: 0.5097682791671633 | Original: -0.5998184192460075
Output: 0.4954127193288342 | Original: -0.5998184192460075
Output: 0.5085367570239736 | Original: -0.5998184192460075
Output: 0.5151942446344315 | Original: -0.5998184192460075
Output: 0.4941564678378287 | Original: -0.5998184192460075
Output: 0.5136809305843171 | Original: -0.5998184192460075
Output: 0.5300479453250151 | Original: -0.5998184192460075
Output: 0.500762106455403 | Original: -0.5998184192460075
Output: 0.515378827913104 | Original: -0.5998184192460075
Output: 0.49473351524812487 | Original: -0.5998184192460075
Output: 0.49002406112216945 | Original: -0.5998184192460075
Output: 0.48783590276214445 | Original: -0.5998184192460075
Output: 0.524457585068457 | Original: -0.5998184192460075
Output: 0.5161476823637793 | Original: -0.5998184192460075
Output: 0.4840271820273096 | Original: -0.5998184192460075
Output: 0.4894284718145882 | Original: -0.5998184192460075
Output: 0.5001847251296929 | Original: -0.5998184192460075
Output: 0.4920822785392817 | Original: -0.5998184192460075
Output: 0.5316285697491099 | Original: -0.5998184192460075
Output: 0.4908115636117962 | Original: -0.5998184192460075
Output: 0.4968888470801426 | Original: -0.5998184192460075
Output: 0.4947470820903631 | Original: -0.28962384982783573
Output: 0.5174228849474118 | Original: -0.28962384982783573
Output: 0.4859762098530921 | Original: -0.28962384982783573
Output: 0.4939908955862783 | Original: -0.28962384982783573
Output: 0.4930876296138388 | Original: -0.28962384982783573
Output: 0.48384731950811183 | Original: -0.28962384982783573
Output: 0.4839977445797098 | Original: -0.28962384982783573
Output: 0.5006282396912389 | Original: -0.28962384982783573
