Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.046262879415118016 | Original: -2.1507912663368667
Output: 0.046426671075973036 | Original: -2.1507912663368667
Output: 0.0430183909268689 | Original: -1.8405966969186949
Output: 0.04910591225062321 | Original: -1.8405966969186949
Output: 0.04779635367575208 | Original: -1.8405966969186949
Output: 0.045188202474839435 | Original: -1.8405966969186949
Output: 0.06417247408448706 | Original: -1.8405966969186949
Output: 0.05122073275317855 | Original: -1.530402127500523
Output: 0.06021052171713603 | Original: -1.530402127500523
Output: 0.31701141277049055 | Original: -1.530402127500523
Output: 0.08200924576345946 | Original: -1.530402127500523
Output: 0.04722060990929004 | Original: -1.530402127500523
Output: 0.08133550654091606 | Original: -1.530402127500523
Output: 0.05407694230699061 | Original: -1.530402127500523
Output: 0.07762338693302948 | Original: -1.530402127500523
Output: 0.06234967696877602 | Original: -1.530402127500523
Output: 0.05998272573611968 | Original: -1.530402127500523
Output: 0.1151747064391773 | Original: -1.2202075580823513
Output: 0.05635046977454791 | Original: -1.2202075580823513
Output: 0.09203703442284981 | Original: -1.2202075580823513
Output: 0.04596166596432995 | Original: -1.2202075580823513
Output: 0.2606811177288351 | Original: -1.2202075580823513
Output: 1.0605815113449606 | Original: -1.2202075580823513
Output: 0.243610257936407 | Original: -1.2202075580823513
Output: 0.06652016559584642 | Original: -1.2202075580823513
Output: 0.21243910902748586 | Original: -1.2202075580823513
Output: 0.06476378334174455 | Original: -1.2202075580823513
Output: 0.10963369288619684 | Original: -1.2202075580823513
Output: 0.0912655464819986 | Original: -1.2202075580823513
Output: 0.0435277736464128 | Original: -1.2202075580823513
Output: 0.04385883907942308 | Original: -1.2202075580823513
Output: 0.06736905298809331 | Original: -1.2202075580823513
Output: 1.3251149761825216 | Original: -1.2202075580823513
Output: 0.14667268998086558 | Original: -1.2202075580823513
Output: 0.09526363827033463 | Original: -1.2202075580823513
Output: 0.06207886964210972 | Original: -1.2202075580823513
Output: 0.08051609729143427 | Original: -1.2202075580823513
Output: 0.2779016729460463 | Original: -1.2202075580823513
Output: 0.06838003901890162 | Original: -1.2202075580823513
Output: 0.07658724797853175 | Original: -1.2202075580823513
Output: 0.09100733386293562 | Original: -1.2202075580823513
Output: 0.9734215111523503 | Original: -0.9100129886641795
Output: 0.10631394220869719 | Original: -0.9100129886641795
Output: 0.12482750676013984 | Original: -0.9100129886641795
Output: 0.39481001468080446 | Original: -0.9100129886641795
Output: 0.05969369036468112 | Original: -0.9100129886641795
Output: 0.2905859404965169 | Original: -0.9100129886641795
