Done Abalone
Iteration: 0 | New Error: 0.9998404705094168

Iteration: 9 | Best Mean-Squared-Error: 0.48801546042489624

Iteration: 0 | New Error: 1.006389715556306

Iteration: 2 | Best Mean-Squared-Error: 0.49287818325895727

Iteration: 0 | New Error: 0.9904215363913302

Iteration: 1 | Best Mean-Squared-Error: 0.9904215363913302

Iteration: 0 | New Error: 0.9917620190091032

Iteration: 1 | Best Mean-Squared-Error: 0.9917620190091032

Iteration: 0 | New Error: 0.9780496127397966

Iteration: 7 | Best Mean-Squared-Error: 0.4905049114125932

Iteration: 0 | New Error: 0.9960487435250523

Iteration: 2 | Best Mean-Squared-Error: 0.49253679492747654

Iteration: 0 | New Error: 0.9942918850452794

Iteration: 2 | Best Mean-Squared-Error: 0.5391069355500886

Iteration: 0 | New Error: 0.9992833331437402

Iteration: 1 | Best Mean-Squared-Error: 0.9992833331437402

Iteration: 0 | New Error: 1.0098374418837335

Iteration: 10 | Best Mean-Squared-Error: 0.48745877513295544

Iteration: 0 | New Error: 1.0210602445041201

Iteration: 3 | Best Mean-Squared-Error: 0.49099409660046295

Iteration: 0 | New Error: 1.008124845254965

Iteration: 2 | Best Mean-Squared-Error: 0.5577050985283888

Iteration: 0 | New Error: 0.9735075545318571

Iteration: 1 | Best Mean-Squared-Error: 0.9735075545318571

Iteration: 0 | New Error: 0.9906490681494581

Iteration: 14 | Best Mean-Squared-Error: 0.4833917690942287

Iteration: 0 | New Error: 1.0173753836979753

Iteration: 3 | Best Mean-Squared-Error: 0.4846293265092748

Iteration: 0 | New Error: 0.9873458898808652

Iteration: 1 | Best Mean-Squared-Error: 0.9873458898808652

Iteration: 0 | New Error: 0.9903231825178558

Iteration: 1 | Best Mean-Squared-Error: 0.9903231825178558

Iteration: 0 | New Error: 1.00122823848226

Iteration: 1 | Best Mean-Squared-Error: 1.00122823848226

Iteration: 0 | New Error: 1.0123961040862206

Iteration: 1 | Best Mean-Squared-Error: 1.0123961040862206

Iteration: 0 | New Error: 1.0164374848827944

Iteration: 1 | Best Mean-Squared-Error: 1.0164374848827944

Iteration: 0 | New Error: 1.0067502407170799

Iteration: 1 | Best Mean-Squared-Error: 1.0067502407170799

Iteration: 0 | New Error: 1.0220277663758164

Iteration: 10 | Best Mean-Squared-Error: 0.4864129939264282


Fold 6 | Number of Hidden Layers: 0
Number of nodes per hidden layer: []
Learning Rate: 0.001 | Momentum Constant: 0.01
Fold 6
Output: -1.8397952129656174 | Original: -2.7711804051732103
Output: -1.4700046501158088 | Original: -2.1507912663368667
Output: -1.037116605821342 | Original: -1.8405966969186949
Output: -1.3329086294888917 | Original: -1.8405966969186949
Output: -1.5046699936046604 | Original: -1.8405966969186949
Output: -1.1879768405128033 | Original: -1.8405966969186949
Output: -1.4865699216994488 | Original: -1.8405966969186949
Output: -1.4140260193498138 | Original: -1.530402127500523
Output: -1.4589323742354205 | Original: -1.530402127500523
Output: -1.2408170376410181 | Original: -1.530402127500523
Output: -1.1907581589898308 | Original: -1.530402127500523
Output: -0.8527008112488171 | Original: -1.530402127500523
Output: -1.344854612683655 | Original: -1.530402127500523
Output: -0.9812197635542926 | Original: -1.530402127500523
Output: -1.0733635835314355 | Original: -1.530402127500523
Output: -1.3611156828747941 | Original: -1.530402127500523
Output: -0.753818449718126 | Original: -1.530402127500523
Output: -1.181432656285096 | Original: -1.530402127500523
Output: -0.7500488639966894 | Original: -1.2202075580823513
Output: -0.7825931414609912 | Original: -1.2202075580823513
Output: -0.5546279351780821 | Original: -1.2202075580823513
Output: -0.8654766927820897 | Original: -1.2202075580823513
Output: -0.5460751240758388 | Original: -1.2202075580823513
Output: -1.0063967150240258 | Original: -1.2202075580823513
Output: -0.23778697565913492 | Original: -1.2202075580823513
Output: -0.8225094622208459 | Original: -1.2202075580823513
Output: -0.6203455622862637 | Original: -1.2202075580823513
Output: -0.5051108091720146 | Original: -1.2202075580823513
Output: -1.1071292978144043 | Original: -1.2202075580823513
Output: -1.0828510215191445 | Original: -1.2202075580823513
Output: -0.6837111752440039 | Original: -1.2202075580823513
Output: -0.8255577083812451 | Original: -1.2202075580823513
Output: -0.5779512142187163 | Original: -1.2202075580823513
Output: -0.8306183242459075 | Original: -1.2202075580823513
Output: -0.7860012404589826 | Original: -1.2202075580823513
Output: -0.4649279208507941 | Original: -1.2202075580823513
Output: -0.6752312877505169 | Original: -1.2202075580823513
Output: -0.7171068495641756 | Original: -1.2202075580823513
Output: -0.7134431239685189 | Original: -1.2202075580823513
Output: -0.719702165614677 | Original: -1.2202075580823513
Output: -0.9006107613726981 | Original: -1.2202075580823513
Output: -0.5197741473562604 | Original: -0.9100129886641795
Output: -0.8115468122394013 | Original: -0.9100129886641795
Output: -1.0537926324392368 | Original: -0.9100129886641795
Output: -0.9482671936207796 | Original: -0.9100129886641795
Output: -0.6768558041663504 | Original: -0.9100129886641795
Output: -0.7285592970032462 | Original: -0.9100129886641795
Output: -0.8313791983263636 | Original: -0.9100129886641795
Output: -0.34054072369667765 | Original: -0.9100129886641795
Output: -0.18308773359094271 | Original: -0.9100129886641795
Output: -0.5712038676331177 | Original: -0.9100129886641795
Output: -0.06611695962123722 | Original: -0.9100129886641795
Output: -0.6400801878655973 | Original: -0.9100129886641795
Output: -0.1359269581989213 | Original: -0.9100129886641795
Output: -0.496673685862343 | Original: -0.9100129886641795
Output: -0.7355665504472895 | Original: -0.9100129886641795
Output: 0.03171117755543111 | Original: -0.9100129886641795
Output: -1.0552417564071381 | Original: -0.9100129886641795
Output: -0.30710438294175346 | Original: -0.9100129886641795
Output: -0.40534975652925803 | Original: -0.9100129886641795
Output: -0.3680989689847272 | Original: -0.9100129886641795
Output: -0.5696850567546619 | Original: -0.9100129886641795
Output: -0.7633687672278665 | Original: -0.9100129886641795
Output: -0.5083358708037372 | Original: -0.9100129886641795
Output: -0.04895093465338522 | Original: -0.9100129886641795
Output: -0.19618820860619454 | Original: -0.9100129886641795
Output: -0.5395239234902417 | Original: -0.9100129886641795
Output: -0.5555597925401752 | Original: -0.9100129886641795
Output: -0.2815941465586758 | Original: -0.9100129886641795
Output: -1.1412413752749384 | Original: -0.9100129886641795
Output: -0.6868610437231011 | Original: -0.9100129886641795
Output: -0.6576852092382333 | Original: -0.9100129886641795
Output: -0.5025575344396935 | Original: -0.9100129886641795
Output: -0.7338103389180786 | Original: -0.9100129886641795
Output: -0.6262024141228892 | Original: -0.9100129886641795
Output: -0.4441166836198027 | Original: -0.9100129886641795
Output: -0.865783929201627 | Original: -0.9100129886641795
Output: -0.4502506916059794 | Original: -0.5998184192460075
Output: -0.33529899499461385 | Original: -0.5998184192460075
Output: 0.2705368335721849 | Original: -0.5998184192460075
Output: -0.6035396339378887 | Original: -0.5998184192460075
Output: -0.30887783774078886 | Original: -0.5998184192460075
Output: -0.45874450992738164 | Original: -0.5998184192460075
Output: -0.08372940466526707 | Original: -0.5998184192460075
Output: -0.2905398671555687 | Original: -0.5998184192460075
Output: -0.3695044060291561 | Original: -0.5998184192460075
Output: 0.166144025840249 | Original: -0.5998184192460075
Output: -0.31722741128167664 | Original: -0.5998184192460075
Output: -0.5045549098314696 | Original: -0.5998184192460075
Output: -0.526956524017943 | Original: -0.5998184192460075
Output: -0.042560002533003474 | Original: -0.5998184192460075
Output: -0.19423484625010673 | Original: -0.5998184192460075
Output: 0.08588545451750433 | Original: -0.5998184192460075
Output: -0.49539302907689364 | Original: -0.5998184192460075
Output: -0.0571922743530552 | Original: -0.5998184192460075
Output: -0.02637102985649549 | Original: -0.5998184192460075
Output: 0.5388603694274674 | Original: -0.5998184192460075
Output: -0.387713176731564 | Original: -0.5998184192460075
Output: -0.3937380220369346 | Original: -0.5998184192460075
Output: 0.11619427537463962 | Original: -0.5998184192460075
Output: -0.3746992130708842 | Original: -0.5998184192460075
Output: 0.04062816685065174 | Original: -0.5998184192460075
Output: -0.5526440617409321 | Original: -0.5998184192460075
Output: -0.9576259112393335 | Original: -0.5998184192460075
Output: -0.5601202998911917 | Original: -0.5998184192460075
Output: -0.40444792519670175 | Original: -0.5998184192460075
Output: 0.16266768559383793 | Original: -0.5998184192460075
Output: 0.11501044418447239 | Original: -0.5998184192460075
Output: -1.3988519122303644 | Original: -0.5998184192460075
Output: -0.5405290421881987 | Original: -0.5998184192460075
Output: -0.25127166717035726 | Original: -0.5998184192460075
Output: -0.32543279806700937 | Original: -0.5998184192460075
Output: 0.004646043271051172 | Original: -0.5998184192460075
Output: -0.0752302191118941 | Original: -0.5998184192460075
Output: -0.26939449184887737 | Original: -0.5998184192460075
Output: -0.10530799826272379 | Original: -0.5998184192460075
Output: -0.026382226780061704 | Original: -0.5998184192460075
Output: -0.40519027313459227 | Original: -0.5998184192460075
Output: -0.5502955862657859 | Original: -0.5998184192460075
Output: -0.08694107885164638 | Original: -0.5998184192460075
Output: 0.14499874263342957 | Original: -0.5998184192460075
Output: -0.7581893130658466 | Original: -0.5998184192460075
Output: -0.14188153962429417 | Original: -0.5998184192460075
Output: -0.061238189973362236 | Original: -0.5998184192460075
Output: -0.2404288805797464 | Original: -0.5998184192460075
Output: 0.30621646080754383 | Original: -0.5998184192460075
Output: -0.2940974397838891 | Original: -0.5998184192460075
Output: -0.12723652146238368 | Original: -0.5998184192460075
Output: -0.1518468308104733 | Original: -0.28962384982783573
Output: 0.5006606023329264 | Original: -0.28962384982783573
Output: -0.41075723342461357 | Original: -0.28962384982783573
Output: -0.021865535385370685 | Original: -0.28962384982783573
Output: -0.3407869108924207 | Original: -0.28962384982783573
Output: -0.7109989007915076 | Original: -0.28962384982783573
Output: -0.521478169552795 | Original: -0.28962384982783573
Output: 0.14378428285147515 | Original: -0.28962384982783573
Output: -0.3482334398873768 | Original: -0.28962384982783573
Output: -0.24774142805911276 | Original: -0.28962384982783573
Output: -0.1644882491366484 | Original: -0.28962384982783573
Output: -0.038564597833925365 | Original: -0.28962384982783573
Output: 0.040442701897234284 | Original: -0.28962384982783573
Output: 0.7562112611249125 | Original: -0.28962384982783573
Output: -0.19764281518800114 | Original: -0.28962384982783573
Output: -0.034641850665902155 | Original: -0.28962384982783573
Output: -0.12918289129950494 | Original: -0.28962384982783573
Output: 0.1127308316352097 | Original: -0.28962384982783573
Output: 0.24391691379128877 | Original: -0.28962384982783573
Output: -0.2695482025391475 | Original: -0.28962384982783573
Output: 0.14032211056706645 | Original: -0.28962384982783573
Output: -0.20851597739767352 | Original: -0.28962384982783573
Output: -0.0026044437808820497 | Original: -0.28962384982783573
Output: -0.05905777580762257 | Original: -0.28962384982783573
Output: 0.3590945637780256 | Original: -0.28962384982783573
Output: 0.3705675573437289 | Original: -0.28962384982783573
Output: 0.11494672633640222 | Original: -0.28962384982783573
Output: -0.039012168858855736 | Original: -0.28962384982783573
Output: 0.07823808169173159 | Original: -0.28962384982783573
Output: 0.6247314946688278 | Original: -0.28962384982783573
Output: -0.22399261778948487 | Original: -0.28962384982783573
Output: -0.35195885042806135 | Original: -0.28962384982783573
Output: -0.19273787839571754 | Original: -0.28962384982783573
Output: 0.4680028819673608 | Original: -0.28962384982783573
Output: -0.06787690099525458 | Original: -0.28962384982783573
Output: -0.6407962764373961 | Original: -0.28962384982783573
Output: -0.14370743475308428 | Original: -0.28962384982783573
Output: 0.45429383915015803 | Original: -0.28962384982783573
Output: 0.1829039126047155 | Original: -0.28962384982783573
Output: -0.27483597985358177 | Original: -0.28962384982783573
Output: -0.0034580069155756964 | Original: -0.28962384982783573
Output: 0.3262304310539108 | Original: -0.28962384982783573
Output: -0.5176315797392358 | Original: -0.28962384982783573
Output: -0.026557177315800512 | Original: -0.28962384982783573
Output: 0.17214004314175493 | Original: -0.28962384982783573
Output: 0.024455902043128072 | Original: -0.28962384982783573
Output: -0.18222616274004977 | Original: -0.28962384982783573
Output: 0.02454834528398711 | Original: -0.28962384982783573
Output: 0.14723075932391955 | Original: -0.28962384982783573
Output: -0.03922960088446477 | Original: -0.28962384982783573
Output: 0.02584668610997158 | Original: -0.28962384982783573
Output: 0.15547164049263845 | Original: -0.28962384982783573
Output: -0.508586578749935 | Original: -0.28962384982783573
Output: 0.015744755893801907 | Original: -0.28962384982783573
Output: 0.1814558253190433 | Original: -0.28962384982783573
Output: 0.7128488714287206 | Original: -0.28962384982783573
Output: 0.5807340124624103 | Original: -0.28962384982783573
Output: 0.6650233972010671 | Original: -0.28962384982783573
Output: -0.035094077003109334 | Original: -0.28962384982783573
Output: 0.00645799149337266 | Original: -0.28962384982783573
Output: 0.6075543189933736 | Original: -0.28962384982783573
Output: 0.2957671328929377 | Original: -0.28962384982783573
Output: -0.19244789864075879 | Original: -0.28962384982783573
Output: -0.561659200282725 | Original: 0.020570719590336097
Output: -0.024704415821135653 | Original: 0.020570719590336097
Output: 0.28574437600596986 | Original: 0.020570719590336097
Output: 0.6165965059300964 | Original: 0.020570719590336097
Output: -0.20004335208653296 | Original: 0.020570719590336097
Output: 0.6235337304062114 | Original: 0.020570719590336097
Output: 0.053964215568818974 | Original: 0.020570719590336097
Output: -0.28963358263139094 | Original: 0.020570719590336097
Output: -0.36080945949577203 | Original: 0.020570719590336097
Output: 0.38818427681751594 | Original: 0.020570719590336097
Output: 0.337857517148826 | Original: 0.020570719590336097
Output: 0.7954799756594088 | Original: 0.020570719590336097
Output: 0.2333948569303983 | Original: 0.020570719590336097
Output: -0.10819061967232442 | Original: 0.020570719590336097
Output: 0.28072740951719116 | Original: 0.020570719590336097
Output: -0.026941586995400738 | Original: 0.020570719590336097
Output: 0.3033089769459939 | Original: 0.020570719590336097
Output: 0.657224504700572 | Original: 0.020570719590336097
Output: 0.6141287144479401 | Original: 0.020570719590336097
Output: 0.06358635265265415 | Original: 0.020570719590336097
Output: 0.29306018029100916 | Original: 0.020570719590336097
Output: 0.07237619954722622 | Original: 0.020570719590336097
Output: 0.08347813988314061 | Original: 0.020570719590336097
Output: -0.5008337602612541 | Original: 0.020570719590336097
Output: -0.2211379597862076 | Original: 0.020570719590336097
Output: 0.03516981966213355 | Original: 0.020570719590336097
Output: 0.7141094924348854 | Original: 0.020570719590336097
Output: 0.3650080562877717 | Original: 0.020570719590336097
Output: -0.3730892356271462 | Original: 0.020570719590336097
Output: 0.9034457818016461 | Original: 0.020570719590336097
Output: -0.22037898445946696 | Original: 0.020570719590336097
Output: -0.3605929979829554 | Original: 0.020570719590336097
Output: -0.7379439836623898 | Original: 0.020570719590336097
Output: -0.7770849424668944 | Original: 0.020570719590336097
Output: 0.37794857737161053 | Original: 0.020570719590336097
Output: 0.30866980964064655 | Original: 0.020570719590336097
Output: 0.1276593401657471 | Original: 0.020570719590336097
Output: 1.4685335399723811 | Original: 0.020570719590336097
Output: -0.21160036068465354 | Original: 0.020570719590336097
Output: 0.12150955775697773 | Original: 0.020570719590336097
Output: -0.19989689570711716 | Original: 0.020570719590336097
Output: 0.27685191477601423 | Original: 0.020570719590336097
Output: 0.8005243505402058 | Original: 0.020570719590336097
Output: 0.8380678921745107 | Original: 0.020570719590336097
Output: -0.6428628511379413 | Original: 0.020570719590336097
Output: 0.8387125406158386 | Original: 0.020570719590336097
Output: 0.14851589168135443 | Original: 0.020570719590336097
Output: 0.27742750473471767 | Original: 0.020570719590336097
Output: -0.28336751423673595 | Original: 0.020570719590336097
Output: 0.2606058086213833 | Original: 0.020570719590336097
Output: 0.872102960060522 | Original: 0.020570719590336097
Output: 0.26513988090140284 | Original: 0.020570719590336097
Output: 0.5529143153381578 | Original: 0.020570719590336097
Output: -0.6491937529726834 | Original: 0.020570719590336097
Output: 0.7273742219072965 | Original: 0.020570719590336097
Output: 0.06511515036529322 | Original: 0.020570719590336097
Output: -0.302852332756797 | Original: 0.020570719590336097
Output: -0.03447364489499753 | Original: 0.020570719590336097
Output: 0.00865211312460436 | Original: 0.33076528900850793
Output: 0.2735544709980723 | Original: 0.33076528900850793
Output: -0.007670244246523584 | Original: 0.33076528900850793
Output: 0.824746298738808 | Original: 0.33076528900850793
Output: 0.1622760724416344 | Original: 0.33076528900850793
Output: 0.125733524800752 | Original: 0.33076528900850793
Output: 1.0760562860584864 | Original: 0.33076528900850793
Output: 0.09869479427206777 | Original: 0.33076528900850793
Output: 0.44577389971355647 | Original: 0.33076528900850793
Output: 0.36321319559261794 | Original: 0.33076528900850793
Output: -0.4392649091294226 | Original: 0.33076528900850793
Output: 0.586669314672176 | Original: 0.33076528900850793
Output: -0.29781759785541806 | Original: 0.33076528900850793
Output: 0.35154369334094665 | Original: 0.33076528900850793
Output: 0.058827112060679074 | Original: 0.33076528900850793
Output: 0.7822482248885791 | Original: 0.33076528900850793
Output: 0.7323315305106761 | Original: 0.33076528900850793
Output: 0.44094596235631905 | Original: 0.33076528900850793
Output: 1.0165515607760407 | Original: 0.33076528900850793
Output: 0.9465053116416269 | Original: 0.33076528900850793
Output: -0.1026419119356697 | Original: 0.33076528900850793
Output: -0.08564177516354078 | Original: 0.33076528900850793
Output: -0.9614367647294149 | Original: 0.33076528900850793
Output: 0.8380739484819419 | Original: 0.33076528900850793
Output: -0.01689892338322159 | Original: 0.33076528900850793
Output: 0.19607558621707336 | Original: 0.33076528900850793
Output: 0.19990903322026196 | Original: 0.33076528900850793
Output: 0.4319354741137792 | Original: 0.33076528900850793
Output: 0.04372233240150629 | Original: 0.33076528900850793
Output: 0.5455258962179417 | Original: 0.33076528900850793
Output: -0.01895371563437888 | Original: 0.33076528900850793
Output: 0.15068248798999206 | Original: 0.33076528900850793
Output: -0.41117799429493007 | Original: 0.33076528900850793
Output: -0.2284834765349647 | Original: 0.33076528900850793
Output: 0.6899839594808427 | Original: 0.33076528900850793
Output: 0.7213139282751513 | Original: 0.33076528900850793
Output: 0.3190248263268229 | Original: 0.33076528900850793
Output: 0.42509458973272557 | Original: 0.33076528900850793
Output: 0.5786184282587107 | Original: 0.33076528900850793
Output: 0.5018245757542309 | Original: 0.33076528900850793
Output: 1.4176701388441961 | Original: 0.33076528900850793
Output: 1.0313169341788004 | Original: 0.33076528900850793
Output: 0.24876035078640496 | Original: 0.33076528900850793
Output: 0.6613553772997736 | Original: 0.33076528900850793
Output: 0.915810916134908 | Original: 0.6409598584266798
Output: 0.32894469510725777 | Original: 0.6409598584266798
Output: -0.08341190131279147 | Original: 0.6409598584266798
Output: 0.36568901954512417 | Original: 0.6409598584266798
Output: -0.2517973354480785 | Original: 0.6409598584266798
Output: 0.4041930746153515 | Original: 0.6409598584266798
Output: 0.19090495293575083 | Original: 0.6409598584266798
Output: 0.19334369985037975 | Original: 0.6409598584266798
Output: 0.38911228501633943 | Original: 0.6409598584266798
