Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.1391768842763118 | Original: -0.6084433901755579
Output: 0.20534846943234816 | Original: -0.5710475164667823
Output: 0.2054344532343338 | Original: -0.5461169339942652
Output: 0.16037160605035963 | Original: -0.5211863515217481
Output: 0.10122721274269517 | Original: -0.496255769049231
Output: 0.7534221492396416 | Original: -0.4713251865767139
Output: 0.15433143972086516 | Original: -0.4526272497223261
Output: 0.2086057000789063 | Original: -0.43392931286793823
Output: 0.15320600349847321 | Original: -0.4089987303954212
Output: 0.4254348347780916 | Original: -0.3716028566866455
Output: 0.2079248719705446 | Original: -0.3279743373597406
Output: 0.28282436752695583 | Original: -0.2718805267965771
Output: 0.591821266567315 | Original: -0.2220193618515429
Output: 0.24116403098219918 | Original: -0.134762323197733
Output: 0.77216596068174 | Original: 0.05221704534614525
Output: 0.8134913991653637 | Original: 0.2142658314175064
Output: 0.6732311385939269 | Original: 0.6380857334502972
Output: 0.7285068937515192 | Original: 1.068138281101217
Output: 0.8094289648770455 | Original: 2.239875657309521
Overall Mean-Squared Error for Fold 3: 0.5378613495763369

