Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 0.95446871536109 | Original: -0.20201978829184197
Output: -1.2809413817261328 | Original: -0.20201978829184197
Output: -0.02774649727820888 | Original: -0.20201978829184197
Output: 0.3848167544643723 | Original: -0.20201978829184197
Output: -1.380178702114502 | Original: -0.20201978829184197
Output: -1.6233272429859058 | Original: -0.20201978829184197
Output: 0.7245708992351614 | Original: -0.20201978829184197
Output: 0.39056735446083374 | Original: -0.20201978829184197
Output: 1.0587218610741462 | Original: -0.20201978829184197
Output: -2.4999702920971516 | Original: -0.20201978829184197
Output: -1.295816620401276 | Original: -0.20201978829184197
Output: -2.227299420717726 | Original: -0.20201978829184197
Output: 0.9387638967066301 | Original: -0.20201978829184197
Output: 0.998586436207189 | Original: -0.20201978829184197
Output: -0.17841988463884306 | Original: -0.20201978829184197
Output: 0.33555690234113855 | Original: -0.20201978829184197
Output: 1.0747731783539318 | Original: -0.20201978829184197
Output: -1.1931381519127608 | Original: -0.20201978829184197
Output: -2.7058132065678353 | Original: -0.20201978829184197
Output: -0.35382115624793253 | Original: -0.20201978829184197
Output: 0.5464148152295893 | Original: -0.20201978829184197
Output: 0.07432506624657659 | Original: -0.20201978829184197
Output: 1.1879667267190392 | Original: -0.2006045654691864
Output: 0.6072922190521268 | Original: -0.1938429453164987
Output: 1.606955160227046 | Original: -0.189597276848532
Output: 0.23598085653347312 | Original: -0.18267840971554922
Output: 0.09057357153681611 | Original: -0.1774892593658121
Output: -0.9876829461304569 | Original: -0.17434431975991088
Output: 0.5100811431033239 | Original: -0.16852618148899356
Output: 0.7993670253757393 | Original: -0.16255079623778115
Output: 0.7163220241565957 | Original: -0.15405945930184772
Output: -0.08735440669466282 | Original: -0.1466688512279798
Output: 1.3008895528776563 | Original: -0.13267386998171918
Output: 1.2880060963627384 | Original: -0.11820714779457338
Output: 1.0135164216306483 | Original: -0.10609913031185353
Output: 0.9262401538620485 | Original: -0.09462010075031392
Output: 0.5452278966766361 | Original: -0.08439904703113482
Output: 0.11721413111134768 | Original: -0.06505766845484207
Output: 1.056975724453923 | Original: -0.044458314036188835
Output: 0.25442136627229095 | Original: -0.025588676400781257
Output: 0.032611878284133256 | Original: 0.022686146549803065
Output: 1.537347288218525 | Original: 0.08574218564812336
Output: 0.8588714445955309 | Original: 0.21358398062800957
Output: 0.6771525144746433 | Original: 0.3022712775144251
Output: 1.9747157249393985 | Original: 0.5323236096861024
Output: 0.9539190302797721 | Original: 0.910659844276024
Output: 1.3185169866325404 | Original: 2.887568880545556
Overall Mean-Squared Error for Fold 5: 1.198868929019259

