Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 9.535291731441585 | Original: -0.20201978829184197
Output: 1.5458169443090528 | Original: -0.20201978829184197
Output: 8.200920534930397 | Original: -0.20201978829184197
Output: 8.623467987318424 | Original: -0.20201978829184197
Output: 6.136870897396559 | Original: -0.20201978829184197
Output: 3.3350836256739895 | Original: -0.20201978829184197
Output: 7.842495651710128 | Original: -0.20201978829184197
Output: 2.0529253759060095 | Original: -0.20201978829184197
Output: 0.5912546902899869 | Original: -0.20201978829184197
Output: 6.683751869876267 | Original: -0.20201978829184197
Output: 0.5862404313005782 | Original: -0.20201978829184197
Output: 5.082547806737156 | Original: -0.20201978829184197
Output: 0.5839867690911146 | Original: -0.20201978829184197
Output: 5.524469051123231 | Original: -0.20201978829184197
Output: 5.468769216052418 | Original: -0.20201978829184197
Output: 7.990129121199952 | Original: -0.20201978829184197
Output: 6.6473262121501335 | Original: -0.20201978829184197
Output: 0.6233918592850307 | Original: -0.20201978829184197
Output: 1.5547026603747178 | Original: -0.20201978829184197
Output: 7.889416059873138 | Original: -0.20201978829184197
Output: 10.0322136231241 | Original: -0.20201978829184197
Output: 10.55225477276987 | Original: -0.20201978829184197
Output: 8.948531572488147 | Original: -0.19824586076476045
Output: 10.468082451076036 | Original: -0.19242772249384313
Output: 0.946824429109037 | Original: -0.18708132516381099
Output: 8.157657055937221 | Original: -0.1806341989717134
Output: 3.6314721552876144 | Original: -0.1763885305037467
Output: 10.587772190394595 | Original: -0.17151387411459976
Output: 10.60899902387148 | Original: -0.1678971935678133
Output: 5.767162235099518 | Original: -0.16160731435601075
Output: 1.1073800667739984 | Original: -0.15201524855801193
Output: 8.87088185664653 | Original: -0.14368115860237357
Output: 1.3404075488791012 | Original: -0.12952893037581792
Output: 4.769618475651998 | Original: -0.11647743101132768
Output: 1.0088001773310429 | Original: -0.10169621486359176
Output: 5.382748627670145 | Original: -0.09163240812470774
Output: 6.277778810723264 | Original: -0.07622220405579155
Output: 9.943426001474595 | Original: -0.05625183755831856
Output: 5.438290055801568 | Original: -0.03942641066674681
Output: 3.5428636478684776 | Original: -0.02071402001163432
Output: 10.160567077362487 | Original: 0.03919707948078469
Output: 3.037397547053513 | Original: 0.14439530929818187
Output: 1.4773258846659163 | Original: 0.24865005723380862
Output: 0.8367227405456643 | Original: 0.37743533409546526
Output: 8.796760728576373 | Original: 0.5777679869913757
Output: 8.583415326146259 | Original: 1.157380356358978
Output: 5.409895731222279 | Original: 4.177780353866548
Overall Mean-Squared Error for Fold 8: 43.06933467874222

