Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.6752655791894867 | Original: -0.6146760357936872
Output: 0.6201251321800967 | Original: -0.5710475164667823
Output: 0.6924963162523011 | Original: -0.5461169339942652
Output: 0.5937974154239253 | Original: -0.5211863515217481
Output: 0.6517118737426192 | Original: -0.5024884146673603
Output: 0.550313209982111 | Original: -0.4713251865767139
Output: 0.6474815732807983 | Original: -0.45885989534045535
Output: 0.5882648595138079 | Original: -0.43392931286793823
Output: 0.6088846262889345 | Original: -0.4089987303954212
Output: 0.6707623804368308 | Original: -0.3716028566866455
Output: 0.6795258246125172 | Original: -0.3342069829778698
Output: 0.5742587252602456 | Original: -0.2718805267965771
Output: 0.6295069158535718 | Original: -0.2220193618515429
Output: 0.6301049663342114 | Original: -0.15969290567025013
Output: 0.6854797302726113 | Original: 0.045984399728015976
Output: 0.5675266732531533 | Original: 0.20180054018124785
Output: 0.5630716638512703 | Original: 0.5757592772690044
Output: 0.5560711947819597 | Original: 1.0494403442468292
Output: 0.6966569083940699 | Original: 2.239875657309521
Overall Mean-Squared Error for Fold 2: 0.9940995968727306

