Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 1.8928513396901565 | Original: -0.20201978829184197
Output: 1.3446794362684593 | Original: -0.20201978829184197
Output: 1.9045799326937531 | Original: -0.20201978829184197
Output: 1.317659198398828 | Original: -0.20201978829184197
Output: 1.7590525261919627 | Original: -0.20201978829184197
Output: 1.6255903343184117 | Original: -0.20201978829184197
Output: 1.8362239816165546 | Original: -0.20201978829184197
Output: 1.649846435744936 | Original: -0.20201978829184197
Output: 1.8427900080225166 | Original: -0.20201978829184197
Output: 1.3746987499545027 | Original: -0.20201978829184197
Output: 1.4283209915188568 | Original: -0.20201978829184197
Output: 1.7646261238233196 | Original: -0.20201978829184197
Output: 1.3032036241789686 | Original: -0.20201978829184197
Output: 1.885662154249514 | Original: -0.20201978829184197
Output: 1.7705070630618183 | Original: -0.20201978829184197
Output: 1.8856316009608614 | Original: -0.20201978829184197
Output: 1.8868771157807047 | Original: -0.20201978829184197
Output: 1.4080575105436302 | Original: -0.20201978829184197
Output: 1.911739345591352 | Original: -0.20201978829184197
Output: 1.907602562338375 | Original: -0.20201978829184197
Output: 1.878783515016286 | Original: -0.20201978829184197
Output: 1.913675609865897 | Original: -0.20201978829184197
Output: 1.9044880976475715 | Original: -0.19871760170564562
Output: 1.7747918980649902 | Original: -0.19337120437561348
Output: 1.6820074337239823 | Original: -0.1878675600652863
Output: 1.9096034472248613 | Original: -0.18173492783377884
Output: 1.8770860352398486 | Original: -0.17670302446433683
Output: 1.7312109800064346 | Original: -0.17151387411459976
Output: 1.278007741605211 | Original: -0.16836893450869847
Output: 1.9061882551395624 | Original: -0.16192180831660088
Output: 1.8878356326809154 | Original: -0.15343047138066748
Output: 1.9042052914764718 | Original: -0.144781887464439
Output: 1.8442361957550868 | Original: -0.1307869062181784
Output: 1.319429125387331 | Original: -0.117263665912803
Output: 1.875329281719524 | Original: -0.10201070882418188
Output: 1.9119199364195827 | Original: -0.0925758900064781
Output: 1.8990749739204116 | Original: -0.07936714366169281
Output: 1.8833820434526318 | Original: -0.06081199998687537
Output: 1.904833655280422 | Original: -0.04272859725294312
Output: 1.3144372868899226 | Original: -0.02401620659783063
Output: 1.8936718338348115 | Original: 0.02881877878131053
Output: 1.8683916846479065 | Original: 0.11294591323916926
Output: 1.6526279041820233 | Original: 0.2412594491599407
Output: 1.90342225500495 | Original: 0.36218237700684414
Output: 1.87067974369235 | Original: 0.5743085534248841
Output: 1.854181297829555 | Original: 1.0991989736498045
Output: 1.4922832777733432 | Original: 3.1454539282294594
Overall Mean-Squared Error for Fold 7: 3.465225322292538

