Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.020635393114849732 | Original: -2.7711804051732103
Output: 0.0220106459878351 | Original: -2.1507912663368667
Output: 0.02729357923908966 | Original: -1.8405966969186949
Output: 0.025343663790835996 | Original: -1.8405966969186949
Output: 0.021519915608466163 | Original: -1.8405966969186949
Output: 0.024396122710297907 | Original: -1.8405966969186949
Output: 0.02183797405875226 | Original: -1.8405966969186949
Output: 0.022102450941705647 | Original: -1.530402127500523
Output: 0.021920863827140136 | Original: -1.530402127500523
Output: 0.023754861537766486 | Original: -1.530402127500523
Output: 0.024734569291594177 | Original: -1.530402127500523
Output: 0.03628483177420891 | Original: -1.530402127500523
Output: 0.02280656409204527 | Original: -1.530402127500523
Output: 0.028094836434871814 | Original: -1.530402127500523
Output: 0.026437940208181222 | Original: -1.530402127500523
Output: 0.022615676832053747 | Original: -1.530402127500523
Output: 0.05550492890448464 | Original: -1.530402127500523
Output: 0.025297196107702997 | Original: -1.530402127500523
Output: 0.03485380777367131 | Original: -1.2202075580823513
Output: 0.03438090455822864 | Original: -1.2202075580823513
Output: 0.06381793817735457 | Original: -1.2202075580823513
Output: 0.03403509747610366 | Original: -1.2202075580823513
Output: 0.12683269741055755 | Original: -1.2202075580823513
Output: 0.03072854988288283 | Original: -1.2202075580823513
Output: 0.21088071555567037 | Original: -1.2202075580823513
Output: 0.04177712191605265 | Original: -1.2202075580823513
Output: 0.1495106945417278 | Original: -1.2202075580823513
Output: 0.09390123011334923 | Original: -1.2202075580823513
Output: 0.027018978877856703 | Original: -1.2202075580823513
Output: 0.028318342115601712 | Original: -1.2202075580823513
Output: 0.04165060625390767 | Original: -1.2202075580823513
Output: 0.040590160177945395 | Original: -1.2202075580823513
Output: 0.09882917388878058 | Original: -1.2202075580823513
Output: 0.03343038174163063 | Original: -1.2202075580823513
Output: 0.03986694132769396 | Original: -1.2202075580823513
Output: 0.10198365153684755 | Original: -1.2202075580823513
Output: 0.09213607431885801 | Original: -1.2202075580823513
Output: 0.06194852380755896 | Original: -1.2202075580823513
Output: 0.04356950760397531 | Original: -1.2202075580823513
Output: 0.05190582573168003 | Original: -1.2202075580823513
Output: 0.030751138361756736 | Original: -1.2202075580823513
Output: 0.04614624733981692 | Original: -0.9100129886641795
Output: 0.0356349160559749 | Original: -0.9100129886641795
Output: 0.027081394820431193 | Original: -0.9100129886641795
Output: 0.028019839534967804 | Original: -0.9100129886641795
Output: 0.04452892903626353 | Original: -0.9100129886641795
Output: 0.04697293140750854 | Original: -0.9100129886641795
Output: 0.04215102708099422 | Original: -0.9100129886641795
Output: 0.20116435996833043 | Original: -0.9100129886641795
Output: 0.25695677658736216 | Original: -0.9100129886641795
Output: 0.0868280118855379 | Original: -0.9100129886641795
Output: 0.3541379786082599 | Original: -0.9100129886641795
Output: 0.046116410400480465 | Original: -0.9100129886641795
Output: 0.27251581895867505 | Original: -0.9100129886641795
Output: 0.241303546802702 | Original: -0.9100129886641795
Output: 0.0542825163249151 | Original: -0.9100129886641795
Output: 0.35940297333407517 | Original: -0.9100129886641795
Output: 0.028622842927141894 | Original: -0.9100129886641795
Output: 0.5545134151449838 | Original: -0.9100129886641795
Output: 0.15438001735900087 | Original: -0.9100129886641795
Output: 0.07795766639865193 | Original: -0.9100129886641795
Output: 0.04631023831266536 | Original: -0.9100129886641795
Output: 0.037581062796810664 | Original: -0.9100129886641795
Output: 0.16040390456599626 | Original: -0.9100129886641795
Output: 1.046470932307196 | Original: -0.9100129886641795
Output: 0.7103944895049416 | Original: -0.9100129886641795
Output: 0.08345416318090963 | Original: -0.9100129886641795
Output: 0.6277568504735171 | Original: -0.9100129886641795
Output: 0.14695352808839668 | Original: -0.9100129886641795
Output: 0.02611456110924925 | Original: -0.9100129886641795
Output: 0.0883222162886483 | Original: -0.9100129886641795
Output: 0.10856695282268043 | Original: -0.9100129886641795
Output: 0.256150618511342 | Original: -0.9100129886641795
Output: 0.1691789295843965 | Original: -0.9100129886641795
Output: 0.05670962645523344 | Original: -0.9100129886641795
Output: 0.08834195356160222 | Original: -0.9100129886641795
Output: 0.06080050885284454 | Original: -0.9100129886641795
Output: 0.18857295213680117 | Original: -0.5998184192460075
Output: 0.10416902121047483 | Original: -0.5998184192460075
Output: 0.6057218351164729 | Original: -0.5998184192460075
Output: 0.055134729835047976 | Original: -0.5998184192460075
Output: 0.32980809779476705 | Original: -0.5998184192460075
Output: 0.14015415585740995 | Original: -0.5998184192460075
Output: 0.6418989372558775 | Original: -0.5998184192460075
Output: 1.0480681011090152 | Original: -0.5998184192460075
Output: 0.46455894510951345 | Original: -0.5998184192460075
Output: 0.825456050946866 | Original: -0.5998184192460075
Output: 1.042377627573893 | Original: -0.5998184192460075
Output: 0.061500530982027936 | Original: -0.5998184192460075
Output: 0.1696440842722998 | Original: -0.5998184192460075
Output: 0.46269727151184675 | Original: -0.5998184192460075
Output: 0.3328969374077566 | Original: -0.5998184192460075
Output: 1.0291395399816539 | Original: -0.5998184192460075
Output: 0.07567156325845278 | Original: -0.5998184192460075
Output: 0.3056026898483901 | Original: -0.5998184192460075
Output: 0.745316550214422 | Original: -0.5998184192460075
Output: 1.0639153067274743 | Original: -0.5998184192460075
Output: 0.6539286261187855 | Original: -0.5998184192460075
Output: 0.2189435067577687 | Original: -0.5998184192460075
Output: 0.4671951154087743 | Original: -0.5998184192460075
Output: 0.10838348236135162 | Original: -0.5998184192460075
Output: 0.8447975787530546 | Original: -0.5998184192460075
Output: 0.06634461685214707 | Original: -0.5998184192460075
Output: 0.029574695072633227 | Original: -0.5998184192460075
Output: 0.06569671403742303 | Original: -0.5998184192460075
