Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.07252651250663009 | Original: -0.6209086814118165
Output: 0.10516978877178347 | Original: -0.5772801620849116
Output: 0.11875250758948575 | Original: -0.5461169339942652
Output: 0.10849570249443462 | Original: -0.5211863515217481
Output: 0.07333381737425594 | Original: -0.5024884146673603
Output: 0.10365001537649929 | Original: -0.47755783219484316
Output: 0.15463118287254765 | Original: -0.45885989534045535
Output: 0.13868840413207037 | Original: -0.43392931286793823
Output: 0.12089826791966084 | Original: -0.4089987303954212
Output: 0.0998516120660924 | Original: -0.37783550230477475
Output: 0.223565023387267 | Original: -0.3342069829778698
Output: 0.09353783965785611 | Original: -0.2718805267965771
Output: 0.05109425269166449 | Original: -0.22825200746967214
Output: 0.06759339156913186 | Original: -0.17839084252463794
Output: 0.5540766577718526 | Original: 0.033519108491757425
Output: 0.3607751012946389 | Original: 0.20180054018124785
Output: 0.7427608225183443 | Original: 0.5196654667058409
Output: 0.7722879766904499 | Original: 1.0182771161561828
Output: 0.7862619923081064 | Original: 1.8659169202217643
Overall Mean-Squared Error for Fold 1: 0.3064803123267992

