Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.757540497818075 | Original: -0.5835128077030408
Output: 0.7415068216454541 | Original: -0.5523495796123945
Output: 0.7690229642917469 | Original: -0.5274189971398774
Output: 0.7458142942434524 | Original: -0.5087210602854896
Output: 0.755268606261931 | Original: -0.4900231234311017
Output: 0.7493627516048365 | Original: -0.45885989534045535
Output: 0.7524247329618502 | Original: -0.44016195848606754
Output: 0.7373166399710835 | Original: -0.4089987303954212
Output: 0.7505874010565827 | Original: -0.37783550230477475
Output: 0.7754572084028954 | Original: -0.3466722742141284
Output: 0.775688896027705 | Original: -0.28434581803283565
Output: 0.7678897183683357 | Original: -0.24694994432405998
Output: 0.7983883119803605 | Original: -0.1908561337608965
Output: 0.7819535625067298 | Original: -0.0038767652170182314
Output: 0.7929835992462563 | Original: 0.17063731209060148
Output: 0.803928095127936 | Original: 0.4199431368157725
Output: 0.8023230102355742 | Original: 0.8188324563760461
Output: 0.7774801518227435 | Original: 1.6353090323509811
Output: 0.8042072256400271 | Original: 6.4718420320193
Overall Mean-Squared Error for Fold 9: 2.744693205680206

