Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 0.06980115216011189 | Original: -0.20201978829184197
Output: 0.5563224748606861 | Original: -0.20201978829184197
Output: 0.26591273213039573 | Original: -0.20201978829184197
Output: -0.9127933132001067 | Original: -0.20201978829184197
Output: 0.3417399072370593 | Original: -0.20201978829184197
Output: -1.8883069414913587 | Original: -0.20201978829184197
Output: -0.7290159274123837 | Original: -0.20201978829184197
Output: -0.35698315309869905 | Original: -0.20201978829184197
Output: -0.4232879244749627 | Original: -0.20201978829184197
Output: 0.1403574065759474 | Original: -0.20201978829184197
Output: -0.4299142718219642 | Original: -0.20201978829184197
Output: 0.19977553447452376 | Original: -0.20201978829184197
Output: 0.7761495836274 | Original: -0.20201978829184197
Output: 0.21288178066382582 | Original: -0.20201978829184197
Output: -0.308520632745838 | Original: -0.20201978829184197
Output: -0.24491945024602857 | Original: -0.20201978829184197
Output: -0.3565651152008896 | Original: -0.20201978829184197
Output: -0.9846838213857149 | Original: -0.20201978829184197
Output: -0.9675617607163379 | Original: -0.20201978829184197
Output: 1.6611009856291077 | Original: -0.20201978829184197
Output: 0.8476434132761088 | Original: -0.20201978829184197
Output: 0.8108550739845848 | Original: -0.20201978829184197
Output: 0.5983447531237828 | Original: -0.20201978829184197
Output: 0.2726616581745584 | Original: -0.19462918021797398
Output: 0.9933788495696538 | Original: -0.19006901778941718
Output: 0.6488333896584977 | Original: -0.1844081264987949
Output: -0.12010875441619451 | Original: -0.17811824728699238
Output: -1.1581789249264975 | Original: -0.17450156674020592
Output: -0.017025918780755128 | Original: -0.17009865129194418
Output: 0.8749786879212987 | Original: -0.1636515250998466
Output: 1.0018642882726507 | Original: -0.15688990494715888
Output: -0.8631790924057816 | Original: -0.14934204989299585
Output: 0.003583808034847062 | Original: -0.1351898216664402
Output: -0.1099412290099346 | Original: -0.12056585249899933
Output: -0.11824740691372436 | Original: -0.10814334105568935
Output: -0.33606185520070736 | Original: -0.0985512752576905
Output: 0.17319103877970574 | Original: -0.08628601079467559
Output: 1.577868372951755 | Original: -0.06694463221838284
Output: 1.2280799963839164 | Original: -0.04540179591795919
Output: 0.13443638824438572 | Original: -0.026532158282551642
Output: -0.0755891330093414 | Original: 0.01340857471239435
Output: 0.20143577447380298 | Original: 0.0684450178156664
Output: 0.28974565520089895 | Original: 0.20682236047532185
Output: -0.12270973289436886 | Original: 0.2967676332040979
Output: 1.4740707993330413 | Original: 0.4720980162330931
Output: 1.0417399593871446 | Original: 0.8059333553995119
Output: 0.09702206755624228 | Original: 2.543984228600843
Overall Mean-Squared Error for Fold 3: 0.6763484227419209

