Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.14826501951739832 | Original: -0.5897454533211701
Output: 0.05427012475350745 | Original: -0.5585822252305238
Output: 0.02465894759954021 | Original: -0.5336516427580067
Output: 0.07196377390346524 | Original: -0.5211863515217481
Output: 0.03530640306351116 | Original: -0.496255769049231
Output: 0.04027529291032304 | Original: -0.4713251865767139
Output: 0.1566764053667827 | Original: -0.4526272497223261
Output: 0.04293806420530052 | Original: -0.4214640216316797
Output: 0.09420503121426689 | Original: -0.3965334391591626
Output: 0.21107186620866866 | Original: -0.3466722742141284
Output: 0.05275128671083145 | Original: -0.3092764005053527
Output: 0.2306671354904961 | Original: -0.25941523556031854
Output: 0.057943978491772456 | Original: -0.2157867162334136
Output: 0.13713495872282586 | Original: -0.08490115825269881
Output: 0.49276769619716143 | Original: 0.0896129190549209
Output: 0.4283913110018636 | Original: 0.23296376827189424
Output: 0.49389691347673403 | Original: 0.6630163159228143
Output: 0.4961477383993833 | Original: 1.2551176496450953
Output: 0.4961299097619325 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 5: 0.4560622588056821

