Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 1.7073816488742812 | Original: -0.20201978829184197
Output: 1.4150669386916488 | Original: -0.20201978829184197
Output: 1.5776661429041812 | Original: -0.20201978829184197
Output: 1.5774892931381361 | Original: -0.20201978829184197
Output: 1.1799877863885988 | Original: -0.20201978829184197
Output: 1.2156291444842584 | Original: -0.20201978829184197
Output: 1.697382211579773 | Original: -0.20201978829184197
Output: 1.6096991750291545 | Original: -0.20201978829184197
Output: 1.7071511292624404 | Original: -0.20201978829184197
Output: 1.1290095370396769 | Original: -0.20201978829184197
Output: 1.194012689331403 | Original: -0.20201978829184197
Output: 1.1283787405190133 | Original: -0.20201978829184197
Output: 1.6736531491767013 | Original: -0.20201978829184197
Output: 1.7051932976975266 | Original: -0.20201978829184197
Output: 1.615338296791407 | Original: -0.20201978829184197
Output: 1.6658727648032479 | Original: -0.20201978829184197
Output: 1.6901685078900577 | Original: -0.20201978829184197
Output: 1.3934519140615018 | Original: -0.20201978829184197
Output: 1.102738376588287 | Original: -0.20201978829184197
Output: 1.5985785642119803 | Original: -0.20201978829184197
Output: 1.676824946630823 | Original: -0.20201978829184197
Output: 1.6609957236868027 | Original: -0.20201978829184197
Output: 1.706886915127254 | Original: -0.2006045654691864
Output: 1.6855261800586694 | Original: -0.1938429453164987
Output: 1.702425588244807 | Original: -0.189597276848532
Output: 1.6834164791218273 | Original: -0.18267840971554922
Output: 1.6223699385563575 | Original: -0.1774892593658121
Output: 1.4226667731073401 | Original: -0.17434431975991088
Output: 1.556978933910889 | Original: -0.16852618148899356
Output: 1.7034567941694907 | Original: -0.16255079623778115
Output: 1.697297978576601 | Original: -0.15405945930184772
Output: 1.5468295353002517 | Original: -0.1466688512279798
Output: 1.687435677030886 | Original: -0.13267386998171918
Output: 1.6825683987132916 | Original: -0.11820714779457338
Output: 1.6475897793223309 | Original: -0.10609913031185353
Output: 1.655020081368939 | Original: -0.09462010075031392
Output: 1.6707198347341925 | Original: -0.08439904703113482
Output: 1.5683950574856822 | Original: -0.06505766845484207
Output: 1.7029166540356142 | Original: -0.044458314036188835
Output: 1.654785874870642 | Original: -0.025588676400781257
Output: 1.6669276521785115 | Original: 0.022686146549803065
Output: 1.705643713367226 | Original: 0.08574218564812336
Output: 1.7051945906911867 | Original: 0.21358398062800957
Output: 1.70080306818583 | Original: 0.3022712775144251
Output: 1.7072422181724336 | Original: 0.5323236096861024
Output: 1.6907194978524283 | Original: 0.910659844276024
Output: 1.7079823981107067 | Original: 2.887568880545556
Overall Mean-Squared Error for Fold 5: 2.862608754029154

