Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 2.3987735917944017 | Original: -0.20201978829184197
Output: 2.451914073825244 | Original: -0.20201978829184197
Output: 2.4417013068185507 | Original: -0.20201978829184197
Output: 2.4197240703897522 | Original: -0.20201978829184197
Output: 1.6185021189930056 | Original: -0.20201978829184197
Output: 1.6012029622168966 | Original: -0.20201978829184197
Output: 2.216511815314414 | Original: -0.20201978829184197
Output: 1.9532707302896815 | Original: -0.20201978829184197
Output: 2.4530387476783315 | Original: -0.20201978829184197
Output: 2.384559315795346 | Original: -0.20201978829184197
Output: 1.6839999116411297 | Original: -0.20201978829184197
Output: 2.38805478712456 | Original: -0.20201978829184197
Output: 2.4338146820141238 | Original: -0.20201978829184197
Output: 1.7869315874984624 | Original: -0.20201978829184197
Output: 2.1056832467948747 | Original: -0.20201978829184197
Output: 2.39439065310355 | Original: -0.20201978829184197
Output: 2.4169054520275814 | Original: -0.20201978829184197
Output: 1.645644086510527 | Original: -0.20201978829184197
Output: 2.1514245186453897 | Original: -0.20201978829184197
Output: 2.3851508557025287 | Original: -0.20201978829184197
Output: 2.4184136293962575 | Original: -0.20201978829184197
Output: 2.4300837037329868 | Original: -0.20201978829184197
Output: 1.6857524387446374 | Original: -0.20201978829184197
Output: 2.24975000085281 | Original: -0.1938429453164987
Output: 2.394564668826564 | Original: -0.1899117708091221
Output: 2.401867688714587 | Original: -0.18330739763672946
Output: 2.4414695716985615 | Original: -0.1774892593658121
Output: 2.4057311778573456 | Original: -0.17450156674020592
Output: 2.3953287759450035 | Original: -0.1694696633707639
Output: 2.2979547138429344 | Original: -0.1631797841589614
Output: 2.1300402647441565 | Original: -0.1559464230653885
Output: 2.147451112274715 | Original: -0.1469833451885699
Output: 2.3740568906231965 | Original: -0.13283111696201425
Output: 2.4401891956885096 | Original: -0.11977961759752401
Output: 1.9456519094549418 | Original: -0.1070426121936239
Output: 1.8707398406177056 | Original: -0.09807953431680531
Output: 1.851575525524781 | Original: -0.08565702287349533
Output: 2.3548049948083762 | Original: -0.06552940939572728
Output: 2.2129734079249928 | Original: -0.044615561016483896
Output: 2.387432417208419 | Original: -0.02606041734166646
Output: 2.304538340951029 | Original: 0.01796873714095119
Output: 1.8045076156315494 | Original: 0.07866607153484553
Output: 2.449303890093032 | Original: 0.20886657121915767
Output: 1.732149769650035 | Original: 0.29896909092822876
Output: 2.371631918846661 | Original: 0.479174130346371
Output: 2.41096273942977 | Original: 0.903740977143041
Output: 2.453064449640828 | Original: 2.7190001176692484
Overall Mean-Squared Error for Fold 4: 5.323618059556585

