Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 2.1548194239679295 | Original: -0.20201978829184197
Output: 8.795358945834101 | Original: -0.20201978829184197
Output: 8.858304603254817 | Original: -0.20201978829184197
Output: 6.2496293276846036 | Original: -0.20201978829184197
Output: 5.762625313345258 | Original: -0.20201978829184197
Output: 5.165554464594375 | Original: -0.20201978829184197
Output: 5.3000890525369915 | Original: -0.20201978829184197
Output: 0.30929374971585866 | Original: -0.20201978829184197
Output: 5.458053519743687 | Original: -0.20201978829184197
Output: 7.460064087726063 | Original: -0.20201978829184197
Output: 0.7404643230830475 | Original: -0.20201978829184197
Output: 4.747541596852728 | Original: -0.20201978829184197
Output: 3.017960291142851 | Original: -0.20201978829184197
Output: 4.146789871561835 | Original: -0.20201978829184197
Output: 7.759720814438953 | Original: -0.20201978829184197
Output: 7.906984431994998 | Original: -0.20201978829184197
Output: 3.104850737473007 | Original: -0.20201978829184197
Output: 7.274866161843677 | Original: -0.20201978829184197
Output: 9.028727038740715 | Original: -0.20201978829184197
Output: 8.502097004147892 | Original: -0.20201978829184197
Output: 1.385892735935455 | Original: -0.20201978829184197
Output: 5.120738394749927 | Original: -0.20201978829184197
Output: 6.33443272315463 | Original: -0.20201978829184197
Output: 7.891670965023042 | Original: -0.1955726620997444
Output: 2.047179944667746 | Original: -0.19085525269089249
Output: 5.376100214800852 | Original: -0.1851943614002702
Output: 8.310276454741704 | Original: -0.17906172916876276
Output: 7.1331161496275355 | Original: -0.17623128352345163
Output: 7.895003685217879 | Original: -0.1713566271343047
Output: 8.527624915049458 | Original: -0.16726820564663303
Output: 8.332380430583932 | Original: -0.1589341156909947
Output: 7.57262641033161 | Original: -0.15012828479447116
Output: 3.187892333008468 | Original: -0.1402217250358822
Output: 3.3999026504388143 | Original: -0.12528326190785122
Output: 3.0895393327262948 | Original: -0.11081653972070542
Output: 2.4829444954375677 | Original: -0.10075273298182137
Output: 3.9243342867416944 | Original: -0.08864471549910154
Output: 7.186296385482284 | Original: -0.07370625237107055
Output: 7.780724144217793 | Original: -0.04933297042533576
Output: 0.8947015161729531 | Original: -0.0301488388293381
Output: 8.159020566819592 | Original: -0.003259605198882309
Output: 6.224713440535329 | Original: 0.04957538018025885
Output: 1.2112022160462588 | Original: 0.17914689194339076
Output: 6.743344883204089 | Original: 0.2615443096180038
Output: 0.9380228511319028 | Original: 0.4030665918835604
Output: 3.3579669120565825 | Original: 0.6791922892816911
Output: 5.011922656156582 | Original: 1.4237567409788146
Overall Mean-Squared Error for Fold 0: 36.59362860685387

