Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.88957199380533 | Original: -0.5897454533211701
Output: 0.880030520002516 | Original: -0.5585822252305238
Output: 0.8737894970609198 | Original: -0.5336516427580067
Output: 0.8863733649470884 | Original: -0.5211863515217481
Output: 0.8759500130603232 | Original: -0.496255769049231
Output: 0.8842472690367342 | Original: -0.4713251865767139
Output: 0.8880861811308486 | Original: -0.4526272497223261
Output: 0.8757004281142611 | Original: -0.4214640216316797
Output: 0.8869892334292493 | Original: -0.3965334391591626
Output: 0.8834886220065296 | Original: -0.3466722742141284
Output: 0.8810245738206508 | Original: -0.3092764005053527
Output: 0.8832026787045781 | Original: -0.25941523556031854
Output: 0.8771601712545785 | Original: -0.2157867162334136
Output: 0.8748469625910116 | Original: -0.08490115825269881
Output: 0.8863844516211473 | Original: 0.0896129190549209
Output: 0.8896200101638182 | Original: 0.23296376827189424
Output: 0.8921467507734159 | Original: 0.6630163159228143
Output: 0.8936138562087362 | Original: 1.2551176496450953
Output: 0.8935962662621881 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 5: 1.4376358657293982

