Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 6.454006061585914 | Original: -0.20201978829184197
Output: 0.4871994637358795 | Original: -0.20201978829184197
Output: 7.80985112854642 | Original: -0.20201978829184197
Output: 0.5761153795464892 | Original: -0.20201978829184197
Output: 4.030425639925848 | Original: -0.20201978829184197
Output: 2.070541520424676 | Original: -0.20201978829184197
Output: 5.003674678562577 | Original: -0.20201978829184197
Output: 2.532929354908539 | Original: -0.20201978829184197
Output: 5.172422829647779 | Original: -0.20201978829184197
Output: 0.6677503290983778 | Original: -0.20201978829184197
Output: 0.8017779701953253 | Original: -0.20201978829184197
Output: 3.5818113836883767 | Original: -0.20201978829184197
Output: 0.2188276514410559 | Original: -0.20201978829184197
Output: 6.33944016309894 | Original: -0.20201978829184197
Output: 2.9429592714477146 | Original: -0.20201978829184197
Output: 6.79841781523735 | Original: -0.20201978829184197
Output: 6.583530820087444 | Original: -0.20201978829184197
Output: 0.5993269722391253 | Original: -0.20201978829184197
Output: 8.465111524363225 | Original: -0.20201978829184197
Output: 8.219113485265751 | Original: -0.20201978829184197
Output: 6.339060310338472 | Original: -0.20201978829184197
Output: 8.703853510152674 | Original: -0.20201978829184197
Output: 7.671393988231518 | Original: -0.19871760170564562
Output: 3.13169558184024 | Original: -0.19337120437561348
Output: 2.4982851086287083 | Original: -0.1878675600652863
Output: 8.049356604506539 | Original: -0.18173492783377884
Output: 6.368810048328417 | Original: -0.17670302446433683
Output: 2.5452713914180176 | Original: -0.17151387411459976
Output: 0.11725110713830131 | Original: -0.16836893450869847
Output: 7.778232952707124 | Original: -0.16192180831660088
Output: 6.225883541104589 | Original: -0.15343047138066748
Output: 7.519129586600081 | Original: -0.144781887464439
Output: 4.952308719488317 | Original: -0.1307869062181784
Output: 0.2742456812146313 | Original: -0.117263665912803
Output: 5.89262810430742 | Original: -0.10201070882418188
Output: 8.41790946136446 | Original: -0.0925758900064781
Output: 7.70010336526744 | Original: -0.07936714366169281
Output: 6.664775948254746 | Original: -0.06081199998687537
Output: 6.936733190691076 | Original: -0.04272859725294312
Output: 0.4108361598719962 | Original: -0.02401620659783063
Output: 6.90812107773825 | Original: 0.02881877878131053
Output: 6.264324725797192 | Original: 0.11294591323916926
Output: 2.7866068529966372 | Original: 0.2412594491599407
Output: 7.191134757785209 | Original: 0.36218237700684414
Output: 5.758744655494439 | Original: 0.5743085534248841
Output: 5.237540953023912 | Original: 1.0991989736498045
Output: 1.5959645293499995 | Original: 3.1454539282294594
Overall Mean-Squared Error for Fold 7: 31.134479877280654

