Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.25335186548051175 | Original: -0.5897454533211701
Output: 0.24814420274561438 | Original: -0.5585822252305238
Output: 0.24972187988948547 | Original: -0.5336516427580067
Output: 0.24718498648401804 | Original: -0.5149537059036189
Output: 0.2524316838363831 | Original: -0.496255769049231
Output: 0.24866204801904868 | Original: -0.4650925409585846
Output: 0.2521545583337537 | Original: -0.4463946041041968
Output: 0.2617120520106397 | Original: -0.4214640216316797
Output: 0.2557080464804582 | Original: -0.3965334391591626
Output: 0.2509788176564787 | Original: -0.3466722742141284
Output: 0.259058165314624 | Original: -0.2968111092690942
Output: 0.25958631614345784 | Original: -0.25318258994218923
Output: 0.24964441934706721 | Original: -0.20955407061528433
Output: 0.2603939919223043 | Original: -0.07866851263456953
Output: 0.26114317852268165 | Original: 0.15193937523621365
Output: 0.2562534351036807 | Original: 0.23919641389002352
Output: 0.2635590122929289 | Original: 0.6754816071590728
Output: 0.26388213898590607 | Original: 1.3236767514445174
Output: 0.2672408276755882 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 6: 0.6654064451932094

