Done Forest Fires
Iteration: 0 | New Error: 0.5237036674205847

Iteration: 9 | Best Mean-Squared-Error: 0.5093640441180387

Iteration: 0 | New Error: 0.5251373421732366

Iteration: 3 | Best Mean-Squared-Error: 0.5153711921174979

Iteration: 0 | New Error: 0.5276266409022443

Iteration: 1 | Best Mean-Squared-Error: 0.5276266409022443

Iteration: 0 | New Error: 0.5260623037418732

Iteration: 1 | Best Mean-Squared-Error: 0.5260623037418732

Iteration: 0 | New Error: 0.5246581331717451

Iteration: 8 | Best Mean-Squared-Error: 0.5095280254289624

Iteration: 0 | New Error: 0.5242531555643263

Iteration: 3 | Best Mean-Squared-Error: 0.5098766602508958

Iteration: 0 | New Error: 0.5230173295295152

Iteration: 1 | Best Mean-Squared-Error: 0.5230173295295152

Iteration: 0 | New Error: 0.5256900067821032

Iteration: 1 | Best Mean-Squared-Error: 0.5256900067821032

Iteration: 0 | New Error: 0.524224387801261

Iteration: 7 | Best Mean-Squared-Error: 0.5099019325568342

Iteration: 0 | New Error: 0.52442625134513

Iteration: 2 | Best Mean-Squared-Error: 0.5212623870852336

Iteration: 0 | New Error: 0.522337397307567

Iteration: 1 | Best Mean-Squared-Error: 0.522337397307567

Iteration: 0 | New Error: 0.5256637822408717

Iteration: 1 | Best Mean-Squared-Error: 0.5256637822408717

Iteration: 0 | New Error: 0.5289719726663915

Iteration: 5 | Best Mean-Squared-Error: 0.5109074528977041

Iteration: 0 | New Error: 0.5226914672307116

Iteration: 3 | Best Mean-Squared-Error: 0.5175327303823796

Iteration: 0 | New Error: 0.5225431316657432

Iteration: 1 | Best Mean-Squared-Error: 0.5225431316657432

Iteration: 0 | New Error: 0.5248165566156567

Iteration: 1 | Best Mean-Squared-Error: 0.5248165566156567

Iteration: 0 | New Error: 0.5238761676395377

Iteration: 1 | Best Mean-Squared-Error: 0.5238761676395377

Iteration: 0 | New Error: 0.5256999995160666

Iteration: 1 | Best Mean-Squared-Error: 0.5256999995160666

Iteration: 0 | New Error: 0.5228941145766374

Iteration: 1 | Best Mean-Squared-Error: 0.5228941145766374

Iteration: 0 | New Error: 0.5269532472486937

Iteration: 1 | Best Mean-Squared-Error: 0.5269532472486937

Iteration: 0 | New Error: 0.5270177237811419

Iteration: 7 | Best Mean-Squared-Error: 0.5097277810907271


Fold 4 | Number of Hidden Layers: 0
Number of nodes per hidden layer: []
Learning Rate: 0.001 | Momentum Constant: 0.1
Fold 4
Output: -0.04519660923554228 | Original: -0.20201978829184197
Output: -0.07898860037057207 | Original: -0.20201978829184197
Output: -0.16887677036141696 | Original: -0.20201978829184197
Output: -0.05336902856976923 | Original: -0.20201978829184197
Output: -0.14314474586368203 | Original: -0.20201978829184197
Output: 0.03913903680477501 | Original: -0.20201978829184197
Output: -0.053104425050645505 | Original: -0.20201978829184197
Output: -0.235655813992192 | Original: -0.20201978829184197
Output: -0.032500655672814634 | Original: -0.20201978829184197
Output: -0.0031764387644507355 | Original: -0.20201978829184197
Output: -0.06979474997747778 | Original: -0.20201978829184197
Output: -0.00688647640697785 | Original: -0.20201978829184197
Output: -0.1147755003659275 | Original: -0.20201978829184197
Output: -0.08489347284500547 | Original: -0.20201978829184197
Output: 0.05712558343154686 | Original: -0.20201978829184197
Output: 0.04168846919015207 | Original: -0.20201978829184197
Output: -0.2079495353192059 | Original: -0.20201978829184197
Output: -0.10936551965410744 | Original: -0.20201978829184197
Output: 0.22077803471667928 | Original: -0.20201978829184197
Output: 0.15240163958782157 | Original: -0.20201978829184197
Output: -0.10249541702522103 | Original: -0.20201978829184197
Output: 0.08390700508674759 | Original: -0.20201978829184197
Output: 0.015110838111366178 | Original: -0.20201978829184197
Output: -0.011842479380973596 | Original: -0.1955726620997444
Output: -0.15991759575478073 | Original: -0.19085525269089249
Output: -0.08717600976838799 | Original: -0.1851943614002702
Output: -0.07596309921519082 | Original: -0.17906172916876276
Output: -0.13068820051205815 | Original: -0.17623128352345163
Output: -0.004838943264682823 | Original: -0.1713566271343047
Output: -0.08787616588592703 | Original: -0.16726820564663303
Output: 0.08113161962466309 | Original: -0.1589341156909947
Output: -0.12639951358960458 | Original: -0.15012828479447116
Output: -0.09956305281651831 | Original: -0.1402217250358822
Output: -0.13691983123108314 | Original: -0.12528326190785122
Output: -0.03493323649555864 | Original: -0.11081653972070542
Output: -0.014154451355805552 | Original: -0.10075273298182137
Output: -0.07947320641914953 | Original: -0.08864471549910154
Output: 0.07582129467984677 | Original: -0.07370625237107055
Output: -0.1605136853107673 | Original: -0.04933297042533576
Output: -0.0948007695130908 | Original: -0.0301488388293381
Output: -0.03100476372912278 | Original: -0.003259605198882309
Output: -0.0375721593056797 | Original: 0.04957538018025885
Output: -0.0827347737036893 | Original: 0.17914689194339076
Output: -0.1266270340940708 | Original: 0.2615443096180038
Output: -0.08183183183631478 | Original: 0.4030665918835604
Output: 0.021655361582547997 | Original: 0.6791922892816911
Output: 0.011334718013545065 | Original: 1.4237567409788146
Overall Mean-Squared Error for Fold 4: 0.08435513934332661

