Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.4973053515096687 | Original: -0.5835128077030408
Output: 0.4927203407665864 | Original: -0.5585822252305238
Output: 0.5143433625899181 | Original: -0.5336516427580067
Output: 0.4872585484895216 | Original: -0.5087210602854896
Output: 0.4788488589230917 | Original: -0.4900231234311017
Output: 0.48538812653070296 | Original: -0.45885989534045535
Output: 0.4839466849376789 | Original: -0.44016195848606754
Output: 0.5146845156850484 | Original: -0.4214640216316797
Output: 0.49062022742088673 | Original: -0.37783550230477475
Output: 0.4979148666244563 | Original: -0.3466722742141284
Output: 0.4804201546909024 | Original: -0.28434581803283565
Output: 0.5015297777657013 | Original: -0.24694994432405998
Output: 0.5293029137022255 | Original: -0.19708877937902577
Output: 0.5452199494653485 | Original: -0.03503999330766461
Output: 0.5059182371221679 | Original: 0.1644046664724722
Output: 0.5256704857303062 | Original: 0.41371049119764325
Output: 0.5253857512679274 | Original: 0.7128774808678484
Output: 0.5510573973025007 | Original: 1.629076386732852
Output: 0.5523789621158985 | Original: 5.044566185467695
Overall Mean-Squared Error for Fold 8: 1.731974256694632

