Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 0.29168390897817675 | Original: -0.20201978829184197
Output: 0.10671174685685694 | Original: -0.20201978829184197
Output: 0.41984862531204764 | Original: -0.20201978829184197
Output: -2.0564672247254974 | Original: -0.20201978829184197
Output: -0.6732848806739365 | Original: -0.20201978829184197
Output: -1.4876887536878574 | Original: -0.20201978829184197
Output: -1.1570634836074944 | Original: -0.20201978829184197
Output: -1.319216980090332 | Original: -0.20201978829184197
Output: 0.05010515667042325 | Original: -0.20201978829184197
Output: -1.3182466330138873 | Original: -0.20201978829184197
Output: -1.6144914592185775 | Original: -0.20201978829184197
Output: -0.07897790429317367 | Original: -0.20201978829184197
Output: -1.075814589441828 | Original: -0.20201978829184197
Output: 2.5828085493136848 | Original: -0.20201978829184197
Output: -0.575653352654275 | Original: -0.20201978829184197
Output: -0.7603428295398249 | Original: -0.20201978829184197
Output: 0.44795815375217124 | Original: -0.20201978829184197
Output: 1.2111248786746125 | Original: -0.20201978829184197
Output: 1.349742509660509 | Original: -0.20201978829184197
Output: 1.8240505408020837 | Original: -0.20201978829184197
Output: 0.11207541729386628 | Original: -0.20201978829184197
Output: 1.0993826423360127 | Original: -0.20201978829184197
Output: 1.3827037594555591 | Original: -0.1993465896268259
Output: 1.0111306569595162 | Original: -0.19352845135590857
Output: 0.5271473509324724 | Original: -0.1878675600652863
Output: 0.07541747848319846 | Original: -0.18220666877466402
Output: -0.35029748028227636 | Original: -0.177174765405222
Output: 0.48075765417458555 | Original: -0.17214286203578
Output: -1.3083329985265126 | Original: -0.16836893450869847
Output: -0.12976877029975256 | Original: -0.16223630227719102
Output: -0.4817621627943061 | Original: -0.15374496534125762
Output: 0.6264123743720995 | Original: -0.1449391344447341
Output: -0.5203058126705256 | Original: -0.1325166230014241
Output: -0.5957453676761653 | Original: -0.11742091289309807
Output: 1.5226953726907944 | Original: -0.10295419070595227
Output: -3.3792972484699035 | Original: -0.09446285377001887
Output: 0.5063196795455684 | Original: -0.08046787252375825
Output: -0.06635404239126513 | Original: -0.06285621073071121
Output: -0.42619413831621533 | Original: -0.04351483215441845
Output: 0.2938353270288741 | Original: -0.025274182440191136
Output: -0.12232688653326415 | Original: 0.027089061998064847
Output: 0.8911965943071588 | Original: 0.10036615481556421
Output: -0.9698889281607104 | Original: 0.22805070281515538
Output: 0.6350731103279345 | Original: 0.33828083600199454
Output: 0.5313857202171955 | Original: 0.561414301040689
Output: 0.5921422701395861 | Original: 0.9191511812119573
Output: -0.7650466379143229 | Original: 2.957701033757154
Overall Mean-Squared Error for Fold 6: 1.462721161384583

