Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.6161352318528086 | Original: -2.1507912663368667
Output: 0.6160820353264203 | Original: -1.8405966969186949
Output: 0.6159794317923409 | Original: -1.8405966969186949
Output: 0.6172014190100268 | Original: -1.8405966969186949
Output: 0.6160547049261667 | Original: -1.8405966969186949
Output: 0.6160469495829283 | Original: -1.8405966969186949
Output: 0.6160923822217647 | Original: -1.530402127500523
Output: 0.6165041982097187 | Original: -1.530402127500523
Output: 0.6165321954632997 | Original: -1.530402127500523
Output: 0.6162922545576434 | Original: -1.530402127500523
Output: 0.6177101982318605 | Original: -1.530402127500523
Output: 0.6168718645332474 | Original: -1.530402127500523
Output: 0.617576711244852 | Original: -1.530402127500523
Output: 0.6162376608122866 | Original: -1.530402127500523
Output: 0.6162881637952983 | Original: -1.530402127500523
Output: 0.6162012140543228 | Original: -1.530402127500523
Output: 0.6166686236442518 | Original: -1.530402127500523
Output: 0.6165078223214435 | Original: -1.2202075580823513
Output: 0.6171814448943105 | Original: -1.2202075580823513
Output: 0.6189506449005582 | Original: -1.2202075580823513
Output: 0.6166733495621005 | Original: -1.2202075580823513
Output: 0.6206326944886106 | Original: -1.2202075580823513
Output: 0.6162562319621149 | Original: -1.2202075580823513
Output: 0.6272188439617817 | Original: -1.2202075580823513
Output: 0.617202678622624 | Original: -1.2202075580823513
Output: 0.6194150228158751 | Original: -1.2202075580823513
Output: 0.6169258184613647 | Original: -1.2202075580823513
Output: 0.6188731485417381 | Original: -1.2202075580823513
Output: 0.6174600496462267 | Original: -1.2202075580823513
Output: 0.6160731022530894 | Original: -1.2202075580823513
Output: 0.616319751501686 | Original: -1.2202075580823513
Output: 0.6176715485407537 | Original: -1.2202075580823513
Output: 0.617860796690924 | Original: -1.2202075580823513
Output: 0.6185897519547315 | Original: -1.2202075580823513
Output: 0.6286622851351921 | Original: -1.2202075580823513
Output: 0.6177711329641726 | Original: -1.2202075580823513
Output: 0.6170301576917829 | Original: -1.2202075580823513
Output: 0.6165257639629812 | Original: -1.2202075580823513
Output: 0.6182824333479554 | Original: -1.2202075580823513
Output: 0.6196944314064591 | Original: -1.2202075580823513
Output: 0.6173887653235363 | Original: -0.9100129886641795
Output: 0.632008994330942 | Original: -0.9100129886641795
Output: 0.6204323480473342 | Original: -0.9100129886641795
Output: 0.6237282697752379 | Original: -0.9100129886641795
Output: 0.617091102168147 | Original: -0.9100129886641795
Output: 0.6207011657241919 | Original: -0.9100129886641795
Output: 0.6167988340020979 | Original: -0.9100129886641795
Output: 0.628809138153318 | Original: -0.9100129886641795
Output: 0.6389702815252627 | Original: -0.9100129886641795
Output: 0.6198091821055793 | Original: -0.9100129886641795
Output: 0.6249268503099406 | Original: -0.9100129886641795
Output: 0.6170364664807958 | Original: -0.9100129886641795
Output: 0.6192086720059224 | Original: -0.9100129886641795
Output: 0.6294996821418786 | Original: -0.9100129886641795
Output: 0.6180362317939019 | Original: -0.9100129886641795
Output: 0.6246886818833584 | Original: -0.9100129886641795
Output: 0.6242316870290652 | Original: -0.9100129886641795
Output: 0.6258650581877324 | Original: -0.9100129886641795
Output: 0.6182410223160488 | Original: -0.9100129886641795
Output: 0.656790750948413 | Original: -0.9100129886641795
Output: 0.6163913085496862 | Original: -0.9100129886641795
Output: 0.6167031754341179 | Original: -0.9100129886641795
Output: 0.6185814357821271 | Original: -0.9100129886641795
Output: 0.6523252662621339 | Original: -0.9100129886641795
Output: 0.6301531186998469 | Original: -0.9100129886641795
Output: 0.6196651451450575 | Original: -0.9100129886641795
Output: 0.6220026956738626 | Original: -0.9100129886641795
Output: 0.6338925100632504 | Original: -0.9100129886641795
Output: 0.6217141682791679 | Original: -0.9100129886641795
Output: 0.6168142865393822 | Original: -0.9100129886641795
Output: 0.6489992943621256 | Original: -0.9100129886641795
Output: 0.61771967138399 | Original: -0.9100129886641795
Output: 0.6187032360974066 | Original: -0.9100129886641795
Output: 0.6648122039484651 | Original: -0.9100129886641795
Output: 0.6306935131687327 | Original: -0.9100129886641795
Output: 0.6171927414815362 | Original: -0.9100129886641795
Output: 0.6255454914381627 | Original: -0.5998184192460075
Output: 0.6167398202128703 | Original: -0.5998184192460075
Output: 0.6181212367810319 | Original: -0.5998184192460075
Output: 0.6227136243122465 | Original: -0.5998184192460075
Output: 0.6315065990558757 | Original: -0.5998184192460075
Output: 0.6244047845557632 | Original: -0.5998184192460075
Output: 0.65187437526937 | Original: -0.5998184192460075
Output: 0.6634674684761128 | Original: -0.5998184192460075
Output: 0.6274973839758631 | Original: -0.5998184192460075
Output: 0.6538857457242363 | Original: -0.5998184192460075
Output: 0.6650705778229118 | Original: -0.5998184192460075
Output: 0.6173378112422243 | Original: -0.5998184192460075
Output: 0.6240365548073266 | Original: -0.5998184192460075
Output: 0.6318109538050154 | Original: -0.5998184192460075
Output: 0.6251783241476792 | Original: -0.5998184192460075
Output: 0.6616520103992448 | Original: -0.5998184192460075
Output: 0.6185684226173035 | Original: -0.5998184192460075
Output: 0.628354627029976 | Original: -0.5998184192460075
Output: 0.6360280079026231 | Original: -0.5998184192460075
Output: 0.6593597838761576 | Original: -0.5998184192460075
