Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 8.0439434839611 | Original: -0.20201978829184197
Output: 4.863182973448543 | Original: -0.20201978829184197
Output: 6.739070220308321 | Original: -0.20201978829184197
Output: 7.593749406740168 | Original: -0.20201978829184197
Output: 5.219405410181372 | Original: -0.20201978829184197
Output: 1.2588961453916718 | Original: -0.20201978829184197
Output: 3.7026487918163253 | Original: -0.20201978829184197
Output: 3.0161097527145695 | Original: -0.20201978829184197
Output: 0.09690539274761681 | Original: -0.20201978829184197
Output: 6.782052239534053 | Original: -0.20201978829184197
Output: 2.618108926717021 | Original: -0.20201978829184197
Output: 0.11855653809773777 | Original: -0.20201978829184197
Output: 9.055959628204015 | Original: -0.20201978829184197
Output: 5.0564063284854015 | Original: -0.20201978829184197
Output: 5.01011953145793 | Original: -0.20201978829184197
Output: 6.6331115036807144 | Original: -0.20201978829184197
Output: 8.937638968532038 | Original: -0.20201978829184197
Output: 5.307256656315449 | Original: -0.20201978829184197
Output: 7.773508313440452 | Original: -0.20201978829184197
Output: 7.417304401714844 | Original: -0.20201978829184197
Output: 8.969415092796647 | Original: -0.20201978829184197
Output: 8.82622524038381 | Original: -0.20201978829184197
Output: 2.7579446314351665 | Original: -0.19683063794210487
Output: 7.998354853410868 | Original: -0.1913269936317777
Output: 3.076203376189041 | Original: -0.1869240781835159
Output: 7.952958777704504 | Original: -0.1803197050111233
Output: 5.226942683513492 | Original: -0.1763885305037467
Output: 2.9771554310164547 | Original: -0.17151387411459976
Output: 4.412704436722274 | Original: -0.16773994658751823
Output: 3.509278772185482 | Original: -0.1605065854939453
Output: 7.832720025158137 | Original: -0.15185800157771687
Output: 8.706177497216178 | Original: -0.14368115860237357
Output: 1.739781831499047 | Original: -0.12937168339552282
Output: 0.4270678937287844 | Original: -0.114747714228082
Output: 8.356168042113687 | Original: -0.10090997996211645
Output: 4.245210921537126 | Original: -0.09131791416411761
Output: 8.40168611889203 | Original: -0.07590771009520143
Output: 3.23401049911718 | Original: -0.05625183755831856
Output: 0.8658701040845139 | Original: -0.03329377843523935
Output: 1.9954125675409604 | Original: -0.011750942134815727
Output: 7.360580206724373 | Original: 0.040926796264030375
Output: 7.833024340512665 | Original: 0.16609539257890055
Output: 0.959196127724839 | Original: 0.24865005723380862
Output: 2.567911569849709 | Original: 0.38010853276048134
Output: 0.392049046290832 | Original: 0.6122050756759944
Output: 6.164103664477411 | Original: 1.1894587403391705
Output: 8.900614261980467 | Original: 11.53300785716812
Overall Mean-Squared Error for Fold 9: 34.134689086369285

