Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 2.7061242195593023 | Original: -0.20201978829184197
Output: 2.766421022774384 | Original: -0.20201978829184197
Output: 2.8633201210700117 | Original: -0.20201978829184197
Output: 2.749578080548302 | Original: -0.20201978829184197
Output: 2.836158002717662 | Original: -0.20201978829184197
Output: 2.7649956076804183 | Original: -0.20201978829184197
Output: 2.7716077609782084 | Original: -0.20201978829184197
Output: 2.174190253758743 | Original: -0.20201978829184197
Output: 2.8565388319038605 | Original: -0.20201978829184197
Output: 2.7854701005617275 | Original: -0.20201978829184197
Output: 2.775342148919408 | Original: -0.20201978829184197
Output: 2.15385939417193 | Original: -0.20201978829184197
Output: 1.7906015512708697 | Original: -0.20201978829184197
Output: 2.5353310199567223 | Original: -0.20201978829184197
Output: 2.855311681732126 | Original: -0.20201978829184197
Output: 2.845345343131189 | Original: -0.20201978829184197
Output: 2.8268755315370404 | Original: -0.20201978829184197
Output: 2.8544852433086274 | Original: -0.20201978829184197
Output: 2.6029148477747475 | Original: -0.20201978829184197
Output: 2.856764310074571 | Original: -0.20201978829184197
Output: 2.8615589312705247 | Original: -0.20201978829184197
Output: 2.84773364087423 | Original: -0.20201978829184197
Output: 2.8084865459091213 | Original: -0.20201978829184197
Output: 2.860787617549899 | Original: -0.19525816813915425
Output: 2.7237208181520853 | Original: -0.19022626476971224
Output: 1.732754268133708 | Original: -0.18472262045938503
Output: 2.432211019252122 | Original: -0.1789044821884677
Output: 2.8445803407110497 | Original: -0.17497330768109112
Output: 2.8540471954219884 | Original: -0.1704131452525343
Output: 2.693618573830125 | Original: -0.16506674792250217
Output: 2.8528025028982618 | Original: -0.15846237475010952
Output: 2.7881535014294836 | Original: -0.14965654385358598
Output: 2.8628999125884427 | Original: -0.13990723107529207
Output: 2.8640135506083024 | Original: -0.12402528606549071
Output: 2.863973148984504 | Original: -0.10987305783893503
Output: 2.843225440374367 | Original: -0.09870852223798555
Output: 2.849171545398927 | Original: -0.08707224569615091
Output: 2.527287671907385 | Original: -0.0713475476666446
Output: 1.9648615268079979 | Original: -0.04540179591795919
Output: 2.8649024525733453 | Original: -0.028104628085502265
Output: 2.831551724678157 | Original: 0.003344767973510336
Output: 2.8490480884820744 | Original: 0.05586525939206135
Output: 2.38107950706796 | Original: 0.1874809818990291
Output: 2.550340821770973 | Original: 0.2747530559627891
Output: 2.857584927832356 | Original: 0.43545946982434347
Output: 2.70251060679437 | Original: 0.7592310022518782
Output: 2.817956417101861 | Original: 2.233421442518094
Overall Mean-Squared Error for Fold 2: 7.779723035569038

