Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 2.8885167829631837 | Original: -0.20201978829184197
Output: 2.9228789752789095 | Original: -0.20201978829184197
Output: 2.9274742966437244 | Original: -0.20201978829184197
Output: 2.7108349691176 | Original: -0.20201978829184197
Output: 2.904449054152648 | Original: -0.20201978829184197
Output: 1.9482247509651875 | Original: -0.20201978829184197
Output: 2.448402699353129 | Original: -0.20201978829184197
Output: 2.8142170134038116 | Original: -0.20201978829184197
Output: 2.775673990692192 | Original: -0.20201978829184197
Output: 2.8997353380647293 | Original: -0.20201978829184197
Output: 2.7275188735373983 | Original: -0.20201978829184197
Output: 2.926603125852924 | Original: -0.20201978829184197
Output: 2.930387828023257 | Original: -0.20201978829184197
Output: 2.8807090831963738 | Original: -0.20201978829184197
Output: 2.1021211806760878 | Original: -0.20201978829184197
Output: 2.820803512114186 | Original: -0.20201978829184197
Output: 2.786667026901916 | Original: -0.20201978829184197
Output: 2.369193228324228 | Original: -0.20201978829184197
Output: 2.079914499999949 | Original: -0.20201978829184197
Output: 2.932034207520288 | Original: -0.20201978829184197
Output: 2.9098131539621988 | Original: -0.20201978829184197
Output: 2.9249419071187144 | Original: -0.20201978829184197
Output: 2.915632624250377 | Original: -0.20201978829184197
Output: 2.808494436410113 | Original: -0.19462918021797398
Output: 2.9288855012367025 | Original: -0.19006901778941718
Output: 2.931538300391399 | Original: -0.1844081264987949
Output: 2.893924636067143 | Original: -0.17811824728699238
Output: 2.041980736030064 | Original: -0.17450156674020592
Output: 2.922678433693065 | Original: -0.17009865129194418
Output: 2.922337225939217 | Original: -0.1636515250998466
Output: 2.929104898387914 | Original: -0.15688990494715888
Output: 2.0861534236135553 | Original: -0.14934204989299585
Output: 2.851503903799613 | Original: -0.1351898216664402
Output: 2.8880641663845625 | Original: -0.12056585249899933
Output: 2.9201713814432746 | Original: -0.10814334105568935
Output: 2.869716401969241 | Original: -0.0985512752576905
Output: 2.911489893103457 | Original: -0.08628601079467559
Output: 2.93195440394781 | Original: -0.06694463221838284
Output: 2.9256811545968135 | Original: -0.04540179591795919
Output: 2.878039384418437 | Original: -0.026532158282551642
Output: 2.9122884027187745 | Original: 0.01340857471239435
Output: 2.901614388254824 | Original: 0.0684450178156664
Output: 2.929633694020045 | Original: 0.20682236047532185
Output: 2.8846523124697994 | Original: 0.2967676332040979
Output: 2.9303393016645933 | Original: 0.4720980162330931
Output: 2.930293648286862 | Original: 0.8059333553995119
Output: 2.8576401387493138 | Original: 2.543984228600843
Overall Mean-Squared Error for Fold 3: 8.23772427559371

