Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: -0.9877831408591421 | Original: -2.1507912663368667
Output: -0.7671762808414555 | Original: -1.8405966969186949
Output: -0.9888231191128477 | Original: -1.8405966969186949
Output: -0.7574843029824684 | Original: -1.8405966969186949
Output: -0.7281544155394819 | Original: -1.8405966969186949
Output: -0.7722286728713198 | Original: -1.8405966969186949
Output: -0.6918505408051591 | Original: -1.8405966969186949
Output: -0.7164502171616316 | Original: -1.530402127500523
Output: -0.74500286470358 | Original: -1.530402127500523
Output: -0.6838347004225355 | Original: -1.530402127500523
Output: -0.4636450046776339 | Original: -1.530402127500523
Output: -0.5670639572706189 | Original: -1.530402127500523
Output: -0.40314668681716415 | Original: -1.530402127500523
Output: -0.8127479231134787 | Original: -1.530402127500523
Output: -0.8244995952516014 | Original: -1.530402127500523
Output: -0.7119601582932563 | Original: -1.530402127500523
Output: -0.6295331804579337 | Original: -1.530402127500523
Output: -0.7008394520057102 | Original: -1.2202075580823513
Output: -0.7166464177892041 | Original: -1.2202075580823513
Output: -0.5690998931775106 | Original: -1.2202075580823513
Output: -0.7456616733347928 | Original: -1.2202075580823513
Output: -0.29059687566700526 | Original: -1.2202075580823513
Output: 0.581725767161724 | Original: -1.2202075580823513
Output: -0.26377345792139334 | Original: -1.2202075580823513
Output: -0.5542512657545761 | Original: -1.2202075580823513
Output: -0.36639120653570184 | Original: -1.2202075580823513
Output: -0.6242742469774516 | Original: -1.2202075580823513
Output: -0.40283244202545987 | Original: -1.2202075580823513
Output: -0.502269938506827 | Original: -1.2202075580823513
Output: -0.6105829733069105 | Original: -1.2202075580823513
Output: -0.7347155260939117 | Original: -1.2202075580823513
Output: -0.4660086052935315 | Original: -1.2202075580823513
Output: -0.4783908959994896 | Original: -1.2202075580823513
Output: -0.5906362113534377 | Original: -1.2202075580823513
Output: -0.508197738422313 | Original: -1.2202075580823513
Output: -0.4987014508611185 | Original: -1.2202075580823513
Output: -0.5450292197465785 | Original: -1.2202075580823513
Output: -0.3614012306059583 | Original: -1.2202075580823513
Output: -0.6260929576091461 | Original: -1.2202075580823513
Output: -0.48280671426747046 | Original: -1.2202075580823513
Output: -0.25633509551793515 | Original: -1.2202075580823513
Output: -0.31122599619574026 | Original: -0.9100129886641795
Output: -0.5564423967749577 | Original: -0.9100129886641795
Output: -0.5540212350080179 | Original: -0.9100129886641795
Output: -0.5838405044715452 | Original: -0.9100129886641795
Output: -0.47533279351580093 | Original: -0.9100129886641795
Output: -0.2887031577091523 | Original: -0.9100129886641795
Output: -0.2169069552969916 | Original: -0.9100129886641795
Output: -0.15337204370372587 | Original: -0.9100129886641795
Output: -0.45301909320348377 | Original: -0.9100129886641795
Output: -0.27315860359350225 | Original: -0.9100129886641795
Output: -0.5433448733965565 | Original: -0.9100129886641795
Output: -0.34170812725104416 | Original: -0.9100129886641795
Output: -0.4143619732141388 | Original: -0.9100129886641795
Output: -0.4829399328126186 | Original: -0.9100129886641795
Output: -0.20760031740317492 | Original: -0.9100129886641795
Output: -0.25803067902367843 | Original: -0.9100129886641795
Output: -0.2791055960551007 | Original: -0.9100129886641795
Output: -0.4013455403876187 | Original: -0.9100129886641795
Output: -0.022684763908514094 | Original: -0.9100129886641795
Output: -0.7216756763074791 | Original: -0.9100129886641795
Output: -0.4537738651426759 | Original: -0.9100129886641795
Output: -0.5578925341187227 | Original: -0.9100129886641795
Output: -0.05634091847096062 | Original: -0.9100129886641795
Output: -0.26875640056829236 | Original: -0.9100129886641795
Output: -0.3529536039110145 | Original: -0.9100129886641795
Output: -0.4329410546634149 | Original: -0.9100129886641795
Output: 0.4994362743427725 | Original: -0.9100129886641795
Output: -0.2881688891312905 | Original: -0.9100129886641795
Output: -0.6448404641865709 | Original: -0.9100129886641795
Output: -0.019605028537753644 | Original: -0.9100129886641795
Output: -0.48243826836795767 | Original: -0.9100129886641795
Output: 0.07186551063270477 | Original: -0.9100129886641795
Output: -0.4872917880066764 | Original: -0.9100129886641795
Output: 0.07424249669753832 | Original: -0.9100129886641795
Output: -0.17124972431708319 | Original: -0.9100129886641795
Output: 0.007629496375830408 | Original: -0.5998184192460075
Output: 0.050349587231578515 | Original: -0.5998184192460075
Output: -0.20815846832049523 | Original: -0.5998184192460075
Output: -0.5283400808090813 | Original: -0.5998184192460075
Output: -0.4263185024634083 | Original: -0.5998184192460075
Output: -0.2667975205368629 | Original: -0.5998184192460075
Output: 0.05592868504754324 | Original: -0.5998184192460075
Output: 0.2961551431339856 | Original: -0.5998184192460075
Output: -0.2495800480434005 | Original: -0.5998184192460075
Output: 4.902424602273026E-4 | Original: -0.5998184192460075
Output: 0.3195414085063457 | Original: -0.5998184192460075
Output: -0.5396310612309123 | Original: -0.5998184192460075
Output: -0.16282984581169213 | Original: -0.5998184192460075
Output: -0.0111098223874731 | Original: -0.5998184192460075
Output: -0.23640626601279136 | Original: -0.5998184192460075
Output: 0.2829156122848729 | Original: -0.5998184192460075
Output: -0.4488581012645614 | Original: -0.5998184192460075
Output: -0.09258975254013246 | Original: -0.5998184192460075
Output: 0.08953768655547684 | Original: -0.5998184192460075
Output: 0.21206161747027935 | Original: -0.5998184192460075
Output: -0.1432028425933738 | Original: -0.5998184192460075
Output: -0.30041021229091763 | Original: -0.5998184192460075
Output: 0.056473838300399974 | Original: -0.5998184192460075
Output: -0.5728952583803036 | Original: -0.5998184192460075
Output: -0.02703942531765724 | Original: -0.5998184192460075
Output: -0.07117651869276742 | Original: -0.5998184192460075
Output: -0.26016936359057624 | Original: -0.5998184192460075
Output: -0.4919237002533189 | Original: -0.5998184192460075
Output: 0.5211621514534596 | Original: -0.5998184192460075
Output: 0.42817331681212867 | Original: -0.5998184192460075
Output: -0.026072777280527454 | Original: -0.5998184192460075
Output: 0.3503249661777665 | Original: -0.5998184192460075
Output: -0.19955160764465213 | Original: -0.5998184192460075
Output: 0.2960444040947314 | Original: -0.5998184192460075
Output: -0.22144542964713465 | Original: -0.5998184192460075
Output: 0.17196508800047663 | Original: -0.5998184192460075
Output: 0.11781647083228107 | Original: -0.5998184192460075
Output: -0.21009621726323824 | Original: -0.5998184192460075
Output: 0.43594106007434796 | Original: -0.5998184192460075
Output: 0.1077301466323779 | Original: -0.5998184192460075
Output: -0.11779324331930241 | Original: -0.5998184192460075
Output: 0.16348800683223408 | Original: -0.5998184192460075
Output: 0.1933199106394438 | Original: -0.5998184192460075
Output: -0.16397698972670266 | Original: -0.5998184192460075
Output: -0.16200579758286582 | Original: -0.5998184192460075
Output: 0.1497863109481945 | Original: -0.5998184192460075
Output: 0.3879032600020717 | Original: -0.5998184192460075
Output: 0.09275267967373697 | Original: -0.5998184192460075
Output: -0.0934173308055643 | Original: -0.5998184192460075
Output: -0.034307611095695495 | Original: -0.5998184192460075
Output: -0.11742059940123792 | Original: -0.5998184192460075
Output: -0.43796519773837506 | Original: -0.5998184192460075
Output: -0.02270494208384155 | Original: -0.28962384982783573
Output: 0.2024765180551438 | Original: -0.28962384982783573
Output: -0.3704857703407733 | Original: -0.28962384982783573
Output: -0.3619018637828315 | Original: -0.28962384982783573
Output: 0.11338008288792906 | Original: -0.28962384982783573
Output: -0.6052509045227374 | Original: -0.28962384982783573
Output: -0.544890663903574 | Original: -0.28962384982783573
Output: -0.1625406845412697 | Original: -0.28962384982783573
Output: 0.5926748938714363 | Original: -0.28962384982783573
Output: 0.35182939010353825 | Original: -0.28962384982783573
Output: 0.7582824039986366 | Original: -0.28962384982783573
Output: 0.30526440053984094 | Original: -0.28962384982783573
Output: 0.27895965700795833 | Original: -0.28962384982783573
Output: 0.6605933420641822 | Original: -0.28962384982783573
Output: -0.24872845019421158 | Original: -0.28962384982783573
Output: 0.064449893021068 | Original: -0.28962384982783573
Output: 0.1963937678036361 | Original: -0.28962384982783573
Output: 0.4502745051425155 | Original: -0.28962384982783573
Output: 1.2216308222450367 | Original: -0.28962384982783573
Output: 0.43440383480852474 | Original: -0.28962384982783573
Output: 0.5955354150006532 | Original: -0.28962384982783573
Output: 0.15168232713705404 | Original: -0.28962384982783573
Output: 0.159264237396339 | Original: -0.28962384982783573
Output: 0.2765396562206283 | Original: -0.28962384982783573
Output: 0.5290158211206302 | Original: -0.28962384982783573
Output: 0.25698627498181204 | Original: -0.28962384982783573
Output: -0.08617912922845847 | Original: -0.28962384982783573
Output: 0.08853641591557104 | Original: -0.28962384982783573
Output: 0.17596930171906475 | Original: -0.28962384982783573
Output: 0.5242876825167099 | Original: -0.28962384982783573
Output: 0.7314107119924125 | Original: -0.28962384982783573
Output: -0.35352340405187127 | Original: -0.28962384982783573
Output: 0.2427606962028292 | Original: -0.28962384982783573
Output: -0.33822763823194785 | Original: -0.28962384982783573
Output: -0.5696084654134984 | Original: -0.28962384982783573
Output: 0.25830755901196145 | Original: -0.28962384982783573
Output: 0.3533461820129542 | Original: -0.28962384982783573
Output: 0.003125752948527516 | Original: -0.28962384982783573
Output: 0.39787453561515473 | Original: -0.28962384982783573
Output: 0.8911326699794514 | Original: -0.28962384982783573
Output: 0.28856037007335655 | Original: -0.28962384982783573
Output: 0.138669168593614 | Original: -0.28962384982783573
Output: -0.08116978574993114 | Original: -0.28962384982783573
Output: 0.2594549998856862 | Original: -0.28962384982783573
Output: 0.21438890175005412 | Original: -0.28962384982783573
Output: 0.22272950138705788 | Original: -0.28962384982783573
Output: 0.4982678425734279 | Original: -0.28962384982783573
Output: -0.27655409561478705 | Original: -0.28962384982783573
Output: -0.2511435478431584 | Original: -0.28962384982783573
Output: -0.49859204323800566 | Original: -0.28962384982783573
Output: 0.15754730071652287 | Original: -0.28962384982783573
Output: 0.009161300076861556 | Original: -0.28962384982783573
Output: 0.24187616031719097 | Original: -0.28962384982783573
