Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.9996964214370869 | Original: -0.5897454533211701
Output: 0.9727382806449616 | Original: -0.5585822252305238
Output: 0.9680373553051005 | Original: -0.5336516427580067
Output: 0.9497178452850974 | Original: -0.5087210602854896
Output: 0.9124832887760131 | Original: -0.4900231234311017
Output: 0.929623822508014 | Original: -0.45885989534045535
Output: 0.9869383844821097 | Original: -0.4463946041041968
Output: 1.0140396000828502 | Original: -0.4214640216316797
Output: 0.9447926086635142 | Original: -0.38406814792290406
Output: 0.9756472153549904 | Original: -0.3466722742141284
Output: 0.9208711941338089 | Original: -0.28434581803283565
Output: 0.9756948941075915 | Original: -0.24694994432405998
Output: 0.9182047249039343 | Original: -0.20955407061528433
Output: 0.983571886271473 | Original: -0.03503999330766461
Output: 0.930631691154906 | Original: 0.1644046664724722
Output: 0.9788566388400343 | Original: 0.23919641389002352
Output: 1.0310257302972605 | Original: 0.6754816071590728
Output: 1.040000971662564 | Original: 1.3735379163895516
Output: 1.041302691615933 | Original: 3.3056580580096275
Overall Mean-Squared Error for Fold 7: 1.7123047539290381

