Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 8.28782345951931 | Original: -0.20201978829184197
Output: 2.536046562570981 | Original: -0.20201978829184197
Output: 4.476049026975907 | Original: -0.20201978829184197
Output: 5.000517564599972 | Original: -0.20201978829184197
Output: 0.5986061641824234 | Original: -0.20201978829184197
Output: 0.7177890866586483 | Original: -0.20201978829184197
Output: 7.259899644594895 | Original: -0.20201978829184197
Output: 3.968306473578741 | Original: -0.20201978829184197
Output: 8.301567477018102 | Original: -0.20201978829184197
Output: 0.4954134644179836 | Original: -0.20201978829184197
Output: 0.7010956196322302 | Original: -0.20201978829184197
Output: 0.35698126869701274 | Original: -0.20201978829184197
Output: 5.460793670223766 | Original: -0.20201978829184197
Output: 7.594266498339001 | Original: -0.20201978829184197
Output: 4.183282280903929 | Original: -0.20201978829184197
Output: 6.294553377867824 | Original: -0.20201978829184197
Output: 6.444211520308426 | Original: -0.20201978829184197
Output: 2.066417962476555 | Original: -0.20201978829184197
Output: 0.3460385797991396 | Original: -0.20201978829184197
Output: 3.5408418338778067 | Original: -0.20201978829184197
Output: 5.77885686277656 | Original: -0.20201978829184197
Output: 5.244243051664249 | Original: -0.20201978829184197
Output: 8.224219452779382 | Original: -0.2006045654691864
Output: 6.534100401759504 | Original: -0.1938429453164987
Output: 7.449380414038623 | Original: -0.189597276848532
Output: 6.9060080543187174 | Original: -0.18267840971554922
Output: 5.100035000901839 | Original: -0.1774892593658121
Output: 2.663727064965084 | Original: -0.17434431975991088
Output: 3.119300703162857 | Original: -0.16852618148899356
Output: 7.802405826238291 | Original: -0.16255079623778115
Output: 6.82557637274136 | Original: -0.15405945930184772
Output: 3.933828395752605 | Original: -0.1466688512279798
Output: 6.9833368974951044 | Original: -0.13267386998171918
Output: 6.236483458265673 | Original: -0.11820714779457338
Output: 5.239217040577383 | Original: -0.10609913031185353
Output: 5.726478623442974 | Original: -0.09462010075031392
Output: 6.546928748519981 | Original: -0.08439904703113482
Output: 4.200794484175997 | Original: -0.06505766845484207
Output: 7.63205893758656 | Original: -0.044458314036188835
Output: 5.371153958935459 | Original: -0.025588676400781257
Output: 6.125971773119158 | Original: 0.022686146549803065
Output: 8.09571733650022 | Original: 0.08574218564812336
Output: 7.868322200560281 | Original: 0.21358398062800957
Output: 7.686977171662012 | Original: 0.3022712775144251
Output: 8.032923612258237 | Original: 0.5323236096861024
Output: 6.315444471657349 | Original: 0.910659844276024
Output: 8.39455561394476 | Original: 2.887568880545556
Overall Mean-Squared Error for Fold 5: 33.93115780298285

