Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.11211043484173946 | Original: -2.1507912663368667
Output: 0.11330975623171498 | Original: -2.1507912663368667
Output: 0.12976068485510253 | Original: -1.8405966969186949
Output: 0.11369239308547364 | Original: -1.8405966969186949
Output: 0.11255744992641364 | Original: -1.8405966969186949
Output: 0.11784010645427224 | Original: -1.8405966969186949
Output: 0.11267821095538821 | Original: -1.8405966969186949
Output: 0.11291884138207016 | Original: -1.530402127500523
Output: 0.1422510332396545 | Original: -1.530402127500523
Output: 0.13074887293762472 | Original: -1.530402127500523
Output: 0.1271412825223087 | Original: -1.530402127500523
Output: 0.1824808430650796 | Original: -1.530402127500523
Output: 0.11946361043008648 | Original: -1.530402127500523
Output: 0.11971311320514377 | Original: -1.530402127500523
Output: 0.11587180421268284 | Original: -1.530402127500523
Output: 0.129219249973435 | Original: -1.530402127500523
Output: 0.12263788597122269 | Original: -1.530402127500523
Output: 0.12663569383917733 | Original: -1.2202075580823513
Output: 0.11960632538337014 | Original: -1.2202075580823513
Output: 0.12090146837733659 | Original: -1.2202075580823513
Output: 0.20258638929845624 | Original: -1.2202075580823513
Output: 0.14648612050173973 | Original: -1.2202075580823513
Output: 0.43524662214663284 | Original: -1.2202075580823513
Output: 0.15332706876492258 | Original: -1.2202075580823513
Output: 0.5256534740599326 | Original: -1.2202075580823513
Output: 0.16135709642043405 | Original: -1.2202075580823513
Output: 0.40204803200655387 | Original: -1.2202075580823513
Output: 0.2609815576714839 | Original: -1.2202075580823513
Output: 0.12100772621684702 | Original: -1.2202075580823513
Output: 0.15492079251468327 | Original: -1.2202075580823513
Output: 0.13815828379996828 | Original: -1.2202075580823513
Output: 0.19478473380127925 | Original: -1.2202075580823513
Output: 0.2867256511574787 | Original: -1.2202075580823513
Output: 0.17032606288887955 | Original: -1.2202075580823513
Output: 0.1178724109411021 | Original: -1.2202075580823513
Output: 0.13774622812974405 | Original: -1.2202075580823513
Output: 0.18231556492013007 | Original: -1.2202075580823513
Output: 0.140049546902079 | Original: -1.2202075580823513
Output: 0.1166666822822359 | Original: -1.2202075580823513
Output: 1.2455229784231354 | Original: -1.2202075580823513
Output: 0.1907426013860341 | Original: -1.2202075580823513
Output: 0.18467315953088895 | Original: -0.9100129886641795
Output: 0.12731085256956198 | Original: -0.9100129886641795
Output: 0.1380226269025082 | Original: -0.9100129886641795
Output: 0.1309683493553627 | Original: -0.9100129886641795
Output: 0.1254529317288908 | Original: -0.9100129886641795
Output: 0.17178190069684696 | Original: -0.9100129886641795
Output: 0.18541466534304862 | Original: -0.9100129886641795
Output: 0.3309487740062279 | Original: -0.9100129886641795
Output: 0.7204488777390153 | Original: -0.9100129886641795
Output: 0.2678390005592949 | Original: -0.9100129886641795
Output: 1.3419007029926602 | Original: -0.9100129886641795
Output: 0.16975826597256502 | Original: -0.9100129886641795
Output: 0.5820234642831419 | Original: -0.9100129886641795
Output: 0.14012547270121134 | Original: -0.9100129886641795
Output: 0.17843162030706936 | Original: -0.9100129886641795
Output: 0.7318787024543872 | Original: -0.9100129886641795
Output: 0.18025053330638635 | Original: -0.9100129886641795
