Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 1.0036884402452149 | Original: -0.20201978829184197
Output: -0.3424100899959728 | Original: -0.20201978829184197
Output: -0.14104237329966673 | Original: -0.20201978829184197
Output: 1.454218950984264 | Original: -0.20201978829184197
Output: -0.06588431260396416 | Original: -0.20201978829184197
Output: -1.7704407324826041 | Original: -0.20201978829184197
Output: 0.6960078269506557 | Original: -0.20201978829184197
Output: -1.160634170924273 | Original: -0.20201978829184197
Output: -4.460299311418227 | Original: -0.20201978829184197
Output: 0.4507480379735328 | Original: -0.20201978829184197
Output: -0.20111126096880477 | Original: -0.20201978829184197
Output: -4.244598832606458 | Original: -0.20201978829184197
Output: 3.7674666314137055 | Original: -0.20201978829184197
Output: 0.0380009204579123 | Original: -0.20201978829184197
Output: -0.14069039235024383 | Original: -0.20201978829184197
Output: 0.4786893754934804 | Original: -0.20201978829184197
Output: 1.5146280516356414 | Original: -0.20201978829184197
Output: -0.672000474273959 | Original: -0.20201978829184197
Output: 1.3718845015379804 | Original: -0.20201978829184197
Output: 1.3757283221338628 | Original: -0.20201978829184197
Output: 2.1662015865229582 | Original: -0.20201978829184197
Output: 2.1272122278920893 | Original: -0.20201978829184197
Output: -1.188361507365561 | Original: -0.19683063794210487
Output: 1.3663539126045736 | Original: -0.1913269936317777
Output: -1.782245384617571 | Original: -0.1869240781835159
Output: 0.6466316533125117 | Original: -0.1803197050111233
Output: 0.6164750528115576 | Original: -0.1763885305037467
Output: -1.1471728139000283 | Original: -0.17151387411459976
Output: -0.19704951548080551 | Original: -0.16773994658751823
Output: -0.3438287184502768 | Original: -0.1605065854939453
Output: 2.433906802490672 | Original: -0.15185800157771687
Output: 0.7614818964232587 | Original: -0.14368115860237357
Output: -0.43640612801888123 | Original: -0.12937168339552282
Output: -0.6274325577442083 | Original: -0.114747714228082
Output: 0.8583906857637641 | Original: -0.10090997996211645
Output: -0.3274279738803427 | Original: -0.09131791416411761
Output: 1.726658752891127 | Original: -0.07590771009520143
Output: -0.4252283364517623 | Original: -0.05625183755831856
Output: -0.9488968360383132 | Original: -0.03329377843523935
Output: 0.08432749663243973 | Original: -0.011750942134815727
Output: 1.2230195854807404 | Original: 0.040926796264030375
Output: 1.4804811836883254 | Original: 0.16609539257890055
Output: -0.06337799166832403 | Original: 0.24865005723380862
Output: -1.712918385376856 | Original: 0.38010853276048134
Output: -1.7743926573631277 | Original: 0.6122050756759944
Output: 0.3982397810099646 | Original: 1.1894587403391705
Output: 2.6285085044292176 | Original: 11.53300785716812
Overall Mean-Squared Error for Fold 9: 4.1130910055490775

