Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 8.352842643413709 | Original: -0.20201978829184197
Output: 1.5856241213372437 | Original: -0.20201978829184197
Output: 4.1983286752937525 | Original: -0.20201978829184197
Output: 5.228087754982066 | Original: -0.20201978829184197
Output: 0.5500580006918592 | Original: -0.20201978829184197
Output: 0.8356215770101597 | Original: -0.20201978829184197
Output: 7.542634099216153 | Original: -0.20201978829184197
Output: 4.685773067914967 | Original: -0.20201978829184197
Output: 8.466950814791435 | Original: -0.20201978829184197
Output: 0.43032445288947957 | Original: -0.20201978829184197
Output: 0.5599736543593414 | Original: -0.20201978829184197
Output: 0.39578826461107997 | Original: -0.20201978829184197
Output: 6.014053132065133 | Original: -0.20201978829184197
Output: 8.148767644133489 | Original: -0.20201978829184197
Output: 4.071300341255423 | Original: -0.20201978829184197
Output: 6.361213303383823 | Original: -0.20201978829184197
Output: 7.232864941759687 | Original: -0.20201978829184197
Output: 1.2642662493775547 | Original: -0.20201978829184197
Output: 0.3984883018305928 | Original: -0.20201978829184197
Output: 3.833094570500352 | Original: -0.20201978829184197
Output: 6.672815015945235 | Original: -0.20201978829184197
Output: 5.805609418505008 | Original: -0.20201978829184197
Output: 8.513709065929133 | Original: -0.2006045654691864
Output: 6.929245112535525 | Original: -0.1938429453164987
Output: 7.891721536939227 | Original: -0.189597276848532
Output: 6.6811844980378154 | Original: -0.18267840971554922
Output: 5.425903242297482 | Original: -0.1774892593658121
Output: 2.3735595402899214 | Original: -0.17434431975991088
Output: 3.8685204431889906 | Original: -0.16852618148899356
Output: 7.845330562083894 | Original: -0.16255079623778115
Output: 7.645574037830188 | Original: -0.15405945930184772
Output: 3.1438245788327874 | Original: -0.1466688512279798
Output: 7.542432386835045 | Original: -0.13267386998171918
Output: 7.337905250481301 | Original: -0.11820714779457338
Output: 5.847044037624491 | Original: -0.10609913031185353
Output: 5.940469769337994 | Original: -0.09462010075031392
Output: 6.213307651910971 | Original: -0.08439904703113482
Output: 4.299349128402114 | Original: -0.06505766845484207
Output: 7.990917258805523 | Original: -0.044458314036188835
Output: 6.151743543794273 | Original: -0.025588676400781257
Output: 6.446626910854761 | Original: 0.022686146549803065
Output: 8.481386205608525 | Original: 0.08574218564812336
Output: 8.163368457982765 | Original: 0.21358398062800957
Output: 7.890237227780515 | Original: 0.3022712775144251
Output: 8.365320013259154 | Original: 0.5323236096861024
Output: 7.6304608015249435 | Original: 0.910659844276024
Output: 8.564377835101029 | Original: 2.887568880545556
Overall Mean-Squared Error for Fold 5: 37.50020805919138

