Done Abalone
Iteration: 0 | New Error: 1.025342565000576

Iteration: 6 | Best Mean-Squared-Error: 0.4915413687139424

Iteration: 0 | New Error: 0.9794248202250975

Iteration: 3 | Best Mean-Squared-Error: 0.48586234718096155

Iteration: 0 | New Error: 1.0137145074306377

Iteration: 2 | Best Mean-Squared-Error: 0.5439445864531018

Iteration: 0 | New Error: 1.0222578538267313

Iteration: 1 | Best Mean-Squared-Error: 1.0222578538267313

Iteration: 0 | New Error: 0.9926068278220793

Iteration: 8 | Best Mean-Squared-Error: 0.48848946107926505

Iteration: 0 | New Error: 1.0294873918017484

Iteration: 2 | Best Mean-Squared-Error: 0.4894881700503448

Iteration: 0 | New Error: 0.998120329280957

Iteration: 2 | Best Mean-Squared-Error: 0.5654616990393252

Iteration: 0 | New Error: 1.0045569617059642

Iteration: 1 | Best Mean-Squared-Error: 1.0045569617059642

Iteration: 0 | New Error: 0.9966900954754261

Iteration: 5 | Best Mean-Squared-Error: 0.4960208006595601

Iteration: 0 | New Error: 0.9908203218747015

Iteration: 4 | Best Mean-Squared-Error: 0.48092140705937697

Iteration: 0 | New Error: 1.0111500142035432

Iteration: 1 | Best Mean-Squared-Error: 1.0111500142035432

Iteration: 0 | New Error: 0.9966034389797849

Iteration: 1 | Best Mean-Squared-Error: 0.9966034389797849

Iteration: 0 | New Error: 1.009270194533945

Iteration: 7 | Best Mean-Squared-Error: 0.488492442499933

Iteration: 0 | New Error: 0.9913262435181832

Iteration: 2 | Best Mean-Squared-Error: 0.48717128440433666

Iteration: 0 | New Error: 0.9724712847154019

Iteration: 1 | Best Mean-Squared-Error: 0.9724712847154019

Iteration: 0 | New Error: 1.010389125392826

Iteration: 1 | Best Mean-Squared-Error: 1.010389125392826

Iteration: 0 | New Error: 1.0169320041816425

Iteration: 1 | Best Mean-Squared-Error: 1.0169320041816425

Iteration: 0 | New Error: 1.0171420723045452

Iteration: 1 | Best Mean-Squared-Error: 1.0171420723045452

Iteration: 0 | New Error: 0.9969624461986357

Iteration: 1 | Best Mean-Squared-Error: 0.9969624461986357

Iteration: 0 | New Error: 1.006483231641037

Iteration: 1 | Best Mean-Squared-Error: 1.006483231641037

Iteration: 0 | New Error: 0.9936267663471443

Iteration: 4 | Best Mean-Squared-Error: 0.4964133270652042


Fold 8 | Number of Hidden Layers: 0
Number of nodes per hidden layer: []
Learning Rate: 0.01 | Momentum Constant: 0.01
Fold 8
Output: -1.9139958834415078 | Original: -2.7711804051732103
Output: -1.5454218880349455 | Original: -2.1507912663368667
Output: -1.1189282584221476 | Original: -1.8405966969186949
Output: -1.6037953742202844 | Original: -1.8405966969186949
