Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 0.9432788759427606 | Original: -0.20201978829184197
Output: -2.593930021372498 | Original: -0.20201978829184197
Output: 0.7630061500733379 | Original: -0.20201978829184197
Output: -1.8748203259974487 | Original: -0.20201978829184197
Output: -0.7508372648374066 | Original: -0.20201978829184197
Output: -0.7492433799738543 | Original: -0.20201978829184197
Output: 0.5045826612327559 | Original: -0.20201978829184197
Output: -0.2906550164194259 | Original: -0.20201978829184197
Output: -0.4399155212645831 | Original: -0.20201978829184197
Output: -2.561768673555115 | Original: -0.20201978829184197
Output: -2.3417054894591534 | Original: -0.20201978829184197
Output: -0.9394488895854988 | Original: -0.20201978829184197
Output: -2.8715588695069347 | Original: -0.20201978829184197
Output: -0.10934311441349026 | Original: -0.20201978829184197
Output: -1.222303480477572 | Original: -0.20201978829184197
Output: -0.04534218921597222 | Original: -0.20201978829184197
Output: 0.30869539325188367 | Original: -0.20201978829184197
Output: -2.023254878914449 | Original: -0.20201978829184197
Output: 2.272919516415453 | Original: -0.20201978829184197
Output: 2.5871076134100384 | Original: -0.20201978829184197
Output: 1.55171264921935 | Original: -0.20201978829184197
Output: 3.9456640723507572 | Original: -0.20201978829184197
Output: 1.1762873850791449 | Original: -0.19871760170564562
Output: 0.1286859224797518 | Original: -0.19337120437561348
Output: -1.401355521756357 | Original: -0.1878675600652863
Output: 1.3611783564589595 | Original: -0.18173492783377884
Output: 0.39879569372782764 | Original: -0.17670302446433683
Output: -1.3966294199835954 | Original: -0.17151387411459976
Output: -2.998263421357273 | Original: -0.16836893450869847
Output: 0.5179632527745242 | Original: -0.16192180831660088
Output: 1.272787080779512 | Original: -0.15343047138066748
Output: 0.8547623511078883 | Original: -0.144781887464439
Output: 0.02521364298019388 | Original: -0.1307869062181784
Output: -2.6620768080385693 | Original: -0.117263665912803
Output: 0.9916900152722878 | Original: -0.10201070882418188
Output: 1.3178907079310274 | Original: -0.0925758900064781
Output: 2.2525726620067195 | Original: -0.07936714366169281
Output: -0.05341534893013852 | Original: -0.06081199998687537
Output: 0.9787170692215545 | Original: -0.04272859725294312
Output: -1.512788149606712 | Original: -0.02401620659783063
Output: 1.375911536217406 | Original: 0.02881877878131053
Output: 0.09888892153749329 | Original: 0.11294591323916926
Output: -0.08545866898342336 | Original: 0.2412594491599407
Output: 1.2028289901058695 | Original: 0.36218237700684414
Output: -0.13828717879872535 | Original: 0.5743085534248841
Output: 1.0777610309938037 | Original: 1.0991989736498045
Output: -0.36136074148156383 | Original: 3.1454539282294594
Overall Mean-Squared Error for Fold 7: 2.586818315577113

