Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.26278897412322727 | Original: -2.1507912663368667
Output: 0.2636885483622995 | Original: -2.1507912663368667
Output: 0.26415663372980225 | Original: -1.8405966969186949
Output: 0.2633564516800618 | Original: -1.8405966969186949
Output: 0.26343230384264615 | Original: -1.8405966969186949
Output: 0.26395658359817786 | Original: -1.8405966969186949
Output: 0.26483062064955437 | Original: -1.8405966969186949
Output: 0.26635082503899193 | Original: -1.530402127500523
Output: 0.26348088796199026 | Original: -1.530402127500523
Output: 0.27275748380766895 | Original: -1.530402127500523
Output: 0.26845058132195143 | Original: -1.530402127500523
Output: 0.3458392928167446 | Original: -1.530402127500523
Output: 0.26834072990576274 | Original: -1.530402127500523
Output: 0.2647940636995041 | Original: -1.530402127500523
Output: 0.2808912642778061 | Original: -1.530402127500523
Output: 0.2697978796143964 | Original: -1.530402127500523
Output: 0.26526411666166727 | Original: -1.530402127500523
Output: 0.27782282003329073 | Original: -1.2202075580823513
Output: 0.26523597151826217 | Original: -1.2202075580823513
Output: 0.2643206720057065 | Original: -1.2202075580823513
Output: 1.3798412202372683 | Original: -1.2202075580823513
Output: 0.30669415071871375 | Original: -1.2202075580823513
Output: 0.5780048545915996 | Original: -1.2202075580823513
Output: 0.3137407788899402 | Original: -1.2202075580823513
Output: 0.35831793308296556 | Original: -1.2202075580823513
Output: 0.2907909574502357 | Original: -1.2202075580823513
Output: 0.5313687820601498 | Original: -1.2202075580823513
Output: 0.2756848232247511 | Original: -1.2202075580823513
Output: 0.2695010567533236 | Original: -1.2202075580823513
Output: 0.27211676000066565 | Original: -1.2202075580823513
Output: 0.26540650592365905 | Original: -1.2202075580823513
Output: 0.3276053812985127 | Original: -1.2202075580823513
Output: 1.1353786464644915 | Original: -1.2202075580823513
Output: 0.2721683440193367 | Original: -1.2202075580823513
Output: 0.4316238550633585 | Original: -1.2202075580823513
Output: 0.3242684720799196 | Original: -1.2202075580823513
Output: 0.3614674737061662 | Original: -1.2202075580823513
Output: 0.2870058613533981 | Original: -1.2202075580823513
Output: 0.2646897880561352 | Original: -1.2202075580823513
Output: 1.1065562792474295 | Original: -1.2202075580823513
Output: 0.2673220765225326 | Original: -1.2202075580823513
Output: 0.3262226965814691 | Original: -0.9100129886641795
Output: 0.9532473818954503 | Original: -0.9100129886641795
Output: 0.2902379761850636 | Original: -0.9100129886641795
Output: 0.26414974199655544 | Original: -0.9100129886641795
Output: 0.2728639724059759 | Original: -0.9100129886641795
Output: 0.30066789762195156 | Original: -0.9100129886641795
Output: 0.33098221013952533 | Original: -0.9100129886641795
Output: 0.4743902733531511 | Original: -0.9100129886641795
Output: 1.2632580569426932 | Original: -0.9100129886641795
Output: 0.3492366621514147 | Original: -0.9100129886641795
Output: 0.9242038388331909 | Original: -0.9100129886641795
Output: 0.3028932830526302 | Original: -0.9100129886641795
Output: 0.297299273581266 | Original: -0.9100129886641795
Output: 0.2782556000763042 | Original: -0.9100129886641795
Output: 0.32719164885932894 | Original: -0.9100129886641795
Output: 1.4388305311794514 | Original: -0.9100129886641795
Output: 0.32571539592033455 | Original: -0.9100129886641795
Output: 0.27288930914466303 | Original: -0.9100129886641795
Output: 0.39710493232593747 | Original: -0.9100129886641795
Output: 0.305707188725655 | Original: -0.9100129886641795
Output: 0.41332185674086996 | Original: -0.9100129886641795
Output: 0.6257433850089416 | Original: -0.9100129886641795
Output: 0.5204554550135503 | Original: -0.9100129886641795
Output: 0.36257228852482665 | Original: -0.9100129886641795
Output: 0.27567940151487086 | Original: -0.9100129886641795
Output: 0.8421276275577635 | Original: -0.9100129886641795
Output: 0.28203089438618906 | Original: -0.9100129886641795
Output: 0.2815896499687984 | Original: -0.9100129886641795
Output: 0.37802489330892464 | Original: -0.9100129886641795
Output: 0.4336384391439453 | Original: -0.9100129886641795
Output: 0.5968750740230282 | Original: -0.9100129886641795
Output: 0.2673947093207417 | Original: -0.9100129886641795
Output: 0.31901457347157863 | Original: -0.9100129886641795
Output: 0.3353869274004513 | Original: -0.9100129886641795
Output: 0.30127510847201894 | Original: -0.9100129886641795
Output: 0.423493347570713 | Original: -0.5998184192460075
Output: 0.2884469722250945 | Original: -0.5998184192460075
Output: 0.2742521592843845 | Original: -0.5998184192460075
