Done Forest Fires
Iteration: 0 | New Error: 0.5249419059499874

Iteration: 7 | Best Mean-Squared-Error: 0.5243926838879637

Iteration: 0 | New Error: 0.5249302200952579

Iteration: 5 | Best Mean-Squared-Error: 0.5243925634601063

Iteration: 0 | New Error: 0.5250502140614103

Iteration: 1 | Best Mean-Squared-Error: 0.5250502140614103

Iteration: 0 | New Error: 0.5251394475857094

Iteration: 1 | Best Mean-Squared-Error: 0.5251394475857094

Iteration: 0 | New Error: 0.5245068753040412

Iteration: 1 | Best Mean-Squared-Error: 0.5245068753040412

Iteration: 0 | New Error: 0.5251660634324752

Iteration: 1 | Best Mean-Squared-Error: 0.5251660634324752

Iteration: 0 | New Error: 0.524886610293781

Iteration: 1 | Best Mean-Squared-Error: 0.524886610293781

Iteration: 0 | New Error: 0.5253426603625909

Iteration: 1 | Best Mean-Squared-Error: 0.5253426603625909

Iteration: 0 | New Error: 0.5246057853415161

Iteration: 1 | Best Mean-Squared-Error: 0.5246057853415161

Iteration: 0 | New Error: 0.5246834649168475

Iteration: 1 | Best Mean-Squared-Error: 0.5246834649168475

Iteration: 0 | New Error: 0.5247826594423061

Iteration: 2 | Best Mean-Squared-Error: 0.5244231713901946

Iteration: 0 | New Error: 0.5247122936262321

Iteration: 1 | Best Mean-Squared-Error: 0.5247122936262321

Iteration: 0 | New Error: 0.5244085701591213

Iteration: 1 | Best Mean-Squared-Error: 0.5244085701591213

Iteration: 0 | New Error: 0.5254135694068106

Iteration: 1 | Best Mean-Squared-Error: 0.5254135694068106

Iteration: 0 | New Error: 0.5252225087493062

Iteration: 7 | Best Mean-Squared-Error: 0.5243939878453906

Iteration: 0 | New Error: 0.5248304543183655

Iteration: 1 | Best Mean-Squared-Error: 0.5248304543183655

Iteration: 0 | New Error: 0.5246052433142787

Iteration: 6 | Best Mean-Squared-Error: 0.5243893439294809

Iteration: 0 | New Error: 0.524531080009452

Iteration: 4 | Best Mean-Squared-Error: 0.5243821894130528

Iteration: 0 | New Error: 0.5245677587610563

Iteration: 2 | Best Mean-Squared-Error: 0.5244166395165145

Iteration: 0 | New Error: 0.5244682894569783

Iteration: 7 | Best Mean-Squared-Error: 0.5243626223065154

Iteration: 0 | New Error: 0.5245604063121124

Iteration: 1 | Best Mean-Squared-Error: 0.5245604063121124

