Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 1.394218110261884 | Original: -0.20201978829184197
Output: 0.46951876255789127 | Original: -0.20201978829184197
Output: 1.0979037322988423 | Original: -0.20201978829184197
Output: -0.7734968197719381 | Original: -0.20201978829184197
Output: 0.5252373635302722 | Original: -0.20201978829184197
Output: -3.5903840905565145 | Original: -0.20201978829184197
Output: -1.3810603355485234 | Original: -0.20201978829184197
Output: -0.5051148970821941 | Original: -0.20201978829184197
Output: -0.8195854552376074 | Original: -0.20201978829184197
Output: 0.9192137620128662 | Original: -0.20201978829184197
Output: -0.08929187946151673 | Original: -0.20201978829184197
Output: 1.4815326629565024 | Original: -0.20201978829184197
Output: 2.3204732807737285 | Original: -0.20201978829184197
Output: 0.3982072591270176 | Original: -0.20201978829184197
Output: -0.5679040310858556 | Original: -0.20201978829184197
Output: -0.16302423103949604 | Original: -0.20201978829184197
Output: -0.3884112608065553 | Original: -0.20201978829184197
Output: -0.8513072231304468 | Original: -0.20201978829184197
Output: -1.8574120731814223 | Original: -0.20201978829184197
Output: 2.2545107282476624 | Original: -0.20201978829184197
Output: 0.8429953274239166 | Original: -0.20201978829184197
Output: 0.9819667996965896 | Original: -0.20201978829184197
Output: 0.34474409064710976 | Original: -0.20201978829184197
Output: -0.0020242083592179605 | Original: -0.19462918021797398
Output: 1.1333393273630088 | Original: -0.19006901778941718
Output: 2.135947875133096 | Original: -0.1844081264987949
Output: -0.20619068992802764 | Original: -0.17811824728699238
Output: -2.19307937920084 | Original: -0.17450156674020592
Output: 0.6814375218602969 | Original: -0.17009865129194418
Output: 0.311732088825579 | Original: -0.1636515250998466
Output: 1.575199490438435 | Original: -0.15688990494715888
Output: -1.3360287090342304 | Original: -0.14934204989299585
Output: -0.18148244935135288 | Original: -0.1351898216664402
Output: -0.21638257995064636 | Original: -0.12056585249899933
Output: 0.6953064781942486 | Original: -0.10814334105568935
Output: -0.49323229795995405 | Original: -0.0985512752576905
Output: 0.09622810597920453 | Original: -0.08628601079467559
Output: 1.739441226473359 | Original: -0.06694463221838284
Output: 1.2642726354606275 | Original: -0.04540179591795919
Output: 0.46479832589245507 | Original: -0.026532158282551642
Output: 0.6280403263853314 | Original: 0.01340857471239435
Output: 0.3068429422605655 | Original: 0.0684450178156664
Output: 3.102268945719963 | Original: 0.20682236047532185
Output: -0.07597371944751741 | Original: 0.2967676332040979
Output: 1.5448347276604133 | Original: 0.4720980162330931
Output: 0.860798704602503 | Original: 0.8059333553995119
Output: -0.7724359316455124 | Original: 2.543984228600843
Overall Mean-Squared Error for Fold 3: 1.8225140514749665

