Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 8.296472885098842 | Original: -0.20201978829184197
Output: 4.781495784303216 | Original: -0.20201978829184197
Output: 5.92929881115161 | Original: -0.20201978829184197
Output: 7.527755576617605 | Original: -0.20201978829184197
Output: 5.42266608970877 | Original: -0.20201978829184197
Output: 1.3727931442440386 | Original: -0.20201978829184197
Output: 2.643946740443452 | Original: -0.20201978829184197
Output: 3.838705308711096 | Original: -0.20201978829184197
Output: 0.42537783230336157 | Original: -0.20201978829184197
Output: 7.252335624228886 | Original: -0.20201978829184197
Output: 3.253798666501914 | Original: -0.20201978829184197
Output: 0.453630326442675 | Original: -0.20201978829184197
Output: 9.338615580652464 | Original: -0.20201978829184197
Output: 5.730934490872451 | Original: -0.20201978829184197
Output: 6.236842649002205 | Original: -0.20201978829184197
Output: 7.3259081695516155 | Original: -0.20201978829184197
Output: 9.08079147289562 | Original: -0.20201978829184197
Output: 6.618008470811075 | Original: -0.20201978829184197
Output: 8.464497282201872 | Original: -0.20201978829184197
Output: 7.775997334351235 | Original: -0.20201978829184197
Output: 9.156565552850793 | Original: -0.20201978829184197
Output: 9.002647543992826 | Original: -0.20201978829184197
Output: 3.803934335029621 | Original: -0.19683063794210487
Output: 8.308375255778605 | Original: -0.1913269936317777
Output: 2.831710808525756 | Original: -0.1869240781835159
Output: 8.548823553161974 | Original: -0.1803197050111233
Output: 4.777093472920558 | Original: -0.1763885305037467
Output: 2.219205592124336 | Original: -0.17151387411459976
Output: 4.937803091549234 | Original: -0.16773994658751823
Output: 4.165015125525155 | Original: -0.1605065854939453
Output: 7.929792352980458 | Original: -0.15185800157771687
Output: 8.748049172900586 | Original: -0.14368115860237357
Output: 1.2511973845115332 | Original: -0.12937168339552282
Output: 0.6456518002408727 | Original: -0.114747714228082
Output: 8.616615685521179 | Original: -0.10090997996211645
Output: 4.47291834590877 | Original: -0.09131791416411761
Output: 8.70070056748923 | Original: -0.07590771009520143
Output: 3.949826617007867 | Original: -0.05625183755831856
Output: 1.222776226762564 | Original: -0.03329377843523935
Output: 2.1585100829069255 | Original: -0.011750942134815727
Output: 8.115681562247204 | Original: 0.040926796264030375
Output: 8.338325285816754 | Original: 0.16609539257890055
Output: 1.4711487144436461 | Original: 0.24865005723380862
Output: 2.972123794553543 | Original: 0.38010853276048134
Output: 0.7613771378084424 | Original: 0.6122050756759944
Output: 6.750870929999105 | Original: 1.1894587403391705
Output: 9.14999143182316 | Original: 11.53300785716812
Overall Mean-Squared Error for Fold 9: 37.40118405553561

