Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.9095301785513562 | Original: -2.1507912663368667
Output: 0.9095730888717286 | Original: -1.8405966969186949
Output: 0.9095295681449213 | Original: -1.8405966969186949
Output: 0.9095739974473019 | Original: -1.8405966969186949
Output: 0.909608524128651 | Original: -1.8405966969186949
Output: 0.9095796948837774 | Original: -1.8405966969186949
Output: 0.9096042060726072 | Original: -1.8405966969186949
Output: 0.9096234988633437 | Original: -1.530402127500523
Output: 0.9096021772158575 | Original: -1.530402127500523
Output: 0.9096649360215268 | Original: -1.530402127500523
Output: 0.9102503861871708 | Original: -1.530402127500523
Output: 0.9098133061878101 | Original: -1.530402127500523
Output: 0.9105801842367404 | Original: -1.530402127500523
Output: 0.9095555467206834 | Original: -1.530402127500523
Output: 0.909553469851799 | Original: -1.530402127500523
Output: 0.909607683861719 | Original: -1.530402127500523
Output: 0.9096746009941032 | Original: -1.530402127500523
Output: 0.9096456995371544 | Original: -1.2202075580823513
Output: 0.9096280169169113 | Original: -1.2202075580823513
Output: 0.9098147178775783 | Original: -1.2202075580823513
Output: 0.9095877569350733 | Original: -1.2202075580823513
Output: 0.9127041887612117 | Original: -1.2202075580823513
Output: 1.0405882726977633 | Original: -1.2202075580823513
Output: 0.9137498086255366 | Original: -1.2202075580823513
Output: 0.9099025479160452 | Original: -1.2202075580823513
Output: 0.9111876484833065 | Original: -1.2202075580823513
Output: 0.9097617327996511 | Original: -1.2202075580823513
Output: 0.9109360210525927 | Original: -1.2202075580823513
Output: 0.9100042523946381 | Original: -1.2202075580823513
Output: 0.9097451214988653 | Original: -1.2202075580823513
Output: 0.9096081097025347 | Original: -1.2202075580823513
Output: 0.9101434227750388 | Original: -1.2202075580823513
Output: 0.9102119811221161 | Original: -1.2202075580823513
Output: 0.9097429735017678 | Original: -1.2202075580823513
Output: 0.9100990642144009 | Original: -1.2202075580823513
Output: 0.9100789937644868 | Original: -1.2202075580823513
Output: 0.9098577141623024 | Original: -1.2202075580823513
Output: 0.9113448490563083 | Original: -1.2202075580823513
Output: 0.909706213233804 | Original: -1.2202075580823513
Output: 0.9100271446363214 | Original: -1.2202075580823513
Output: 0.9142228829312378 | Original: -1.2202075580823513
Output: 0.9119441733456589 | Original: -0.9100129886641795
Output: 0.9099215026677564 | Original: -0.9100129886641795
Output: 0.9099804244006964 | Original: -0.9100129886641795
Output: 0.909815644923123 | Original: -0.9100129886641795
Output: 0.9103115431309028 | Original: -0.9100129886641795
Output: 0.9129476220721272 | Original: -0.9100129886641795
Output: 0.9178340046702498 | Original: -0.9100129886641795
Output: 0.919401153333452 | Original: -0.9100129886641795
Output: 0.9101654082582161 | Original: -0.9100129886641795
Output: 0.9131148505103093 | Original: -0.9100129886641795
Output: 0.9099442818445097 | Original: -0.9100129886641795
Output: 0.9116775575591771 | Original: -0.9100129886641795
Output: 0.9108006951315444 | Original: -0.9100129886641795
Output: 0.9102862076945747 | Original: -0.9100129886641795
Output: 0.9155175939623678 | Original: -0.9100129886641795
Output: 0.9149652910073675 | Original: -0.9100129886641795
Output: 0.9136458671560318 | Original: -0.9100129886641795
Output: 0.9107877521239794 | Original: -0.9100129886641795
Output: 0.9390684031510024 | Original: -0.9100129886641795
Output: 0.9096095052140754 | Original: -0.9100129886641795
Output: 0.910659773445269 | Original: -0.9100129886641795
Output: 0.9098142002951419 | Original: -0.9100129886641795
Output: 0.9354813714984896 | Original: -0.9100129886641795
Output: 0.9133186060081925 | Original: -0.9100129886641795
Output: 0.912138105544467 | Original: -0.9100129886641795
Output: 0.9104551669204342 | Original: -0.9100129886641795
Output: 1.039689493095685 | Original: -0.9100129886641795
Output: 0.9129175012298884 | Original: -0.9100129886641795
Output: 0.909678712901456 | Original: -0.9100129886641795
Output: 0.9394584726641865 | Original: -0.9100129886641795
Output: 0.9101616435168807 | Original: -0.9100129886641795
Output: 0.9643479170521708 | Original: -0.9100129886641795
Output: 0.9102000498049342 | Original: -0.9100129886641795
Output: 0.9474674415098319 | Original: -0.9100129886641795
Output: 0.9179456747845282 | Original: -0.9100129886641795
Output: 0.9611184882732765 | Original: -0.5998184192460075
Output: 0.9561891439992753 | Original: -0.5998184192460075
Output: 0.9150701867960078 | Original: -0.5998184192460075
Output: 0.9101418703428167 | Original: -0.5998184192460075
Output: 0.9114222927224102 | Original: -0.5998184192460075
Output: 0.9138460623809996 | Original: -0.5998184192460075
Output: 0.9587052908819093 | Original: -0.5998184192460075
Output: 1.0123846248157926 | Original: -0.5998184192460075
Output: 0.9143656430068154 | Original: -0.5998184192460075
Output: 0.9423599881637463 | Original: -0.5998184192460075
Output: 1.0216482896652068 | Original: -0.5998184192460075
Output: 0.9099276213897954 | Original: -0.5998184192460075
Output: 0.9206982066578954 | Original: -0.5998184192460075
Output: 0.9362820657832479 | Original: -0.5998184192460075
Output: 0.9151409352919827 | Original: -0.5998184192460075
Output: 1.0140530482611811 | Original: -0.5998184192460075
Output: 0.9103621870956187 | Original: -0.5998184192460075
Output: 0.9455044305979602 | Original: -0.5998184192460075
Output: 0.9655110423407617 | Original: -0.5998184192460075
Output: 0.9966491850650298 | Original: -0.5998184192460075
Output: 0.922332205642772 | Original: -0.5998184192460075
Output: 0.9123346475323706 | Original: -0.5998184192460075
Output: 0.9665349389579011 | Original: -0.5998184192460075
Output: 0.9098191367757109 | Original: -0.5998184192460075
Output: 0.9452447831802887 | Original: -0.5998184192460075
Output: 0.9312885732009516 | Original: -0.5998184192460075
Output: 0.9149472503984567 | Original: -0.5998184192460075
Output: 0.9101160993367304 | Original: -0.5998184192460075
Output: 1.0378687376603253 | Original: -0.5998184192460075
Output: 1.0333181639820879 | Original: -0.5998184192460075
Output: 0.9458996435244625 | Original: -0.5998184192460075
Output: 1.0160010997691225 | Original: -0.5998184192460075
Output: 0.9142874732848932 | Original: -0.5998184192460075
Output: 1.0066551828427999 | Original: -0.5998184192460075
Output: 0.9164580301491055 | Original: -0.5998184192460075
Output: 0.9826987035482515 | Original: -0.5998184192460075
Output: 0.990555112010146 | Original: -0.5998184192460075
Output: 0.9162371992842798 | Original: -0.5998184192460075
Output: 1.0387897626623146 | Original: -0.5998184192460075
Output: 1.0016031389184115 | Original: -0.5998184192460075
Output: 0.9238157379163682 | Original: -0.5998184192460075
Output: 0.9676978178554493 | Original: -0.5998184192460075
Output: 0.9920440480863217 | Original: -0.5998184192460075
Output: 0.9217480759979405 | Original: -0.5998184192460075
Output: 0.9183965520039475 | Original: -0.5998184192460075
Output: 0.9770433124031753 | Original: -0.5998184192460075
Output: 1.0358269145174128 | Original: -0.5998184192460075
Output: 0.9657199529717045 | Original: -0.5998184192460075
Output: 0.9288926984028668 | Original: -0.5998184192460075
Output: 0.9325273327893249 | Original: -0.5998184192460075
Output: 0.9268834541492604 | Original: -0.5998184192460075
Output: 0.9108045986973343 | Original: -0.5998184192460075
Output: 0.9345282531348325 | Original: -0.28962384982783573
Output: 1.0089822825677446 | Original: -0.28962384982783573
Output: 0.9118858949105578 | Original: -0.28962384982783573
Output: 0.9115153527423097 | Original: -0.28962384982783573
Output: 0.9739670137698799 | Original: -0.28962384982783573
Output: 0.9097591756203256 | Original: -0.28962384982783573
Output: 0.9098912216231471 | Original: -0.28962384982783573
Output: 0.918341756664153 | Original: -0.28962384982783573
Output: 1.040638988074785 | Original: -0.28962384982783573
Output: 1.0247563100720294 | Original: -0.28962384982783573
Output: 1.0419157568106303 | Original: -0.28962384982783573
Output: 1.0286776785267842 | Original: -0.28962384982783573
Output: 1.0077064204845112 | Original: -0.28962384982783573
Output: 1.041692404222291 | Original: -0.28962384982783573
Output: 0.9139529702229994 | Original: -0.28962384982783573
Output: 0.9433304365246585 | Original: -0.28962384982783573
Output: 0.9906423739231944 | Original: -0.28962384982783573
Output: 1.0356608243457397 | Original: -0.28962384982783573
Output: 1.0422158704709021 | Original: -0.28962384982783573
Output: 1.0333228960775622 | Original: -0.28962384982783573
Output: 1.0397200791251096 | Original: -0.28962384982783573
Output: 0.9830004632472126 | Original: -0.28962384982783573
Output: 0.9859518606642754 | Original: -0.28962384982783573
Output: 1.005945281628293 | Original: -0.28962384982783573
Output: 1.0384277277296858 | Original: -0.28962384982783573
Output: 1.0189533160688256 | Original: -0.28962384982783573
Output: 0.9229526464481606 | Original: -0.28962384982783573
Output: 0.9740248585931618 | Original: -0.28962384982783573
Output: 1.0036180564180743 | Original: -0.28962384982783573
Output: 1.0383917598666432 | Original: -0.28962384982783573
Output: 1.0418243867745685 | Original: -0.28962384982783573
Output: 0.9121069516166656 | Original: -0.28962384982783573
Output: 1.0103681167529743 | Original: -0.28962384982783573
Output: 0.9118908881300622 | Original: -0.28962384982783573
Output: 0.9099295670980129 | Original: -0.28962384982783573
Output: 1.0169918716681228 | Original: -0.28962384982783573
Output: 1.0262217167427625 | Original: -0.28962384982783573
Output: 0.9446885105100956 | Original: -0.28962384982783573
Output: 1.0263660768511 | Original: -0.28962384982783573
Output: 1.04215875728656 | Original: -0.28962384982783573
Output: 1.00990186653057 | Original: -0.28962384982783573
Output: 0.9701197723277124 | Original: -0.28962384982783573
Output: 0.9306672202330147 | Original: -0.28962384982783573
Output: 1.0094304716710993 | Original: -0.28962384982783573
Output: 0.9909339169300804 | Original: -0.28962384982783573
Output: 1.0090464886746948 | Original: -0.28962384982783573
Output: 1.038024677668635 | Original: -0.28962384982783573
Output: 0.9132773329568072 | Original: -0.28962384982783573
Output: 0.915583074260382 | Original: -0.28962384982783573
Output: 0.9104534556337 | Original: -0.28962384982783573
Output: 0.9792989359320309 | Original: -0.28962384982783573
Output: 0.9441128090588943 | Original: -0.28962384982783573
Output: 1.0031458138547409 | Original: -0.28962384982783573
Output: 0.9178117158243919 | Original: -0.28962384982783573
Output: 0.9992511997114079 | Original: -0.28962384982783573
Output: 0.9321427310067486 | Original: -0.28962384982783573
Output: 1.0124799641484155 | Original: -0.28962384982783573
Output: 0.9882084505681875 | Original: -0.28962384982783573
Output: 0.933978399711068 | Original: -0.28962384982783573
Output: 1.0282275811631088 | Original: -0.28962384982783573
Output: 1.0267152885227862 | Original: -0.28962384982783573
Output: 1.0358552419155886 | Original: -0.28962384982783573
Output: 0.9142144163471287 | Original: 0.020570719590336097
Output: 1.022273993212148 | Original: 0.020570719590336097
Output: 0.9206378902780628 | Original: 0.020570719590336097
Output: 0.9272125843052684 | Original: 0.020570719590336097
Output: 1.0309195266514861 | Original: 0.020570719590336097
Output: 0.9106369288223372 | Original: 0.020570719590336097
Output: 0.910737600985183 | Original: 0.020570719590336097
Output: 0.9118183787461578 | Original: 0.020570719590336097
Output: 0.9116431415168994 | Original: 0.020570719590336097
Output: 0.9565187473276974 | Original: 0.020570719590336097
Output: 1.0397329183159594 | Original: 0.020570719590336097
Output: 1.0387321937543892 | Original: 0.020570719590336097
Output: 1.0421154166602957 | Original: 0.020570719590336097
Output: 1.0374695010983273 | Original: 0.020570719590336097
Output: 0.9820373327448606 | Original: 0.020570719590336097
Output: 1.0378797818605332 | Original: 0.020570719590336097
Output: 1.0142114325042395 | Original: 0.020570719590336097
Output: 1.0363835378394506 | Original: 0.020570719590336097
Output: 1.0419200027148787 | Original: 0.020570719590336097
Output: 1.0417725610037707 | Original: 0.020570719590336097
Output: 1.0138940924646607 | Original: 0.020570719590336097
Output: 1.0258588221021423 | Original: 0.020570719590336097
Output: 1.0353407159646557 | Original: 0.020570719590336097
Output: 1.0410232074450378 | Original: 0.020570719590336097
Output: 1.0148724664672066 | Original: 0.020570719590336097
Output: 1.0366442703360939 | Original: 0.020570719590336097
Output: 1.0144960656767765 | Original: 0.020570719590336097
Output: 1.0332535700481007 | Original: 0.020570719590336097
Output: 1.0393198109388555 | Original: 0.020570719590336097
Output: 1.0345627146174907 | Original: 0.020570719590336097
Output: 0.9349418977470912 | Original: 0.020570719590336097
Output: 0.9258698420176134 | Original: 0.020570719590336097
Output: 0.912109281538808 | Original: 0.020570719590336097
Output: 0.9118837179668227 | Original: 0.020570719590336097
Output: 1.0420038588770144 | Original: 0.020570719590336097
Output: 1.0376597454653218 | Original: 0.020570719590336097
Output: 0.9925363213996643 | Original: 0.020570719590336097
Output: 1.0402678861125352 | Original: 0.020570719590336097
Output: 1.0365871443667605 | Original: 0.020570719590336097
Output: 1.0178044796690953 | Original: 0.020570719590336097
Output: 1.0008781605148007 | Original: 0.020570719590336097
Output: 1.0417823765373742 | Original: 0.020570719590336097
Output: 1.0417142335250298 | Original: 0.020570719590336097
Output: 1.041591732940988 | Original: 0.020570719590336097
Output: 0.9145312515125221 | Original: 0.020570719590336097
Output: 0.9356049190982839 | Original: 0.020570719590336097
Output: 1.042212369780795 | Original: 0.020570719590336097
Output: 1.0277752260799191 | Original: 0.020570719590336097
Output: 1.0391493705072479 | Original: 0.020570719590336097
Output: 1.0118339798246903 | Original: 0.020570719590336097
Output: 1.0410332637930666 | Original: 0.020570719590336097
Output: 0.957408420163147 | Original: 0.020570719590336097
Output: 1.0416553713879237 | Original: 0.020570719590336097
Output: 1.0204006119899967 | Original: 0.020570719590336097
Output: 1.0422012070810884 | Original: 0.020570719590336097
Output: 0.9290013835131984 | Original: 0.020570719590336097
