Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 6.288687897460503 | Original: -0.20201978829184197
Output: 9.13483157806725 | Original: -0.20201978829184197
Output: 8.57812522308336 | Original: -0.20201978829184197
Output: 7.553465559161791 | Original: -0.20201978829184197
Output: 0.5990300015038437 | Original: -0.20201978829184197
Output: 0.6177644456342196 | Original: -0.20201978829184197
Output: 3.645147266925322 | Original: -0.20201978829184197
Output: 2.6337337631496887 | Original: -0.20201978829184197
Output: 9.13327159455731 | Original: -0.20201978829184197
Output: 6.930360637837132 | Original: -0.20201978829184197
Output: 0.9042474983328499 | Original: -0.20201978829184197
Output: 6.8729486098698285 | Original: -0.20201978829184197
Output: 7.8363246188907265 | Original: -0.20201978829184197
Output: 1.2847749130032287 | Original: -0.20201978829184197
Output: 2.9553713501278573 | Original: -0.20201978829184197
Output: 7.02469593292262 | Original: -0.20201978829184197
Output: 7.468917199722884 | Original: -0.20201978829184197
Output: 0.591523909978976 | Original: -0.20201978829184197
Output: 3.209002076082777 | Original: -0.20201978829184197
Output: 7.1805894702727535 | Original: -0.20201978829184197
Output: 7.839332718521303 | Original: -0.20201978829184197
Output: 8.196655934279502 | Original: -0.20201978829184197
Output: 0.9273150894358119 | Original: -0.20201978829184197
Output: 4.202423692169478 | Original: -0.1938429453164987
Output: 6.56108709107761 | Original: -0.1899117708091221
Output: 6.917341476925755 | Original: -0.18330739763672946
Output: 8.22638263599441 | Original: -0.1774892593658121
Output: 7.221792698741359 | Original: -0.17450156674020592
Output: 6.362161930189365 | Original: -0.1694696633707639
Output: 4.6825864292900805 | Original: -0.1631797841589614
Output: 3.4224784366060184 | Original: -0.1559464230653885
Output: 3.529745762679903 | Original: -0.1469833451885699
Output: 6.156633811151087 | Original: -0.13283111696201425
Output: 8.48570706164504 | Original: -0.11977961759752401
Output: 2.358836235860237 | Original: -0.1070426121936239
Output: 1.3644439521890495 | Original: -0.09807953431680531
Output: 1.4591406807561165 | Original: -0.08565702287349533
Output: 5.713885744795783 | Original: -0.06552940939572728
Output: 3.8387306377370756 | Original: -0.044615561016483896
Output: 6.754821150871315 | Original: -0.02606041734166646
Output: 4.645648584511214 | Original: 0.01796873714095119
Output: 1.8044318292520858 | Original: 0.07866607153484553
Output: 8.852810948491832 | Original: 0.20886657121915767
Output: 0.9226036966615501 | Original: 0.29896909092822876
Output: 6.585949290459883 | Original: 0.479174130346371
Output: 7.09333330267624 | Original: 0.903740977143041
Output: 9.09204851048194 | Original: 2.7190001176692484
Overall Mean-Squared Error for Fold 4: 34.86436701247221

