Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.0851905278600926 | Original: -2.1507912663368667
Output: 0.0859775723877427 | Original: -2.1507912663368667
Output: 0.08636435788809485 | Original: -1.8405966969186949
Output: 0.08622682966133777 | Original: -1.8405966969186949
Output: 0.08526082287099622 | Original: -1.8405966969186949
Output: 0.09517217760912389 | Original: -1.8405966969186949
Output: 0.08537255693569717 | Original: -1.8405966969186949
Output: 0.09305863805340928 | Original: -1.530402127500523
Output: 0.09183493759688759 | Original: -1.530402127500523
Output: 0.0940991690434697 | Original: -1.530402127500523
Output: 0.1085036194382069 | Original: -1.530402127500523
Output: 0.12800772307588135 | Original: -1.530402127500523
Output: 0.08949124091419715 | Original: -1.530402127500523
Output: 0.08540056630058197 | Original: -1.530402127500523
Output: 0.10261069762952121 | Original: -1.530402127500523
Output: 0.08600631163214773 | Original: -1.530402127500523
Output: 0.0944976544270134 | Original: -1.530402127500523
Output: 0.09678376352264105 | Original: -1.2202075580823513
Output: 0.10854213950745215 | Original: -1.2202075580823513
Output: 0.12834814207311007 | Original: -1.2202075580823513
Output: 0.14152092808934763 | Original: -1.2202075580823513
Output: 0.11132534618417125 | Original: -1.2202075580823513
Output: 0.2735156351551261 | Original: -1.2202075580823513
Output: 0.11097091357421067 | Original: -1.2202075580823513
Output: 0.3879994700218355 | Original: -1.2202075580823513
Output: 0.1152984359707748 | Original: -1.2202075580823513
Output: 0.21638037519066242 | Original: -1.2202075580823513
Output: 0.1355830567437772 | Original: -1.2202075580823513
Output: 0.09159880563429432 | Original: -1.2202075580823513
Output: 0.09911569407417914 | Original: -1.2202075580823513
Output: 0.10615553216008794 | Original: -1.2202075580823513
Output: 0.14943654348356963 | Original: -1.2202075580823513
Output: 0.24505219309832896 | Original: -1.2202075580823513
Output: 0.10455470997764313 | Original: -1.2202075580823513
Output: 0.14822060884341048 | Original: -1.2202075580823513
Output: 0.0967464447132666 | Original: -1.2202075580823513
Output: 0.12482515988737065 | Original: -1.2202075580823513
Output: 0.0894746525887348 | Original: -1.2202075580823513
Output: 0.11264881547444013 | Original: -1.2202075580823513
Output: 0.43065692328928934 | Original: -1.2202075580823513
Output: 0.10990218434469828 | Original: -1.2202075580823513
