Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 1.1283537918173425 | Original: -0.6146760357936872
Output: 1.0912215170800297 | Original: -0.5710475164667823
Output: 1.14119280372365 | Original: -0.5461169339942652
Output: 1.0827788785368702 | Original: -0.5211863515217481
Output: 1.1225339278830129 | Original: -0.5024884146673603
Output: 1.0556708136788258 | Original: -0.4713251865767139
Output: 1.1207016392644857 | Original: -0.45885989534045535
Output: 1.0870711857227209 | Original: -0.43392931286793823
Output: 1.0957207806650429 | Original: -0.4089987303954212
Output: 1.128142572324756 | Original: -0.3716028566866455
Output: 1.1371974716087554 | Original: -0.3342069829778698
Output: 1.0802385826562237 | Original: -0.2718805267965771
Output: 1.1030903245825971 | Original: -0.2220193618515429
Output: 1.103472212753263 | Original: -0.15969290567025013
Output: 1.138109821828344 | Original: 0.045984399728015976
Output: 1.0589312665781834 | Original: 0.20180054018124785
Output: 1.1312958527062293 | Original: 0.5757592772690044
Output: 1.0632444907766292 | Original: 1.0494403442468292
Output: 1.144888671238571 | Original: 2.239875657309521
Overall Mean-Squared Error for Fold 2: 1.910277713625637

