Done Forest Fires
CrossOver 0.75
Beta 0.0
popSize 80
Output: 2.2167232914264945 | Original: -0.20201978829184197
Output: -0.024614470640340502 | Original: -0.20201978829184197
Output: -0.6851977966573828 | Original: -0.20201978829184197
Output: 1.2736689877856728 | Original: -0.20201978829184197
Output: -0.2203676040480187 | Original: -0.20201978829184197
Output: -1.3542276637584165 | Original: -0.20201978829184197
Output: -0.7514274414174302 | Original: -0.20201978829184197
Output: -3.1275028403786402 | Original: -0.20201978829184197
Output: -1.1076786889265349 | Original: -0.20201978829184197
Output: 0.2517383027171278 | Original: -0.20201978829184197
Output: -1.8308250263197527 | Original: -0.20201978829184197
Output: -0.30376837386443545 | Original: -0.20201978829184197
Output: -2.007215472072634 | Original: -0.20201978829184197
Output: -0.6775153123459159 | Original: -0.20201978829184197
Output: 0.281093866808806 | Original: -0.20201978829184197
Output: 0.025302703838654572 | Original: -0.20201978829184197
Output: -0.4734779189543161 | Original: -0.20201978829184197
Output: -0.5621641911670314 | Original: -0.20201978829184197
Output: -0.36618376444168155 | Original: -0.20201978829184197
Output: 2.281565286794082 | Original: -0.20201978829184197
Output: 2.31460550987493 | Original: -0.20201978829184197
Output: 4.2492170614262035 | Original: -0.20201978829184197
Output: 0.23933743619701356 | Original: -0.19824586076476045
Output: 3.4738095563774634 | Original: -0.19242772249384313
Output: -0.7737216817957475 | Original: -0.18708132516381099
Output: 1.7245416764537176 | Original: -0.1806341989717134
Output: -1.0744014125684989 | Original: -0.1763885305037467
Output: 3.4446782961696796 | Original: -0.17151387411459976
Output: 6.699852461849506 | Original: -0.1678971935678133
Output: -0.9592874521480383 | Original: -0.16160731435601075
Output: -1.913594947640651E-4 | Original: -0.15201524855801193
Output: 1.7724240091391061 | Original: -0.14368115860237357
Output: 0.7163528785591994 | Original: -0.12952893037581792
Output: -0.15706297482038534 | Original: -0.11647743101132768
Output: -0.3436014793855573 | Original: -0.10169621486359176
Output: -1.03181930082173 | Original: -0.09163240812470774
Output: -0.5348975311918172 | Original: -0.07622220405579155
Output: 1.9849268560954014 | Original: -0.05625183755831856
Output: -0.7116253487612061 | Original: -0.03942641066674681
Output: -0.9570523568300029 | Original: -0.02071402001163432
Output: 2.219245594599675 | Original: 0.03919707948078469
Output: -0.4571086336764516 | Original: 0.14439530929818187
Output: -0.5579591681700942 | Original: 0.24865005723380862
Output: -0.9636944157457217 | Original: 0.37743533409546526
Output: -0.3065393917587146 | Original: 0.5777679869913757
Output: 0.6748161749772634 | Original: 1.157380356358978
Output: 0.44202784765248987 | Original: 4.177780353866548
Overall Mean-Squared Error for Fold 8: 3.6462132042971844

