Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.3967358526294249 | Original: -0.5835128077030408
Output: -0.6434902934852232 | Original: -0.5523495796123945
Output: -0.32748698155048084 | Original: -0.5274189971398774
Output: -0.4876616543833041 | Original: -0.5087210602854896
Output: -0.3499842929614467 | Original: -0.4900231234311017
Output: -0.37545120932710935 | Original: -0.45885989534045535
Output: -0.39650010281555637 | Original: -0.44016195848606754
Output: -0.6704598924503159 | Original: -0.4089987303954212
Output: -0.5270732447466534 | Original: -0.37783550230477475
Output: -0.214200854403922 | Original: -0.3466722742141284
Output: -0.22246501503653637 | Original: -0.28434581803283565
Output: -0.24406905887203612 | Original: -0.24694994432405998
Output: 0.312997244103183 | Original: -0.1908561337608965
Output: -0.05695035544240937 | Original: -0.0038767652170182314
Output: 0.24558936250297903 | Original: 0.17063731209060148
Output: 1.1373998255772517 | Original: 0.4199431368157725
Output: 0.7339764867052759 | Original: 0.8188324563760461
Output: 0.05776496235154306 | Original: 1.6353090323509811
Output: 6.567630825333862 | Original: 6.4718420320193
Overall Mean-Squared Error for Fold 9: 0.23327225963067993

