Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.10273590192522072 | Original: -2.1507912663368667
Output: 0.10413859440351604 | Original: -1.8405966969186949
Output: 0.103811750639049 | Original: -1.8405966969186949
Output: 0.1063603280041535 | Original: -1.8405966969186949
Output: 0.10596842593320949 | Original: -1.8405966969186949
Output: 0.10297288459520347 | Original: -1.8405966969186949
Output: 0.10339380396808136 | Original: -1.8405966969186949
Output: 0.10790237384402908 | Original: -1.530402127500523
Output: 0.10667082262758569 | Original: -1.530402127500523
Output: 0.10647075809450914 | Original: -1.530402127500523
Output: 0.12304344573148049 | Original: -1.530402127500523
Output: 0.10776856921444411 | Original: -1.530402127500523
Output: 0.10956599951947762 | Original: -1.530402127500523
Output: 0.10982803893600519 | Original: -1.530402127500523
Output: 0.1296400809807973 | Original: -1.530402127500523
Output: 0.11066641029437158 | Original: -1.530402127500523
Output: 0.10962320722284627 | Original: -1.530402127500523
Output: 0.13647602174878598 | Original: -1.2202075580823513
Output: 0.115438676642312 | Original: -1.2202075580823513
Output: 0.13035981706699623 | Original: -1.2202075580823513
Output: 0.10600207604727518 | Original: -1.2202075580823513
Output: 0.18586490400781824 | Original: -1.2202075580823513
Output: 0.7959796707580947 | Original: -1.2202075580823513
Output: 0.16128827779843563 | Original: -1.2202075580823513
Output: 0.11659139476082778 | Original: -1.2202075580823513
Output: 0.13517635610385878 | Original: -1.2202075580823513
Output: 0.11403504055348399 | Original: -1.2202075580823513
Output: 0.1257745537892215 | Original: -1.2202075580823513
Output: 0.11669068912973724 | Original: -1.2202075580823513
Output: 1.2009181486417133 | Original: -1.2202075580823513
Output: 0.10807800219193438 | Original: -1.2202075580823513
Output: 0.11352162116168575 | Original: -1.2202075580823513
Output: 0.11617593051578433 | Original: -1.2202075580823513
Output: 0.11206039252416077 | Original: -1.2202075580823513
Output: 0.114150571137702 | Original: -1.2202075580823513
Output: 0.11532547891152767 | Original: -1.2202075580823513
Output: 0.11745507794206475 | Original: -1.2202075580823513
Output: 0.15217096234046246 | Original: -1.2202075580823513
Output: 0.11027961896063716 | Original: -1.2202075580823513
Output: 0.12963084037893552 | Original: -1.2202075580823513
Output: 0.20083225030301932 | Original: -1.2202075580823513
Output: 0.282887117864706 | Original: -0.9100129886641795
Output: 0.14236122786324057 | Original: -0.9100129886641795
Output: 0.1352329041676914 | Original: -0.9100129886641795
Output: 0.1357043403094101 | Original: -0.9100129886641795
Output: 0.10825696959394837 | Original: -0.9100129886641795
Output: 0.2530508984825349 | Original: -0.9100129886641795
Output: 0.18299251880966438 | Original: -0.9100129886641795
Output: 0.4869808773372656 | Original: -0.9100129886641795
Output: 0.10659175671079546 | Original: -0.9100129886641795
Output: 0.3742465262047614 | Original: -0.9100129886641795
Output: 1.8428164835679617 | Original: -0.9100129886641795
Output: 0.1951020806127694 | Original: -0.9100129886641795
Output: 0.15099975832104784 | Original: -0.9100129886641795
Output: 0.1303328040040124 | Original: -0.9100129886641795
Output: 0.26783516568222454 | Original: -0.9100129886641795
Output: 0.32267448487307904 | Original: -0.9100129886641795
Output: 0.2340791042513883 | Original: -0.9100129886641795
Output: 0.131730030418493 | Original: -0.9100129886641795
Output: 0.7774033682035525 | Original: -0.9100129886641795
Output: 0.11614539613874328 | Original: -0.9100129886641795
Output: 0.2068824970091611 | Original: -0.9100129886641795
Output: 0.11362228119323663 | Original: -0.9100129886641795
Output: 0.37657502237014917 | Original: -0.9100129886641795
Output: 0.2887931060994384 | Original: -0.9100129886641795
Output: 0.13780771371323763 | Original: -0.9100129886641795
Output: 0.11561206345287416 | Original: -0.9100129886641795
Output: 0.18057521300575297 | Original: -0.9100129886641795
Output: 0.19890670168960517 | Original: -0.9100129886641795
Output: 0.10757733568747921 | Original: -0.9100129886641795
Output: 0.33989311840503145 | Original: -0.9100129886641795
Output: 0.12806085146916465 | Original: -0.9100129886641795
Output: 0.2981939314027771 | Original: -0.9100129886641795
Output: 0.11093857142006419 | Original: -0.9100129886641795
Output: 0.39469166979050074 | Original: -0.9100129886641795
Output: 0.17964952219911653 | Original: -0.9100129886641795
Output: 0.6593517258397524 | Original: -0.5998184192460075
Output: 1.7693685134502086 | Original: -0.5998184192460075
Output: 0.14484309095454953 | Original: -0.5998184192460075
Output: 0.11056252811711396 | Original: -0.5998184192460075
Output: 0.5843270133562324 | Original: -0.5998184192460075
Output: 0.11270490352425748 | Original: -0.5998184192460075
Output: 0.9604895324850256 | Original: -0.5998184192460075
Output: 1.863190098325974 | Original: -0.5998184192460075
Output: 2.060438630903224 | Original: -0.5998184192460075
Output: 0.6611296800919397 | Original: -0.5998184192460075
Output: 1.715342476131101 | Original: -0.5998184192460075
Output: 1.9982434550805848 | Original: -0.5998184192460075
Output: 0.2538523411635323 | Original: -0.5998184192460075
Output: 0.5875018583021097 | Original: -0.5998184192460075
Output: 0.16930386158870653 | Original: -0.5998184192460075
Output: 1.481952049359534 | Original: -0.5998184192460075
Output: 0.13308828552733162 | Original: -0.5998184192460075
Output: 0.4570545522686678 | Original: -0.5998184192460075
Output: 0.7954942221572557 | Original: -0.5998184192460075
Output: 1.8226028992486167 | Original: -0.5998184192460075
Output: 0.2743128624266646 | Original: -0.5998184192460075
Output: 0.17092498475326157 | Original: -0.5998184192460075
Output: 0.5182928531213109 | Original: -0.5998184192460075
Output: 0.4247416137772413 | Original: -0.5998184192460075
Output: 0.406845305751014 | Original: -0.5998184192460075
Output: 1.0478451827095496 | Original: -0.5998184192460075
Output: 0.7606093176730467 | Original: -0.5998184192460075
Output: 0.19863135046632732 | Original: -0.5998184192460075
Output: 1.0008144111761927 | Original: -0.5998184192460075
Output: 1.7331221000497603 | Original: -0.5998184192460075
Output: 0.6428309036140937 | Original: -0.5998184192460075
Output: 1.7835865107650033 | Original: -0.5998184192460075
Output: 0.2902689832168336 | Original: -0.5998184192460075
Output: 1.5543825261856927 | Original: -0.5998184192460075
Output: 0.21618032354821354 | Original: -0.5998184192460075
Output: 0.6630653131653734 | Original: -0.5998184192460075
Output: 1.5408830294637452 | Original: -0.5998184192460075
Output: 0.285123765690953 | Original: -0.5998184192460075
Output: 1.1142631267254814 | Original: -0.5998184192460075
Output: 0.11145676433241727 | Original: -0.5998184192460075
Output: 0.1241674404968555 | Original: -0.5998184192460075
Output: 1.538240343359489 | Original: -0.5998184192460075
Output: 1.7332898003066326 | Original: -0.5998184192460075
Output: 0.20623121798731664 | Original: -0.5998184192460075
Output: 0.14001737741735726 | Original: -0.5998184192460075
Output: 0.9132890688800319 | Original: -0.5998184192460075
Output: 1.609412044233888 | Original: -0.5998184192460075
Output: 0.12599788137277276 | Original: -0.5998184192460075
Output: 2.033723050033906 | Original: -0.5998184192460075
Output: 1.6644547095807773 | Original: -0.5998184192460075
Output: 1.6891794325663092 | Original: -0.5998184192460075
Output: 0.31754753245181144 | Original: -0.5998184192460075
Output: 1.5510868095510277 | Original: -0.28962384982783573
Output: 0.23934426524526414 | Original: -0.28962384982783573
Output: 0.40870914083525806 | Original: -0.28962384982783573
Output: 0.14667916894411395 | Original: -0.28962384982783573
Output: 0.14122870701448667 | Original: -0.28962384982783573
Output: 0.12790890229511984 | Original: -0.28962384982783573
Output: 0.23562029940156837 | Original: -0.28962384982783573
Output: 0.4892576191763709 | Original: -0.28962384982783573
Output: 2.0019497380955857 | Original: -0.28962384982783573
Output: 1.9289682195667375 | Original: -0.28962384982783573
Output: 1.9955567640471696 | Original: -0.28962384982783573
Output: 1.7461904891427458 | Original: -0.28962384982783573
Output: 1.7770447629563906 | Original: -0.28962384982783573
Output: 1.484627085721665 | Original: -0.28962384982783573
Output: 0.24996098203013242 | Original: -0.28962384982783573
Output: 1.3144317376745533 | Original: -0.28962384982783573
Output: 1.1614705757039463 | Original: -0.28962384982783573
Output: 1.397653076837576 | Original: -0.28962384982783573
Output: 2.067235256428597 | Original: -0.28962384982783573
Output: 1.8143017401134443 | Original: -0.28962384982783573
Output: 2.0581105764704315 | Original: -0.28962384982783573
Output: 1.1945270073385248 | Original: -0.28962384982783573
Output: 1.6168382740190923 | Original: -0.28962384982783573
Output: 1.8917603922007418 | Original: -0.28962384982783573
Output: 2.02509677883952 | Original: -0.28962384982783573
Output: 1.3668063195048292 | Original: -0.28962384982783573
Output: 0.37263132036916696 | Original: -0.28962384982783573
Output: 0.9131138898315868 | Original: -0.28962384982783573
Output: 1.9200084347933872 | Original: -0.28962384982783573
Output: 1.9728658658810474 | Original: -0.28962384982783573
Output: 1.8980635208451582 | Original: -0.28962384982783573
Output: 1.970785023247219 | Original: -0.28962384982783573
Output: 0.21550803783163425 | Original: -0.28962384982783573
Output: 0.4245923569406377 | Original: -0.28962384982783573
Output: 0.12730363970569342 | Original: -0.28962384982783573
Output: 1.0886971831606012 | Original: -0.28962384982783573
Output: 1.9454458350146187 | Original: -0.28962384982783573
Output: 0.6531826334873201 | Original: -0.28962384982783573
Output: 1.9251014036108498 | Original: -0.28962384982783573
Output: 2.034001350657533 | Original: -0.28962384982783573
Output: 1.1748230173098948 | Original: -0.28962384982783573
Output: 0.948473174374529 | Original: -0.28962384982783573
Output: 0.41222007707508335 | Original: -0.28962384982783573
Output: 1.3217498720672736 | Original: -0.28962384982783573
Output: 1.4864841288527297 | Original: -0.28962384982783573
Output: 1.1523187073766152 | Original: -0.28962384982783573
Output: 1.968316391022126 | Original: -0.28962384982783573
Output: 2.0398892735936505 | Original: -0.28962384982783573
Output: 0.15091096649834723 | Original: -0.28962384982783573
Output: 0.13303174823339678 | Original: -0.28962384982783573
Output: 2.0650184897539194 | Original: -0.28962384982783573
Output: 0.4762192332129789 | Original: -0.28962384982783573
Output: 1.9334185413791296 | Original: -0.28962384982783573
Output: 2.0465094290055283 | Original: -0.28962384982783573
Output: 1.4392342216454268 | Original: -0.28962384982783573
Output: 0.8052280226973849 | Original: -0.28962384982783573
Output: 1.3492629756657566 | Original: -0.28962384982783573
Output: 1.376802246456727 | Original: -0.28962384982783573
Output: 1.0185604559807862 | Original: -0.28962384982783573
Output: 1.8125989910116993 | Original: -0.28962384982783573
Output: 1.134336954813091 | Original: -0.28962384982783573
Output: 1.6700555443479428 | Original: -0.28962384982783573
Output: 0.414285448945413 | Original: 0.020570719590336097
Output: 0.498697876695094 | Original: 0.020570719590336097
Output: 0.5306705062629715 | Original: 0.020570719590336097
Output: 1.183757927770292 | Original: 0.020570719590336097
Output: 1.7562822952789343 | Original: 0.020570719590336097
Output: 0.14808297879464996 | Original: 0.020570719590336097
Output: 0.1651779317234257 | Original: 0.020570719590336097
Output: 0.12068552256933963 | Original: 0.020570719590336097
Output: 0.12812723433538198 | Original: 0.020570719590336097
Output: 0.28008316410550893 | Original: 0.020570719590336097
Output: 2.003362472796519 | Original: 0.020570719590336097
Output: 2.047786954693048 | Original: 0.020570719590336097
Output: 2.064895588493532 | Original: 0.020570719590336097
Output: 2.0505607334986027 | Original: 0.020570719590336097
Output: 1.3659598993877164 | Original: 0.020570719590336097
Output: 1.4175065286132273 | Original: 0.020570719590336097
Output: 1.821283650303135 | Original: 0.020570719590336097
Output: 2.0096513921840238 | Original: 0.020570719590336097
Output: 2.034135984766426 | Original: 0.020570719590336097
Output: 2.0547576297352657 | Original: 0.020570719590336097
Output: 0.9910539926592852 | Original: 0.020570719590336097
Output: 1.4687401713735184 | Original: 0.020570719590336097
Output: 1.9083142059448557 | Original: 0.020570719590336097
Output: 2.0299200598531457 | Original: 0.020570719590336097
Output: 0.7352797049287838 | Original: 0.020570719590336097
Output: 1.8955677146354817 | Original: 0.020570719590336097
Output: 1.3703649237925677 | Original: 0.020570719590336097
Output: 1.9717258123128616 | Original: 0.020570719590336097
Output: 2.058836334072992 | Original: 0.020570719590336097
Output: 1.5407808840087092 | Original: 0.020570719590336097
Output: 1.9552710763998697 | Original: 0.020570719590336097
Output: 0.5259629318673976 | Original: 0.020570719590336097
Output: 0.16691481067377723 | Original: 0.020570719590336097
Output: 0.3942641960320047 | Original: 0.020570719590336097
Output: 2.0407128778229584 | Original: 0.020570719590336097
Output: 1.9219207929013562 | Original: 0.020570719590336097
Output: 1.2299413550356122 | Original: 0.020570719590336097
Output: 1.8168386804653287 | Original: 0.020570719590336097
Output: 1.901890288251494 | Original: 0.020570719590336097
Output: 1.8168105834053732 | Original: 0.020570719590336097
Output: 1.7806977744079218 | Original: 0.020570719590336097
Output: 1.9785491314127093 | Original: 0.020570719590336097
Output: 2.036915300093313 | Original: 0.020570719590336097
Output: 1.9507851425509246 | Original: 0.020570719590336097
Output: 0.28213746474506524 | Original: 0.020570719590336097
Output: 0.6137766046753746 | Original: 0.020570719590336097
Output: 2.053073097205716 | Original: 0.020570719590336097
Output: 1.940607750859813 | Original: 0.020570719590336097
Output: 1.972045645762401 | Original: 0.020570719590336097
Output: 1.7743794289029786 | Original: 0.020570719590336097
Output: 2.0404235821823153 | Original: 0.020570719590336097
Output: 0.9694965267229575 | Original: 0.020570719590336097
Output: 2.0213416627565457 | Original: 0.020570719590336097
Output: 0.3556874469118635 | Original: 0.020570719590336097
Output: 1.7051239047065665 | Original: 0.020570719590336097
Output: 2.065613787476889 | Original: 0.020570719590336097
Output: 1.615416214234525 | Original: 0.020570719590336097
Output: 2.0363296661621613 | Original: 0.020570719590336097
Output: 1.5112160782974118 | Original: 0.33076528900850793
Output: 1.0206011794120786 | Original: 0.33076528900850793
Output: 1.6438858458156669 | Original: 0.33076528900850793
Output: 0.1491301426141081 | Original: 0.33076528900850793
Output: 1.702555709175491 | Original: 0.33076528900850793
Output: 0.3620024257743452 | Original: 0.33076528900850793
Output: 0.2851579670312128 | Original: 0.33076528900850793
Output: 2.0148234472579167 | Original: 0.33076528900850793
Output: 1.8383313814735671 | Original: 0.33076528900850793
Output: 2.0493857826389235 | Original: 0.33076528900850793
Output: 2.0706884748389314 | Original: 0.33076528900850793
Output: 1.9966192072217006 | Original: 0.33076528900850793
Output: 2.0683396870193618 | Original: 0.33076528900850793
Output: 2.0538684555612 | Original: 0.33076528900850793
Output: 1.9996246406117661 | Original: 0.33076528900850793
Output: 2.062347150697115 | Original: 0.33076528900850793
Output: 2.0080366749154708 | Original: 0.33076528900850793
Output: 1.770636243402096 | Original: 0.33076528900850793
Output: 1.9223200875822273 | Original: 0.33076528900850793
